Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3
1912,Providence University,1.35,Bachelors,New York City,N/A,0,1,0,0,Data Scientist,10/20,08/21,ML Engineer,06/16,06/19,N/A,N/A,N/A
1913,Howard University,1.08,Bachelors,Miami,F,1,1,0,0,Junior SWE,06/17,09/21,N/A,N/A,N/A,N/A,N/A,N/A
1914,Harvard University,2.57,Bachelors,Boston,M,0,0,0,3,Lawyer,04/20,06/22,N/A,N/A,N/A,N/A,N/A,N/A
1915,Harvard University,1.65,Masters,Chicago,F,0,1,0,2,Data Scientist,04/18,02/23,ML Engineer,01/16,04/19,Junior SWE,10/16,11/17
1916,Yale University,3.97,Masters,Miami,F,N/A,0,N/A,2,Data Scientist,03/20,05/22,Lawyer,01/19,05/21,N/A,N/A,N/A
1917,Harvard University,2.72,PhD,Charlottesville,M,0,1,0,3,Junior SWE,05/20,05/21,N/A,N/A,N/A,N/A,N/A,N/A
1918,Brandeis University,1.41,Bachelors,Charlottesville,M,0,1,0,1,ML Engineer,01/18,04/22,Data Scientist,03/17,01/20,N/A,N/A,N/A
1919,Howard University,3.07,Bachelors,Waltham,M,0,1,0,4,ML Engineer,08/18,06/21,Data Scientist,09/17,06/20,N/A,N/A,N/A
1920,Fordham University,3.69,Bachelors,Los Angeles,M,0,1,0,4,Data Scientist,11/19,03/23,N/A,N/A,N/A,N/A,N/A,N/A
1921,Brandeis University,3.24,Masters,New York City,M,0,1,0,4,ML Engineer,05/17,06/21,Lawyer,11/17,01/19,N/A,N/A,N/A
1922,Yale University,1.23,Bachelors,Chicago,F,0,1,0,0,Data Scientist,12/19,05/22,Junior SWE,03/15,08/20,N/A,N/A,N/A
1923,Brandeis University,3.69,Bachelors,Boston,M,0,1,0,4,Lawyer,06/17,01/23,Lawyer,01/19,05/20,N/A,N/A,N/A
1924,Fordham University,3.38,Masters,Miami,F,0,1,N/A,4,Lawyer,07/20,08/21,N/A,N/A,N/A,N/A,N/A,N/A
1925,American University,1.47,Bachelors,Chicago,F,1,0,0,4,Junior SWE,01/18,03/21,N/A,N/A,N/A,N/A,N/A,N/A
1926,Yale University,1.16,Bachelors,Miami,M,0,1,N/A,2,Senior SWE,04/19,08/22,N/A,N/A,N/A,N/A,N/A,N/A
1927,American University,2.67,Bachelors,Miami,M,0,1,0,3,Senior SWE,06/17,02/21,N/A,N/A,N/A,N/A,N/A,N/A
1928,Providence University,1.47,Masters,Miami,M,0,0,0,1,ML Engineer,01/18,09/22,ML Engineer,11/17,10/20,N/A,N/A,N/A
1929,American University,3.5,Bachelors,Boston,M,0,1,0,3,Senior SWE,08/18,03/23,Data Scientist,09/18,02/19,N/A,N/A,N/A
1930,Providence University,2.08,Masters,Chicago,M,0,1,0,4,Lawyer,11/18,12/21,Senior SWE,03/18,07/21,N/A,N/A,N/A
1931,Providence University,3.74,Bachelors,Providence,M,0,1,0,1,Junior SWE,01/17,06/22,N/A,N/A,N/A,N/A,N/A,N/A
1932,American University,2.7,PhD,Providence,F,0,0,0,1,Lawyer,06/20,09/23,N/A,N/A,N/A,N/A,N/A,N/A
1933,Yale University,1.55,Bachelors,Boston,F,0,0,0,3,Data Scientist,01/17,05/22,N/A,N/A,N/A,N/A,N/A,N/A
1934,Fordham University,1.42,Bachelors,Charlottesville,M,0,1,0,3,ML Engineer,01/20,11/23,Data Scientist,07/16,12/20,N/A,N/A,N/A
1935,Brandeis University,2.73,Masters,Boston,M,1,0,0,3,ML Engineer,11/18,06/21,Lawyer,01/16,04/20,N/A,N/A,N/A
1936,Brandeis University,3.29,Masters,New York City,F,1,1,0,3,Senior SWE,01/19,01/23,Data Scientist,04/19,04/19,N/A,N/A,N/A
1937,Fordham University,3.34,Bachelors,Miami,F,0,1,0,0,Data Scientist,10/17,11/22,N/A,N/A,N/A,N/A,N/A,N/A
1938,Howard University,1.83,Masters,Chicago,F,N/A,0,0,2,Senior SWE,05/19,07/23,Senior SWE,09/16,08/19,N/A,N/A,N/A
1939,Howard University,1.61,Bachelors,Chicago,F,0,1,0,2,Senior SWE,02/19,04/21,N/A,N/A,N/A,N/A,N/A,N/A
1940,Providence University,1.05,PhD,Los Angeles,M,0,0,0,4,Senior SWE,08/17,10/21,Junior SWE,01/18,07/19,Data Scientist,12/17,08/17
1941,Providence University,3.04,Masters,Los Angeles,M,N/A,1,0,0,Data Scientist,12/17,05/21,N/A,N/A,N/A,N/A,N/A,N/A
1942,Yale University,1.23,Bachelors,Waltham,F,0,1,0,1,Senior SWE,04/17,09/23,Junior SWE,11/16,03/21,N/A,N/A,N/A
1943,Harvard University,2.26,Masters,Providence,M,0,0,0,3,ML Engineer,04/17,03/22,Senior SWE,06/16,02/21,N/A,N/A,N/A
1944,American University,2.81,Bachelors,Los Angeles,N/A,0,1,0,4,Senior SWE,01/17,08/23,Senior SWE,01/16,02/19,N/A,N/A,N/A
1945,Providence University,3.81,Bachelors,Los Angeles,F,0,0,0,1,Data Scientist,11/17,11/21,Lawyer,03/16,07/20,N/A,N/A,N/A
1946,Brandeis University,1.94,PhD,Providence,F,0,0,0,2,Data Scientist,08/19,05/21,Lawyer,08/19,09/20,N/A,N/A,N/A
1947,Yale University,1.75,Masters,New York City,M,0,0,0,1,Lawyer,03/18,11/21,N/A,N/A,N/A,N/A,N/A,N/A
1948,American University,2.96,Bachelors,Charlottesville,F,0,1,0,3,Senior SWE,05/18,09/22,Data Scientist,03/19,12/19,Data Scientist,10/17,07/19
1949,Yale University,2.86,Bachelors,Providence,F,0,1,1,3,Data Scientist,07/17,06/23,Junior SWE,01/16,06/21,Senior SWE,11/13,03/18
1950,American University,2.0,Bachelors,Charlottesville,M,0,0,0,2,Senior SWE,04/19,02/22,N/A,N/A,N/A,N/A,N/A,N/A
1951,American University,3.78,PhD,Waltham,M,0,1,0,3,Junior SWE,05/18,09/23,N/A,N/A,N/A,N/A,N/A,N/A
1952,Fordham University,3.53,Bachelors,Los Angeles,F,0,1,0,0,ML Engineer,08/19,09/21,Data Scientist,06/17,02/20,Data Scientist,03/17,05/18
1953,Providence University,1.67,Bachelors,Chicago,F,1,0,0,4,ML Engineer,11/19,01/23,N/A,N/A,N/A,N/A,N/A,N/A
1954,Yale University,1.72,Bachelors,Los Angeles,M,1,1,0,2,Senior SWE,04/19,02/23,N/A,N/A,N/A,N/A,N/A,N/A
1955,Yale University,2.54,Bachelors,Miami,M,0,0,0,2,ML Engineer,01/18,10/21,Lawyer,07/19,09/19,N/A,N/A,N/A
1956,Fordham University,3.32,Bachelors,Waltham,F,0,1,0,1,ML Engineer,12/18,01/21,N/A,N/A,N/A,N/A,N/A,N/A
1957,Brandeis University,1.13,Bachelors,Charlottesville,F,0,1,0,2,Junior SWE,12/17,01/22,Senior SWE,10/15,11/21,N/A,N/A,N/A
1958,Brandeis University,3.08,Bachelors,Charlottesville,F,1,1,0,4,ML Engineer,07/20,02/21,Junior SWE,05/18,11/21,Lawyer,06/17,02/17
1959,Howard University,2.94,Bachelors,Miami,F,N/A,1,0,0,ML Engineer,01/20,08/23,N/A,N/A,N/A,N/A,N/A,N/A
1960,Providence University,1.69,PhD,Miami,M,0,1,0,1,Data Scientist,12/18,10/23,Data Scientist,03/15,04/19,N/A,N/A,N/A
1961,Providence University,3.04,Bachelors,New York City,F,0,1,0,4,ML Engineer,10/20,02/23,Data Scientist,11/19,09/20,N/A,N/A,N/A
1962,Harvard University,3.82,Masters,Boston,M,0,0,0,2,Senior SWE,02/19,02/23,N/A,N/A,N/A,N/A,N/A,N/A
1963,Fordham University,1.14,Masters,Miami,N/A,0,1,0,3,ML Engineer,04/18,09/21,N/A,N/A,N/A,N/A,N/A,N/A
1964,Brandeis University,1.96,Masters,Charlottesville,F,0,1,0,3,Senior SWE,05/17,03/21,N/A,N/A,N/A,N/A,N/A,N/A
1965,American University,2.31,PhD,Chicago,M,0,1,0,4,ML Engineer,02/19,05/23,N/A,N/A,N/A,N/A,N/A,N/A
1966,Yale University,3.7,Bachelors,Charlottesville,M,0,1,0,0,Senior SWE,05/20,08/22,N/A,N/A,N/A,N/A,N/A,N/A
1967,Providence University,3.89,Bachelors,Charlottesville,F,0,1,0,3,ML Engineer,05/20,12/22,N/A,N/A,N/A,N/A,N/A,N/A
1968,Yale University,2.33,Bachelors,New York City,M,1,1,0,4,Senior SWE,05/19,04/23,Junior SWE,11/18,12/20,ML Engineer,01/16,02/18
1969,Yale University,3.25,Bachelors,Boston,M,0,1,0,1,ML Engineer,07/18,03/22,ML Engineer,03/18,06/20,N/A,N/A,N/A
1970,Harvard University,2.59,Masters,Boston,F,N/A,1,0,2,Junior SWE,07/19,06/21,Data Scientist,02/17,05/21,N/A,N/A,N/A
1971,Brandeis University,2.61,Masters,Miami,M,1,1,0,0,Data Scientist,12/19,04/23,Junior SWE,08/15,05/19,N/A,N/A,N/A
1972,Providence University,1.83,PhD,Waltham,F,0,1,0,0,Data Scientist,08/18,04/22,ML Engineer,09/19,11/19,N/A,N/A,N/A
1973,Yale University,1.65,Bachelors,Los Angeles,M,N/A,1,0,1,Data Scientist,11/18,05/23,N/A,N/A,N/A,N/A,N/A,N/A
1974,Providence University,1.86,PhD,Charlottesville,F,0,1,0,0,Data Scientist,09/19,04/22,Senior SWE,05/16,08/20,Senior SWE,03/17,03/17
1975,American University,2.67,Bachelors,Providence,M,0,1,0,4,Junior SWE,06/20,08/21,Lawyer,03/18,09/21,N/A,N/A,N/A
1976,Harvard University,1.09,Bachelors,Los Angeles,M,0,1,0,0,Junior SWE,02/20,07/21,N/A,N/A,N/A,N/A,N/A,N/A
1977,American University,3.72,Bachelors,Los Angeles,F,0,1,0,0,ML Engineer,02/17,03/23,N/A,N/A,N/A,N/A,N/A,N/A
1978,Providence University,1.47,Masters,Boston,F,0,1,0,0,Junior SWE,06/17,09/22,N/A,N/A,N/A,N/A,N/A,N/A
1979,Howard University,1.66,Bachelors,Boston,M,0,0,0,4,Data Scientist,05/20,03/22,N/A,N/A,N/A,N/A,N/A,N/A
1980,Providence University,2.55,PhD,New York City,M,1,0,0,2,Lawyer,04/20,06/22,N/A,N/A,N/A,N/A,N/A,N/A
1981,Brandeis University,3.13,PhD,New York City,F,0,1,0,3,ML Engineer,07/18,08/22,N/A,N/A,N/A,N/A,N/A,N/A
1982,Yale University,1.29,PhD,Boston,F,0,0,0,0,Senior SWE,04/19,09/21,N/A,N/A,N/A,N/A,N/A,N/A
1983,Yale University,1.95,Bachelors,Chicago,N/A,0,1,0,1,Data Scientist,07/20,02/22,N/A,N/A,N/A,N/A,N/A,N/A
1984,American University,3.91,PhD,Chicago,N/A,0,1,0,1,Data Scientist,07/20,11/21,N/A,N/A,N/A,N/A,N/A,N/A
1985,Harvard University,1.79,Masters,Providence,F,0,1,0,4,Data Scientist,01/20,02/22,N/A,N/A,N/A,N/A,N/A,N/A
1986,Howard University,1.94,Bachelors,Boston,M,1,1,0,2,Junior SWE,10/17,06/22,N/A,N/A,N/A,N/A,N/A,N/A
1987,Fordham University,3.51,Bachelors,Miami,F,0,1,0,0,Senior SWE,11/19,07/21,Data Scientist,05/17,02/19,N/A,N/A,N/A
1988,Yale University,1.15,Bachelors,New York City,F,0,1,0,4,ML Engineer,05/17,02/22,N/A,N/A,N/A,N/A,N/A,N/A
1989,Brandeis University,2.39,Bachelors,Boston,M,0,0,0,3,Data Scientist,07/20,02/22,N/A,N/A,N/A,N/A,N/A,N/A
1990,American University,2.14,Bachelors,Chicago,M,0,1,0,2,Senior SWE,08/17,11/21,N/A,N/A,N/A,N/A,N/A,N/A
1991,American University,1.95,PhD,Boston,M,1,1,0,2,Lawyer,08/19,11/23,Senior SWE,04/18,02/21,ML Engineer,02/15,11/17
1992,Fordham University,1.86,Bachelors,Chicago,M,0,1,0,4,Junior SWE,05/19,03/21,Lawyer,08/19,11/21,N/A,N/A,N/A
1993,Brandeis University,1.27,Bachelors,Boston,M,0,0,0,1,Data Scientist,01/20,11/22,ML Engineer,03/17,02/19,N/A,N/A,N/A
1994,Harvard University,1.94,PhD,Charlottesville,F,N/A,1,0,2,Senior SWE,02/19,07/21,N/A,N/A,N/A,N/A,N/A,N/A
1995,Brandeis University,1.13,Bachelors,Miami,F,0,1,0,1,Senior SWE,03/17,06/23,N/A,N/A,N/A,N/A,N/A,N/A
1996,Harvard University,3.34,PhD,Waltham,F,N/A,1,0,2,Data Scientist,10/19,08/23,Data Scientist,04/18,02/19,Lawyer,01/16,03/18
1997,Brandeis University,2.19,Bachelors,Providence,M,N/A,1,0,2,Senior SWE,07/18,03/22,N/A,N/A,N/A,N/A,N/A,N/A
1998,Brandeis University,2.33,Bachelors,Charlottesville,M,0,1,0,2,Senior SWE,04/18,05/23,Junior SWE,11/15,09/19,N/A,N/A,N/A
1999,Providence University,3.68,Bachelors,Miami,F,0,1,0,3,ML Engineer,11/20,09/21,ML Engineer,04/19,03/20,ML Engineer,03/17,11/19
2000,American University,2.97,Bachelors,Chicago,M,0,1,0,1,Junior SWE,04/19,05/21,ML Engineer,08/17,05/19,ML Engineer,12/13,07/19
2001,Brandeis University,1.02,Bachelors,New York City,F,0,1,0,3,ML Engineer,10/19,12/21,N/A,N/A,N/A,N/A,N/A,N/A
2002,Fordham University,3.83,Masters,New York City,N/A,0,1,0,1,Junior SWE,01/19,12/21,N/A,N/A,N/A,N/A,N/A,N/A
2003,Brandeis University,1.71,Bachelors,Los Angeles,M,0,1,0,3,Junior SWE,01/20,02/22,Lawyer,07/17,03/21,Junior SWE,07/15,11/17
2004,Yale University,1.32,PhD,Miami,M,0,1,0,3,ML Engineer,12/19,02/22,N/A,N/A,N/A,N/A,N/A,N/A
2005,American University,3.3,Bachelors,Boston,F,0,1,0,3,Data Scientist,07/19,03/22,N/A,N/A,N/A,N/A,N/A,N/A
2006,Yale University,2.5,Bachelors,Providence,N/A,0,1,0,4,Senior SWE,11/20,01/23,Lawyer,11/18,02/20,Data Scientist,02/18,02/18
2007,American University,2.3,Masters,Boston,F,0,0,0,3,Lawyer,10/18,09/21,N/A,N/A,N/A,N/A,N/A,N/A
2008,Yale University,1.75,Bachelors,Boston,F,0,1,0,2,ML Engineer,10/19,01/21,N/A,N/A,N/A,N/A,N/A,N/A
2009,Brandeis University,2.64,Masters,Miami,M,0,1,0,0,ML Engineer,02/20,06/22,Data Scientist,07/19,08/19,N/A,N/A,N/A
2010,Brandeis University,1.82,PhD,Waltham,N/A,0,1,0,3,Data Scientist,06/18,04/22,N/A,N/A,N/A,N/A,N/A,N/A
2011,Providence University,3.7,Masters,Providence,M,0,0,0,0,Senior SWE,10/18,03/21,Data Scientist,03/16,05/20,N/A,N/A,N/A
2012,Fordham University,1.65,Bachelors,Los Angeles,M,0,1,0,0,ML Engineer,10/20,05/21,N/A,N/A,N/A,N/A,N/A,N/A
2013,Yale University,3.65,Bachelors,Charlottesville,F,0,1,0,2,Lawyer,02/17,06/22,N/A,N/A,N/A,N/A,N/A,N/A
2014,Harvard University,2.68,Masters,Boston,N/A,0,1,0,0,Senior SWE,04/18,09/21,Junior SWE,06/17,12/20,N/A,N/A,N/A
2015,Providence University,3.49,Masters,Providence,M,0,1,0,0,ML Engineer,11/18,07/23,N/A,N/A,N/A,N/A,N/A,N/A
2016,Yale University,3.14,Bachelors,Los Angeles,M,0,1,0,0,ML Engineer,01/17,07/21,N/A,N/A,N/A,N/A,N/A,N/A
2017,Yale University,3.09,Bachelors,Charlottesville,M,0,0,0,1,Junior SWE,07/20,01/21,N/A,N/A,N/A,N/A,N/A,N/A
2018,Providence University,1.97,Bachelors,Boston,M,N/A,1,0,3,Junior SWE,02/18,04/22,Junior SWE,11/15,03/20,Senior SWE,09/15,12/18
2019,Brandeis University,1.7,Bachelors,Providence,M,0,1,0,3,ML Engineer,01/18,11/23,N/A,N/A,N/A,N/A,N/A,N/A
2020,Yale University,1.63,Bachelors,Charlottesville,N/A,0,1,0,0,Data Scientist,03/20,11/22,N/A,N/A,N/A,N/A,N/A,N/A
2021,Brandeis University,3.57,Bachelors,Miami,F,0,1,1,2,Junior SWE,02/18,01/22,Senior SWE,02/16,03/21,N/A,N/A,N/A
2022,Providence University,3.46,Masters,Waltham,F,0,0,0,1,ML Engineer,07/19,01/21,Lawyer,08/16,07/19,N/A,N/A,N/A
2023,Brandeis University,2.32,PhD,New York City,F,0,1,1,2,Senior SWE,03/20,05/22,N/A,N/A,N/A,N/A,N/A,N/A
2024,American University,1.4,Masters,New York City,F,0,0,0,2,Lawyer,02/20,08/21,N/A,N/A,N/A,N/A,N/A,N/A
2025,Harvard University,2.15,Bachelors,Boston,F,0,1,0,0,Junior SWE,01/20,11/22,ML Engineer,01/16,06/20,N/A,N/A,N/A
2026,Howard University,2.86,Bachelors,Boston,F,0,1,0,4,ML Engineer,05/17,09/22,N/A,N/A,N/A,N/A,N/A,N/A
2027,Yale University,2.36,PhD,Charlottesville,M,1,1,1,0,Junior SWE,04/17,10/21,Junior SWE,04/19,09/20,N/A,N/A,N/A
2028,Fordham University,3.34,PhD,Providence,F,0,1,0,4,Senior SWE,03/18,03/21,ML Engineer,05/15,01/20,Junior SWE,12/13,06/19
2029,Harvard University,3.99,PhD,New York City,F,0,1,0,1,Data Scientist,02/17,03/23,N/A,N/A,N/A,N/A,N/A,N/A
2030,Howard University,1.57,Masters,Boston,F,0,1,0,4,ML Engineer,12/18,09/22,N/A,N/A,N/A,N/A,N/A,N/A
2031,Brandeis University,2.38,Bachelors,Los Angeles,N/A,0,1,0,0,Senior SWE,07/18,06/23,Data Scientist,04/18,12/19,N/A,N/A,N/A
2032,Yale University,2.29,Masters,Boston,M,0,1,0,0,Lawyer,03/19,10/21,N/A,N/A,N/A,N/A,N/A,N/A
2033,Brandeis University,1.91,Bachelors,New York City,F,0,1,0,2,ML Engineer,03/18,11/22,N/A,N/A,N/A,N/A,N/A,N/A
2034,American University,1.59,Bachelors,Chicago,M,0,1,0,0,Lawyer,11/18,05/21,N/A,N/A,N/A,N/A,N/A,N/A
2035,Providence University,1.2,Masters,Waltham,F,0,1,1,0,Data Scientist,04/18,11/21,N/A,N/A,N/A,N/A,N/A,N/A
2036,Yale University,3.66,Bachelors,New York City,M,0,0,0,3,ML Engineer,10/17,11/22,Data Scientist,04/15,06/21,N/A,N/A,N/A
2037,Howard University,2.26,Bachelors,Los Angeles,M,0,1,0,3,ML Engineer,07/19,05/23,N/A,N/A,N/A,N/A,N/A,N/A
2038,Howard University,2.49,Bachelors,Providence,M,0,1,0,2,Senior SWE,08/19,12/21,ML Engineer,10/17,10/19,N/A,N/A,N/A
2039,American University,3.75,Bachelors,Los Angeles,F,N/A,1,0,4,Junior SWE,03/20,04/23,N/A,N/A,N/A,N/A,N/A,N/A
2040,American University,3.33,PhD,Chicago,M,0,1,0,4,ML Engineer,06/20,12/22,Junior SWE,06/15,09/21,N/A,N/A,N/A
2041,Yale University,1.39,Bachelors,Chicago,N/A,0,1,0,3,Data Scientist,10/19,01/22,Lawyer,07/16,12/20,Lawyer,08/18,05/19
2042,Brandeis University,2.7,Bachelors,Boston,M,0,0,0,1,ML Engineer,09/19,07/23,Senior SWE,04/18,05/20,Lawyer,03/18,02/18
2043,Fordham University,2.33,Bachelors,Boston,N/A,0,1,0,3,ML Engineer,03/17,06/22,N/A,N/A,N/A,N/A,N/A,N/A
2044,Howard University,3.39,Bachelors,New York City,F,0,1,0,1,ML Engineer,06/17,11/22,Data Scientist,06/15,06/20,N/A,N/A,N/A
2045,Howard University,3.17,Bachelors,Miami,M,0,1,0,4,ML Engineer,03/20,06/22,N/A,N/A,N/A,N/A,N/A,N/A
2046,American University,3.07,Masters,Waltham,M,0,1,0,3,Data Scientist,11/17,04/22,N/A,N/A,N/A,N/A,N/A,N/A
2047,Harvard University,2.02,Bachelors,Los Angeles,F,0,1,0,0,Senior SWE,05/18,06/23,Data Scientist,04/18,03/20,N/A,N/A,N/A
2048,American University,3.41,Masters,New York City,F,0,0,0,1,Junior SWE,07/17,11/21,Senior SWE,09/17,12/19,N/A,N/A,N/A
2049,Fordham University,1.16,PhD,Miami,F,0,1,N/A,1,Data Scientist,10/17,02/21,N/A,N/A,N/A,N/A,N/A,N/A
2050,Brandeis University,1.48,Masters,New York City,M,0,0,0,1,Data Scientist,01/20,07/23,Lawyer,03/15,02/19,N/A,N/A,N/A
2051,Brandeis University,2.01,Bachelors,Waltham,F,0,1,0,4,Lawyer,01/18,05/23,ML Engineer,04/17,04/20,N/A,N/A,N/A
2052,Harvard University,1.23,Bachelors,Waltham,N/A,0,1,0,2,Junior SWE,10/18,01/22,Data Scientist,12/15,01/20,Senior SWE,04/13,10/17
2053,Howard University,1.7,PhD,Chicago,M,0,1,0,0,Senior SWE,08/17,07/21,ML Engineer,08/17,08/20,N/A,N/A,N/A
2054,American University,3.49,Bachelors,Boston,M,0,1,0,3,Senior SWE,08/19,12/22,Data Scientist,03/19,01/21,Lawyer,11/17,03/19
2055,Brandeis University,3.84,Masters,Boston,M,0,0,0,1,Lawyer,11/19,03/21,N/A,N/A,N/A,N/A,N/A,N/A
2056,Fordham University,1.91,PhD,Waltham,F,N/A,1,0,4,Lawyer,06/18,03/22,ML Engineer,12/16,06/20,Lawyer,11/14,04/17
2057,Yale University,1.79,PhD,New York City,F,0,0,0,1,Data Scientist,01/20,04/21,N/A,N/A,N/A,N/A,N/A,N/A
2058,Providence University,1.84,PhD,Waltham,M,0,1,0,3,Senior SWE,12/17,09/22,Lawyer,05/16,04/20,N/A,N/A,N/A
2059,Providence University,1.83,Bachelors,Boston,M,0,1,0,0,Senior SWE,09/19,01/21,N/A,N/A,N/A,N/A,N/A,N/A
2060,Providence University,1.11,Bachelors,Providence,M,0,0,0,1,Senior SWE,11/19,11/22,Data Scientist,03/19,06/20,N/A,N/A,N/A
2061,Howard University,3.78,PhD,New York City,M,0,1,0,4,Data Scientist,10/20,12/22,N/A,N/A,N/A,N/A,N/A,N/A
2062,American University,1.64,Bachelors,Chicago,M,0,0,0,4,Senior SWE,11/17,06/22,N/A,N/A,N/A,N/A,N/A,N/A
2063,Harvard University,2.26,Bachelors,Charlottesville,N/A,0,1,0,2,ML Engineer,05/17,07/21,Senior SWE,09/16,05/19,N/A,N/A,N/A
2064,Brandeis University,1.03,Masters,New York City,F,0,0,0,4,Lawyer,01/18,04/21,Data Scientist,11/16,07/19,N/A,N/A,N/A
2065,Yale University,3.57,Bachelors,New York City,M,0,1,0,2,Lawyer,06/17,11/21,Junior SWE,05/15,04/21,Lawyer,07/15,03/18
2066,Fordham University,3.19,PhD,Boston,F,0,1,0,0,Lawyer,08/17,05/22,Junior SWE,01/19,10/19,N/A,N/A,N/A
2067,Yale University,3.84,Masters,Chicago,F,0,1,0,3,Lawyer,04/18,11/22,N/A,N/A,N/A,N/A,N/A,N/A
2068,Fordham University,3.34,Bachelors,New York City,F,0,1,0,2,ML Engineer,08/18,01/21,Lawyer,05/17,05/21,N/A,N/A,N/A
2069,Howard University,1.94,PhD,Boston,M,0,1,0,1,Junior SWE,07/20,01/23,N/A,N/A,N/A,N/A,N/A,N/A
2070,American University,1.74,Masters,Waltham,M,N/A,1,0,1,Senior SWE,10/17,01/23,Senior SWE,07/17,02/21,N/A,N/A,N/A
2071,Providence University,3.09,Masters,Los Angeles,N/A,0,1,0,3,Lawyer,10/20,04/22,N/A,N/A,N/A,N/A,N/A,N/A
2072,American University,2.09,Bachelors,Chicago,F,0,1,0,4,Senior SWE,03/20,01/22,Lawyer,06/19,08/20,Data Scientist,08/17,04/18
2073,Howard University,2.7,Bachelors,Miami,M,1,1,0,1,Senior SWE,06/20,06/23,Data Scientist,10/19,09/21,N/A,N/A,N/A
2074,Harvard University,1.02,Masters,Providence,F,0,1,0,2,ML Engineer,08/20,04/23,N/A,N/A,N/A,N/A,N/A,N/A
2075,Harvard University,1.19,Bachelors,Miami,N/A,1,1,0,3,Senior SWE,12/19,11/23,N/A,N/A,N/A,N/A,N/A,N/A
2076,Howard University,2.61,Bachelors,Charlottesville,M,0,1,0,1,Lawyer,02/20,01/22,N/A,N/A,N/A,N/A,N/A,N/A
2077,Fordham University,2.7,Masters,Waltham,F,0,1,0,4,Senior SWE,09/18,08/23,N/A,N/A,N/A,N/A,N/A,N/A
2078,Brandeis University,3.25,Bachelors,Chicago,N/A,0,1,0,4,ML Engineer,12/18,04/21,N/A,N/A,N/A,N/A,N/A,N/A
2079,Brandeis University,1.4,Bachelors,New York City,M,0,1,1,1,Lawyer,08/20,03/22,N/A,N/A,N/A,N/A,N/A,N/A
2080,Fordham University,2.54,Bachelors,Boston,F,0,0,N/A,3,ML Engineer,06/18,05/22,Senior SWE,04/15,02/21,N/A,N/A,N/A
2081,Harvard University,1.58,Bachelors,Charlottesville,F,0,1,0,0,Data Scientist,03/17,04/22,Junior SWE,07/19,06/19,Junior SWE,09/14,08/17
2082,Harvard University,1.28,Masters,Chicago,F,0,1,0,1,Junior SWE,12/19,10/22,N/A,N/A,N/A,N/A,N/A,N/A
2083,Harvard University,2.23,Bachelors,Providence,M,N/A,1,0,4,Senior SWE,03/19,07/21,N/A,N/A,N/A,N/A,N/A,N/A
2084,American University,1.49,Bachelors,Chicago,M,0,1,0,0,Senior SWE,03/20,07/23,N/A,N/A,N/A,N/A,N/A,N/A
2085,Harvard University,1.67,Masters,Charlottesville,F,0,0,0,3,Senior SWE,04/17,08/22,Senior SWE,02/19,10/19,Lawyer,01/16,05/18
2086,Yale University,1.95,PhD,Boston,M,0,0,N/A,4,Data Scientist,06/19,08/23,N/A,N/A,N/A,N/A,N/A,N/A
2087,Providence University,1.78,Masters,Miami,M,0,1,0,3,Junior SWE,12/17,01/21,N/A,N/A,N/A,N/A,N/A,N/A
2088,Harvard University,1.26,Bachelors,Los Angeles,M,1,1,0,1,ML Engineer,07/20,11/22,N/A,N/A,N/A,N/A,N/A,N/A
2089,Fordham University,1.27,Bachelors,Miami,M,0,1,0,3,Data Scientist,06/17,03/22,Junior SWE,09/18,04/19,Data Scientist,04/16,05/19
2090,Providence University,1.58,PhD,Boston,N/A,0,1,0,4,Data Scientist,04/20,06/22,N/A,N/A,N/A,N/A,N/A,N/A
2091,American University,1.15,Bachelors,Charlottesville,M,0,0,0,1,Lawyer,05/17,03/23,N/A,N/A,N/A,N/A,N/A,N/A
2092,Fordham University,2.88,Masters,Boston,N/A,0,1,0,4,Data Scientist,02/17,08/21,N/A,N/A,N/A,N/A,N/A,N/A
2093,Providence University,1.86,Bachelors,Waltham,M,0,1,N/A,4,Data Scientist,12/17,08/21,N/A,N/A,N/A,N/A,N/A,N/A
2094,Fordham University,1.84,Bachelors,Providence,F,0,1,0,0,Senior SWE,04/18,01/23,N/A,N/A,N/A,N/A,N/A,N/A
2095,American University,2.0,Masters,Chicago,M,N/A,1,0,2,Lawyer,06/19,07/22,Data Scientist,08/16,03/19,N/A,N/A,N/A
2096,Yale University,2.99,Masters,Waltham,F,0,1,0,3,ML Engineer,07/17,09/21,N/A,N/A,N/A,N/A,N/A,N/A
2097,American University,3.61,Masters,Chicago,F,0,0,0,3,Junior SWE,09/18,05/22,N/A,N/A,N/A,N/A,N/A,N/A
2098,American University,3.28,Bachelors,Miami,M,0,1,0,0,ML Engineer,10/17,05/22,Junior SWE,01/16,11/20,N/A,N/A,N/A
2099,Fordham University,3.18,Bachelors,Charlottesville,N/A,0,0,0,3,Lawyer,05/20,01/23,Data Scientist,08/17,07/19,Lawyer,11/18,12/17
2100,Howard University,2.45,Bachelors,Los Angeles,M,0,1,1,0,Senior SWE,03/17,01/21,ML Engineer,06/15,05/21,N/A,N/A,N/A
