Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score
1623,Fordham University,1.5,Masters,Charlottesville,F,0.0,1,1.0,1,ML Engineer,04/18,08/23,Senior SWE,08/16,04/19,N/A,N/A,N/A,9.65
1624,Providence University,2.42,Masters,Boston,F,0.0,1,0.0,0,Junior SWE,03/20,02/21,N/A,N/A,N/A,N/A,N/A,N/A,5.0
1625,American University,1.17,Bachelors,Miami,F,0.0,1,0.0,3,ML Engineer,06/18,03/22,N/A,N/A,N/A,N/A,N/A,N/A,1.16
1626,Brandeis University,3.83,Bachelors,Los Angeles,M,0.0,1,0.0,2,Junior SWE,12/17,09/22,Data Scientist,06/15,12/20,N/A,N/A,N/A,7.0
1627,Providence University,1.22,Masters,Los Angeles,F,0.0,1,0.0,3,Junior SWE,07/20,09/22,N/A,N/A,N/A,N/A,N/A,N/A,5.89
1628,Howard University,2.32,PhD,New York City,M,N/A,0,0.0,0,Junior SWE,05/17,01/21,ML Engineer,10/19,06/19,N/A,N/A,N/A,8.71
1629,Providence University,2.59,Masters,Los Angeles,F,1.0,1,0.0,0,Junior SWE,09/20,08/21,N/A,N/A,N/A,N/A,N/A,N/A,3.26
1630,Fordham University,3.96,Bachelors,Boston,F,0.0,0,0.0,3,Senior SWE,10/18,03/21,Senior SWE,04/16,01/20,N/A,N/A,N/A,1.91
1631,Fordham University,1.5,Bachelors,Chicago,N/A,0.0,1,0.0,1,Junior SWE,11/20,08/22,N/A,N/A,N/A,N/A,N/A,N/A,3.47
1632,Yale University,1.34,PhD,Miami,M,0.0,1,0.0,0,Senior SWE,02/19,11/22,Senior SWE,06/17,07/19,N/A,N/A,N/A,4.85
1633,Fordham University,1.03,Masters,Charlottesville,F,0.0,1,0.0,3,Lawyer,12/19,06/21,N/A,N/A,N/A,N/A,N/A,N/A,4.61
1634,Harvard University,1.47,Bachelors,Providence,N/A,0.0,1,0.0,3,Senior SWE,01/17,12/21,Data Scientist,01/17,02/21,N/A,N/A,N/A,2.29
1635,American University,1.62,Bachelors,Los Angeles,F,N/A,1,0.0,2,Junior SWE,12/18,12/21,ML Engineer,08/17,10/21,N/A,N/A,N/A,8.68
1636,American University,2.89,Masters,Los Angeles,M,0.0,1,0.0,1,Lawyer,11/19,05/23,N/A,N/A,N/A,N/A,N/A,N/A,7.67
1637,Brandeis University,1.66,Bachelors,Providence,M,0.0,1,N/A,4,ML Engineer,01/20,07/21,N/A,N/A,N/A,N/A,N/A,N/A,2.81
1638,Brandeis University,1.06,Bachelors,Charlottesville,M,0.0,1,0.0,3,Senior SWE,08/17,08/22,Senior SWE,10/17,02/21,N/A,N/A,N/A,9.84
1639,American University,3.48,Bachelors,Charlottesville,F,0.0,1,0.0,2,ML Engineer,08/18,04/23,N/A,N/A,N/A,N/A,N/A,N/A,8.2
1640,Howard University,2.1,Bachelors,Providence,F,0.0,1,0.0,4,Lawyer,08/18,06/23,Lawyer,09/15,01/19,Data Scientist,05/17,08/19,8.55
1641,Brandeis University,2.06,Bachelors,Charlottesville,N/A,0.0,1,0.0,2,Senior SWE,05/17,12/22,N/A,N/A,N/A,N/A,N/A,N/A,2.73
1642,Yale University,1.91,Masters,Boston,M,0.0,0,0.0,2,Junior SWE,09/18,11/21,N/A,N/A,N/A,N/A,N/A,N/A,2.91
1643,Fordham University,3.93,Bachelors,Charlottesville,M,0.0,1,0.0,1,Senior SWE,02/20,05/23,N/A,N/A,N/A,N/A,N/A,N/A,5.77
1644,American University,1.51,Bachelors,Miami,F,0.0,1,0.0,0,Junior SWE,03/18,03/23,N/A,N/A,N/A,N/A,N/A,N/A,0.22
1645,Brandeis University,3.69,Bachelors,Charlottesville,F,0.0,1,0.0,1,Data Scientist,09/18,01/23,N/A,N/A,N/A,N/A,N/A,N/A,5.0
1646,American University,3.33,Bachelors,Waltham,N/A,0.0,0,0.0,4,Senior SWE,10/20,03/21,Lawyer,11/17,07/21,Junior SWE,11/16,12/18,1.02
1647,Harvard University,1.23,Bachelors,Waltham,F,1.0,1,0.0,1,Senior SWE,02/17,02/21,N/A,N/A,N/A,N/A,N/A,N/A,3.86
1648,Providence University,3.96,Bachelors,Los Angeles,M,N/A,1,0.0,0,ML Engineer,04/19,01/23,N/A,N/A,N/A,N/A,N/A,N/A,2.29
1649,Fordham University,1.81,Masters,Chicago,F,0.0,1,0.0,1,ML Engineer,11/19,10/23,Lawyer,12/17,02/19,N/A,N/A,N/A,2.07
1650,American University,1.3,Bachelors,Boston,F,0.0,1,N/A,1,Lawyer,12/19,04/23,Senior SWE,01/17,11/19,N/A,N/A,N/A,7.26
1651,Providence University,3.49,Bachelors,Boston,F,1.0,1,0.0,1,Junior SWE,10/19,06/23,N/A,N/A,N/A,N/A,N/A,N/A,6.74
1652,Brandeis University,3.12,Bachelors,Charlottesville,M,0.0,1,0.0,3,ML Engineer,11/19,08/22,N/A,N/A,N/A,N/A,N/A,N/A,2.98
1653,Providence University,2.85,Bachelors,Chicago,M,0.0,0,0.0,3,Lawyer,03/17,11/21,Data Scientist,01/15,11/20,N/A,N/A,N/A,1.56
1654,Fordham University,1.47,PhD,Chicago,M,0.0,1,0.0,1,Junior SWE,02/19,12/22,N/A,N/A,N/A,N/A,N/A,N/A,6.42
1655,American University,2.44,Bachelors,New York City,F,1.0,0,0.0,0,Junior SWE,01/20,01/23,Senior SWE,11/18,05/20,Junior SWE,01/17,02/17,8.34
1656,Harvard University,3.34,PhD,Chicago,M,0.0,0,0.0,0,Junior SWE,05/17,12/22,N/A,N/A,N/A,N/A,N/A,N/A,9.12
1657,Howard University,1.91,Bachelors,Charlottesville,M,0.0,1,0.0,0,Data Scientist,01/17,10/23,N/A,N/A,N/A,N/A,N/A,N/A,8.63
1658,Brandeis University,1.94,Masters,Charlottesville,M,0.0,1,0.0,0,Junior SWE,03/20,01/22,Lawyer,09/19,12/19,N/A,N/A,N/A,4.5
1659,American University,1.01,Bachelors,Providence,F,N/A,1,0.0,2,Lawyer,10/19,02/21,Lawyer,11/15,01/21,N/A,N/A,N/A,5.49
1660,Fordham University,1.52,Masters,Los Angeles,M,N/A,0,0.0,1,Junior SWE,08/18,08/23,N/A,N/A,N/A,N/A,N/A,N/A,6.41
1661,Brandeis University,3.63,Bachelors,Waltham,F,N/A,1,0.0,1,Junior SWE,09/20,06/21,N/A,N/A,N/A,N/A,N/A,N/A,6.67
1662,Yale University,2.33,Bachelors,New York City,M,1.0,1,N/A,2,Lawyer,01/20,01/23,N/A,N/A,N/A,N/A,N/A,N/A,1.99
1663,Providence University,3.95,Masters,Charlottesville,M,1.0,1,0.0,0,Senior SWE,10/20,07/23,N/A,N/A,N/A,N/A,N/A,N/A,2.09
1664,Howard University,2.19,Masters,Providence,F,0.0,0,N/A,4,Junior SWE,08/20,11/21,N/A,N/A,N/A,N/A,N/A,N/A,2.59
1665,Fordham University,3.15,Bachelors,New York City,M,0.0,1,0.0,4,Lawyer,11/18,06/23,N/A,N/A,N/A,N/A,N/A,N/A,4.73
1666,Yale University,1.85,Bachelors,Los Angeles,M,0.0,1,0.0,2,ML Engineer,12/19,12/21,N/A,N/A,N/A,N/A,N/A,N/A,9.78
1667,American University,2.09,Bachelors,New York City,M,0.0,1,0.0,4,Lawyer,08/19,04/23,N/A,N/A,N/A,N/A,N/A,N/A,2.34
1668,Harvard University,1.57,Masters,Providence,F,0.0,1,0.0,3,Data Scientist,03/20,03/21,N/A,N/A,N/A,N/A,N/A,N/A,2.77
1669,Brandeis University,2.04,Bachelors,Miami,F,0.0,1,1.0,1,ML Engineer,02/20,11/22,N/A,N/A,N/A,N/A,N/A,N/A,6.29
1670,Providence University,2.64,Bachelors,Waltham,M,N/A,0,0.0,4,Senior SWE,08/17,12/22,Junior SWE,08/18,10/19,Data Scientist,02/16,10/17,8.56
1671,Brandeis University,3.98,Masters,Charlottesville,M,0.0,1,0.0,3,Senior SWE,12/17,06/22,N/A,N/A,N/A,N/A,N/A,N/A,6.71
1672,Howard University,2.99,PhD,Waltham,N/A,0.0,1,0.0,1,Lawyer,01/18,01/23,ML Engineer,12/15,02/21,N/A,N/A,N/A,0.42
1673,American University,1.6,Masters,Los Angeles,F,0.0,1,0.0,3,Lawyer,03/20,09/23,ML Engineer,06/16,08/20,N/A,N/A,N/A,8.73
1674,Brandeis University,1.13,Masters,Boston,M,0.0,1,0.0,1,Junior SWE,03/20,02/23,ML Engineer,12/17,12/20,N/A,N/A,N/A,5.23
1675,Providence University,1.38,Masters,Los Angeles,F,0.0,1,0.0,1,Junior SWE,12/18,10/23,N/A,N/A,N/A,N/A,N/A,N/A,6.27
1676,American University,2.69,Bachelors,Los Angeles,F,0.0,1,0.0,4,Data Scientist,04/19,04/22,Lawyer,04/15,06/19,Data Scientist,12/16,02/17,1.23
1677,Brandeis University,3.3,Bachelors,Los Angeles,F,1.0,1,0.0,2,Junior SWE,03/20,07/22,ML Engineer,03/16,01/21,N/A,N/A,N/A,8.03
1678,Harvard University,3.82,Masters,Miami,F,N/A,1,0.0,4,Lawyer,03/18,10/21,Data Scientist,11/16,06/20,N/A,N/A,N/A,6.71
1679,Fordham University,1.05,Bachelors,Charlottesville,M,0.0,1,0.0,0,Lawyer,03/17,11/23,Data Scientist,11/15,11/20,N/A,N/A,N/A,4.11
1680,American University,2.57,PhD,Providence,M,0.0,1,0.0,3,Junior SWE,11/18,02/21,N/A,N/A,N/A,N/A,N/A,N/A,8.17
1681,Fordham University,2.41,Bachelors,Charlottesville,N/A,N/A,1,0.0,0,Data Scientist,07/20,01/22,Senior SWE,05/17,06/19,Junior SWE,05/18,09/17,0.53
1682,American University,2.97,Bachelors,Boston,F,0.0,1,0.0,1,Lawyer,02/20,11/21,Senior SWE,07/16,09/20,N/A,N/A,N/A,8.98
1683,Harvard University,2.68,PhD,Providence,M,0.0,1,0.0,4,Data Scientist,06/18,02/22,N/A,N/A,N/A,N/A,N/A,N/A,4.65
1684,Fordham University,3.06,Masters,New York City,N/A,0.0,1,0.0,0,Lawyer,04/17,09/23,Junior SWE,09/16,08/19,N/A,N/A,N/A,0.07
1685,Yale University,2.97,Bachelors,New York City,N/A,0.0,1,0.0,0,Data Scientist,06/19,01/22,Senior SWE,09/16,09/19,N/A,N/A,N/A,0.1
1686,Providence University,1.35,Masters,New York City,N/A,0.0,1,0.0,0,Data Scientist,04/20,09/23,N/A,N/A,N/A,N/A,N/A,N/A,8.26
1687,Yale University,3.4,Masters,Providence,F,0.0,1,0.0,1,Data Scientist,08/19,03/22,N/A,N/A,N/A,N/A,N/A,N/A,4.3
1688,Brandeis University,1.37,Bachelors,Chicago,N/A,1.0,0,0.0,1,Junior SWE,08/18,06/23,Lawyer,03/17,04/20,N/A,N/A,N/A,9.51
1689,Harvard University,3.1,Bachelors,Miami,M,0.0,1,0.0,1,Senior SWE,06/17,07/22,Lawyer,12/15,07/20,N/A,N/A,N/A,6.58
1690,Yale University,2.25,Masters,Chicago,F,0.0,1,0.0,0,Data Scientist,07/20,11/21,N/A,N/A,N/A,N/A,N/A,N/A,4.29
1691,American University,2.54,PhD,Charlottesville,F,0.0,1,0.0,3,Data Scientist,01/18,04/22,Junior SWE,09/15,05/21,ML Engineer,01/16,08/17,0.03
1692,Brandeis University,3.71,Bachelors,New York City,M,0.0,1,0.0,4,Lawyer,11/17,03/22,N/A,N/A,N/A,N/A,N/A,N/A,9.44
1693,Brandeis University,3.67,PhD,Miami,M,N/A,1,0.0,4,Senior SWE,03/20,10/21,N/A,N/A,N/A,N/A,N/A,N/A,0.49
1694,Yale University,3.45,PhD,Providence,N/A,0.0,1,0.0,1,Lawyer,11/20,11/21,N/A,N/A,N/A,N/A,N/A,N/A,5.39
1695,Yale University,2.53,Bachelors,New York City,M,0.0,1,0.0,0,Lawyer,08/19,07/21,N/A,N/A,N/A,N/A,N/A,N/A,6.47
1696,Harvard University,3.21,Masters,Providence,F,0.0,1,0.0,3,Data Scientist,06/19,12/21,Lawyer,08/16,09/21,N/A,N/A,N/A,9.53
1697,Providence University,2.54,Bachelors,Miami,M,0.0,1,0.0,2,ML Engineer,04/18,10/22,ML Engineer,08/17,01/21,N/A,N/A,N/A,7.68
1698,Yale University,3.61,Bachelors,Providence,M,0.0,1,1.0,1,Senior SWE,01/17,02/22,N/A,N/A,N/A,N/A,N/A,N/A,5.65
1699,Howard University,2.21,Masters,Providence,F,0.0,1,0.0,2,Lawyer,10/17,01/23,N/A,N/A,N/A,N/A,N/A,N/A,7.37
1700,Yale University,3.91,PhD,Boston,M,0.0,0,0.0,4,ML Engineer,04/19,11/23,N/A,N/A,N/A,N/A,N/A,N/A,2.07
1701,Fordham University,3.8,Masters,Charlottesville,F,0.0,1,0.0,4,ML Engineer,08/17,02/22,N/A,N/A,N/A,N/A,N/A,N/A,0.45
1702,American University,3.22,Bachelors,Chicago,F,0.0,1,0.0,3,Lawyer,06/20,05/22,N/A,N/A,N/A,N/A,N/A,N/A,4.79
1703,Howard University,1.84,Bachelors,Waltham,M,0.0,1,0.0,3,Data Scientist,09/17,06/21,Junior SWE,02/17,08/21,N/A,N/A,N/A,3.8
1704,Howard University,1.39,Bachelors,Chicago,M,0.0,1,1.0,2,Junior SWE,01/19,02/22,Lawyer,03/15,12/20,N/A,N/A,N/A,3.43
1705,Fordham University,3.56,Bachelors,Chicago,M,0.0,1,0.0,4,Lawyer,01/19,02/23,Junior SWE,08/16,10/20,N/A,N/A,N/A,9.71
1706,Fordham University,1.5,Bachelors,Los Angeles,M,0.0,1,0.0,3,Data Scientist,05/19,08/21,Senior SWE,05/19,09/21,N/A,N/A,N/A,5.79
1707,Brandeis University,3.56,Bachelors,Boston,F,1.0,1,0.0,3,Senior SWE,04/18,07/21,N/A,N/A,N/A,N/A,N/A,N/A,5.09
1708,Providence University,2.47,Bachelors,Waltham,M,1.0,1,0.0,4,Data Scientist,06/20,02/22,N/A,N/A,N/A,N/A,N/A,N/A,3.37
1709,American University,2.22,Masters,New York City,M,0.0,1,0.0,4,ML Engineer,09/18,05/23,N/A,N/A,N/A,N/A,N/A,N/A,6.78
1710,Harvard University,3.71,Bachelors,New York City,F,0.0,1,0.0,0,Senior SWE,09/19,10/22,N/A,N/A,N/A,N/A,N/A,N/A,3.9
1711,Howard University,2.81,Bachelors,New York City,M,0.0,0,0.0,3,Senior SWE,06/19,10/23,Senior SWE,03/19,05/20,N/A,N/A,N/A,4.49
1712,Harvard University,2.73,Bachelors,Chicago,M,0.0,1,0.0,2,Junior SWE,06/17,08/23,N/A,N/A,N/A,N/A,N/A,N/A,6.14
1713,Yale University,2.68,Bachelors,Charlottesville,M,0.0,0,0.0,1,Junior SWE,06/19,06/21,ML Engineer,09/15,06/21,Lawyer,12/17,08/17,4.47
1714,Yale University,2.11,Bachelors,Chicago,F,0.0,1,0.0,1,Lawyer,02/19,02/21,N/A,N/A,N/A,N/A,N/A,N/A,8.58
1715,Harvard University,3.36,Bachelors,Waltham,N/A,0.0,0,0.0,4,Data Scientist,07/20,03/22,Lawyer,07/15,02/20,N/A,N/A,N/A,1.61
1716,Yale University,1.76,PhD,Charlottesville,F,0.0,1,0.0,2,Lawyer,06/20,07/22,N/A,N/A,N/A,N/A,N/A,N/A,7.0
1717,Providence University,3.82,Bachelors,Boston,M,N/A,1,1.0,0,Junior SWE,08/17,07/22,ML Engineer,01/19,07/20,N/A,N/A,N/A,0.37
1718,Fordham University,3.68,Masters,Charlottesville,M,N/A,1,0.0,3,ML Engineer,04/17,05/21,N/A,N/A,N/A,N/A,N/A,N/A,0.7
1719,Yale University,2.01,PhD,Waltham,F,0.0,1,0.0,0,Junior SWE,02/18,05/21,Senior SWE,03/16,04/20,N/A,N/A,N/A,0.11
1720,Brandeis University,3.19,Masters,Providence,F,N/A,1,0.0,2,Data Scientist,11/20,02/21,Lawyer,04/18,08/19,Data Scientist,11/18,10/19,3.38
1721,Yale University,2.72,Bachelors,Chicago,N/A,0.0,1,0.0,0,ML Engineer,01/17,06/23,Lawyer,06/15,06/20,N/A,N/A,N/A,5.66
1722,American University,2.01,PhD,New York City,M,0.0,0,0.0,4,Lawyer,08/19,10/23,N/A,N/A,N/A,N/A,N/A,N/A,5.97
1723,Providence University,3.97,Bachelors,Providence,M,0.0,1,0.0,1,Lawyer,05/19,05/21,N/A,N/A,N/A,N/A,N/A,N/A,8.76
1724,American University,1.08,Bachelors,Chicago,F,0.0,1,0.0,4,Junior SWE,07/19,08/21,N/A,N/A,N/A,N/A,N/A,N/A,9.73
1725,American University,1.76,PhD,Miami,F,0.0,1,0.0,3,Junior SWE,11/17,04/21,N/A,N/A,N/A,N/A,N/A,N/A,4.51
1726,Brandeis University,2.56,Masters,Los Angeles,F,0.0,1,0.0,4,Lawyer,11/17,07/23,Lawyer,03/18,07/20,N/A,N/A,N/A,3.26
1727,Providence University,2.57,Bachelors,Chicago,F,N/A,1,0.0,2,Lawyer,09/18,10/23,N/A,N/A,N/A,N/A,N/A,N/A,4.66
1728,Providence University,2.77,Bachelors,Miami,N/A,0.0,1,0.0,2,Senior SWE,05/17,10/21,ML Engineer,07/19,03/21,Junior SWE,02/18,10/18,2.73
1729,Providence University,3.26,Bachelors,Waltham,F,0.0,0,0.0,3,Data Scientist,04/17,11/21,Senior SWE,08/16,03/21,N/A,N/A,N/A,1.32
1730,Providence University,2.87,Bachelors,Boston,N/A,0.0,1,0.0,3,Senior SWE,05/17,01/22,N/A,N/A,N/A,N/A,N/A,N/A,1.76
1731,Providence University,2.8,Bachelors,Miami,N/A,0.0,1,N/A,1,Senior SWE,03/19,06/22,Senior SWE,09/19,03/19,N/A,N/A,N/A,5.56
1732,Brandeis University,1.16,PhD,Boston,F,0.0,1,0.0,0,Lawyer,07/18,12/22,Senior SWE,07/17,01/21,N/A,N/A,N/A,6.63
1733,Yale University,2.13,PhD,Chicago,M,0.0,0,0.0,1,Data Scientist,02/18,06/22,N/A,N/A,N/A,N/A,N/A,N/A,3.58
1734,American University,1.7,PhD,Boston,M,N/A,1,0.0,4,Lawyer,03/18,10/23,N/A,N/A,N/A,N/A,N/A,N/A,8.38
1735,Providence University,1.8,Bachelors,Miami,F,0.0,0,0.0,0,Senior SWE,10/17,04/21,N/A,N/A,N/A,N/A,N/A,N/A,7.75
1736,Howard University,2.66,Masters,Charlottesville,F,0.0,1,0.0,3,Senior SWE,08/18,04/23,Data Scientist,03/19,05/19,N/A,N/A,N/A,5.83
1737,Yale University,1.6,PhD,Los Angeles,F,0.0,1,N/A,2,Lawyer,10/17,12/21,N/A,N/A,N/A,N/A,N/A,N/A,9.32
1738,Yale University,1.88,PhD,Providence,M,N/A,1,0.0,4,Junior SWE,09/19,02/22,N/A,N/A,N/A,N/A,N/A,N/A,5.23
1739,American University,1.71,Bachelors,Providence,M,0.0,1,0.0,1,Junior SWE,06/17,01/23,N/A,N/A,N/A,N/A,N/A,N/A,1.87
1740,Brandeis University,3.85,Bachelors,Los Angeles,F,0.0,1,0.0,3,Lawyer,09/20,09/23,N/A,N/A,N/A,N/A,N/A,N/A,3.87
1741,Harvard University,3.83,Bachelors,New York City,M,0.0,1,0.0,0,ML Engineer,05/17,02/23,N/A,N/A,N/A,N/A,N/A,N/A,2.87
1742,Harvard University,2.83,Bachelors,Providence,M,0.0,1,0.0,0,ML Engineer,09/20,04/23,Senior SWE,09/15,09/21,N/A,N/A,N/A,8.02
1743,Yale University,3.77,Masters,Waltham,M,1.0,0,0.0,2,Junior SWE,04/20,03/23,N/A,N/A,N/A,N/A,N/A,N/A,8.82
1744,Fordham University,3.36,Masters,Chicago,F,0.0,0,N/A,3,Data Scientist,09/19,12/21,N/A,N/A,N/A,N/A,N/A,N/A,0.98
1745,Fordham University,2.77,Bachelors,New York City,M,N/A,0,N/A,3,Senior SWE,07/20,03/23,Lawyer,11/16,02/19,N/A,N/A,N/A,8.65
1746,American University,1.02,Bachelors,Chicago,F,0.0,0,0.0,4,Data Scientist,07/17,04/23,N/A,N/A,N/A,N/A,N/A,N/A,5.22
1747,Harvard University,3.32,Bachelors,Miami,M,1.0,1,0.0,4,Junior SWE,09/17,07/22,N/A,N/A,N/A,N/A,N/A,N/A,7.64
1748,Yale University,3.11,Bachelors,Waltham,N/A,N/A,1,0.0,0,Lawyer,12/17,07/22,N/A,N/A,N/A,N/A,N/A,N/A,5.09
1749,Brandeis University,2.85,Bachelors,Miami,F,0.0,0,0.0,1,ML Engineer,12/17,03/23,Lawyer,10/15,08/21,N/A,N/A,N/A,2.1
1750,Harvard University,3.28,Masters,New York City,M,0.0,1,N/A,0,Junior SWE,03/18,05/23,Senior SWE,08/18,03/21,Data Scientist,11/15,12/18,6.29
1751,Yale University,2.54,Bachelors,New York City,M,1.0,1,0.0,4,Data Scientist,04/19,12/21,Data Scientist,10/17,07/21,N/A,N/A,N/A,0.57
1752,Yale University,3.11,Masters,Waltham,M,0.0,1,0.0,4,Data Scientist,02/17,05/23,N/A,N/A,N/A,N/A,N/A,N/A,0.92
1753,Providence University,3.81,Bachelors,Waltham,F,0.0,1,0.0,4,Junior SWE,07/18,05/23,Data Scientist,08/19,12/19,N/A,N/A,N/A,0.87
1754,Brandeis University,2.13,Bachelors,New York City,M,1.0,1,0.0,0,Senior SWE,12/17,09/21,Junior SWE,05/19,12/19,Junior SWE,12/14,10/18,6.21
1755,Providence University,3.12,Bachelors,New York City,M,0.0,1,0.0,3,Data Scientist,05/19,02/23,N/A,N/A,N/A,N/A,N/A,N/A,2.1
1756,American University,2.43,PhD,Boston,F,0.0,1,0.0,1,Senior SWE,11/20,07/21,Data Scientist,07/19,04/20,N/A,N/A,N/A,1.85
1757,Providence University,3.02,Bachelors,Charlottesville,M,0.0,0,0.0,1,Senior SWE,01/19,04/21,N/A,N/A,N/A,N/A,N/A,N/A,6.51
1758,Howard University,3.29,Masters,New York City,M,0.0,1,0.0,4,Lawyer,09/18,09/22,N/A,N/A,N/A,N/A,N/A,N/A,4.52
1759,Providence University,1.14,Bachelors,Waltham,F,0.0,1,0.0,2,Junior SWE,06/18,08/23,N/A,N/A,N/A,N/A,N/A,N/A,3.57
1760,Howard University,2.94,PhD,Charlottesville,N/A,1.0,1,0.0,0,Junior SWE,01/20,02/21,N/A,N/A,N/A,N/A,N/A,N/A,9.76
1761,Harvard University,1.68,Masters,New York City,M,0.0,0,0.0,3,Senior SWE,04/17,05/23,N/A,N/A,N/A,N/A,N/A,N/A,0.78
1762,Fordham University,3.01,Bachelors,Miami,M,0.0,1,0.0,4,Lawyer,10/20,06/22,N/A,N/A,N/A,N/A,N/A,N/A,0.1
1763,Yale University,2.4,Masters,Chicago,N/A,0.0,1,0.0,2,Data Scientist,08/18,07/23,N/A,N/A,N/A,N/A,N/A,N/A,1.39
1764,Howard University,3.32,Bachelors,Charlottesville,M,0.0,0,0.0,4,Data Scientist,03/18,06/23,Lawyer,10/15,01/19,N/A,N/A,N/A,9.7
1765,Brandeis University,1.37,PhD,Miami,N/A,0.0,1,0.0,2,Junior SWE,10/20,07/23,ML Engineer,08/16,02/21,Data Scientist,06/13,08/19,3.05
1766,Providence University,2.88,Bachelors,Providence,M,N/A,0,0.0,1,Senior SWE,08/20,03/23,N/A,N/A,N/A,N/A,N/A,N/A,8.52
1767,Howard University,1.84,Bachelors,Waltham,F,0.0,1,0.0,2,Lawyer,07/19,06/23,N/A,N/A,N/A,N/A,N/A,N/A,1.4
1768,Brandeis University,3.56,Masters,Boston,M,1.0,1,0.0,1,Lawyer,01/17,07/21,N/A,N/A,N/A,N/A,N/A,N/A,9.33
1769,Fordham University,3.79,Masters,Boston,N/A,N/A,1,0.0,1,Data Scientist,12/19,11/21,N/A,N/A,N/A,N/A,N/A,N/A,4.86
1770,Fordham University,3.99,Bachelors,Chicago,M,0.0,1,0.0,0,Data Scientist,04/18,09/21,ML Engineer,10/18,06/20,N/A,N/A,N/A,7.26
1771,Providence University,3.39,Masters,New York City,F,0.0,1,0.0,2,ML Engineer,07/18,03/23,Lawyer,08/15,11/21,N/A,N/A,N/A,3.98
1772,American University,3.26,Bachelors,Miami,M,0.0,0,0.0,3,ML Engineer,08/17,06/21,Junior SWE,02/15,07/20,N/A,N/A,N/A,0.86
1773,Providence University,1.65,Bachelors,Providence,M,0.0,0,1.0,3,Senior SWE,01/19,07/21,N/A,N/A,N/A,N/A,N/A,N/A,6.43
1774,Harvard University,2.01,Masters,Miami,F,1.0,0,0.0,2,ML Engineer,12/19,07/23,Data Scientist,04/19,08/19,N/A,N/A,N/A,2.24
1775,Howard University,2.4,Bachelors,Waltham,F,0.0,1,0.0,0,Lawyer,01/18,01/23,Lawyer,11/15,11/19,N/A,N/A,N/A,2.4
1776,Yale University,3.32,Bachelors,Waltham,N/A,0.0,0,0.0,3,ML Engineer,09/20,07/23,N/A,N/A,N/A,N/A,N/A,N/A,1.27
1777,American University,3.74,Masters,New York City,M,1.0,1,0.0,4,Junior SWE,10/17,05/21,Junior SWE,10/15,11/21,N/A,N/A,N/A,8.21
1778,Providence University,1.57,Bachelors,New York City,F,0.0,0,0.0,3,Junior SWE,04/17,03/22,N/A,N/A,N/A,N/A,N/A,N/A,4.32
1779,Brandeis University,3.77,Masters,Waltham,M,0.0,1,0.0,0,Data Scientist,07/19,10/21,Junior SWE,04/16,08/20,N/A,N/A,N/A,9.06
1780,American University,3.09,Bachelors,Los Angeles,N/A,0.0,1,0.0,1,Data Scientist,04/20,01/21,N/A,N/A,N/A,N/A,N/A,N/A,6.2
1781,Howard University,2.83,Bachelors,Waltham,N/A,1.0,0,0.0,1,Senior SWE,09/20,10/21,ML Engineer,05/19,01/20,ML Engineer,04/16,03/19,7.85
1782,American University,1.6,Bachelors,Miami,M,0.0,0,N/A,1,Junior SWE,01/20,02/22,Senior SWE,09/17,04/19,N/A,N/A,N/A,3.07
1783,Howard University,1.17,Masters,Chicago,F,0.0,1,0.0,0,Senior SWE,10/17,04/21,N/A,N/A,N/A,N/A,N/A,N/A,8.72
1784,Providence University,2.71,Masters,Miami,F,0.0,1,0.0,1,Senior SWE,10/20,08/22,N/A,N/A,N/A,N/A,N/A,N/A,7.63
1785,Howard University,2.95,Bachelors,Boston,M,0.0,1,1.0,1,ML Engineer,08/20,02/22,ML Engineer,04/17,02/20,N/A,N/A,N/A,3.41
1786,American University,1.63,Bachelors,Providence,F,0.0,1,0.0,0,Data Scientist,08/17,02/21,N/A,N/A,N/A,N/A,N/A,N/A,2.66
1787,Brandeis University,2.67,PhD,Charlottesville,M,0.0,1,0.0,4,Senior SWE,03/19,01/23,N/A,N/A,N/A,N/A,N/A,N/A,5.78
1788,Fordham University,3.57,Bachelors,Chicago,F,1.0,1,0.0,3,Senior SWE,03/19,02/23,Data Scientist,11/19,11/19,ML Engineer,01/16,10/18,8.4
1789,American University,3.51,PhD,Los Angeles,M,0.0,1,0.0,0,Data Scientist,09/18,06/23,N/A,N/A,N/A,N/A,N/A,N/A,7.53
1790,Howard University,3.78,Bachelors,Providence,M,0.0,1,N/A,0,Data Scientist,11/20,06/22,Data Scientist,11/18,11/19,ML Engineer,12/17,08/18,7.18
1791,Fordham University,2.1,Masters,Providence,M,N/A,1,0.0,2,Junior SWE,03/17,10/23,ML Engineer,07/16,01/20,N/A,N/A,N/A,9.79
1792,Howard University,1.95,Bachelors,Charlottesville,F,0.0,1,0.0,1,Data Scientist,06/19,08/23,Data Scientist,07/16,09/19,Data Scientist,09/13,09/17,1.05
1793,Brandeis University,3.25,PhD,Boston,F,0.0,1,0.0,4,ML Engineer,10/17,08/22,ML Engineer,07/15,09/21,Junior SWE,12/14,09/19,5.32
