applicant_id,score
"3219","1.2"
"3220","7.51"
"3221","4.34"
"3222","1.0"
"3223","6.75"
"3224","8.97"
"3225","5.07"
"3226","3.64"
"3227","4.94"
"3228","4.86"
"3229","6.37"
"3230","4.8"
"3231","6.17"
"3232","8.61"
"3233","5.5"
"3234","6.7"
"3235","3.02"
"3236","2.36"
"3237","5.49"
"3238","4.74"
"3239","2.39"
"3240","2.8"
"3241","3.78"
"3242","3.98"
"3243","4.36"
"3244","4.38"
"3245","7.08"
"3246","3.98"
"3247","6.22"
"3248","5.9"
"3249","6.58"
"3250","1.36"
"3251","7.64"
"3252","7.96"
"3253","8.53"
"3254","0.64"
"3255","0.16"
"3256","1.69"
"3257","5.71"
"3258","7.76"
"3259","0.15"
"3260","5.19"
"3261","3.59"
"3262","0.59"
"3263","8.54"
"3264","5.75"
"3265","9.77"
"3266","5.38"
"3267","3.75"
"3268","9.12"
"3269","0.11"
"3270","4.88"
"3271","6.4"
"3272","1.57"
"3273","2.1"
"3274","8.49"
"3275","4.32"
"3276","4.65"
"3277","3.71"
"3278","6.33"
"3279","6.09"
"3280","7.87"
"3281","3.21"
"3282","0.47"
"3283","8.98"
"3284","1.21"
"3285","2.07"
"3286","1.26"
"3287","2.71"
"3288","5.17"
"3289","4.25"
"3290","0.36"
"3291","6.15"
"3292","0.38"
"3293","6.58"
"3294","2.88"
"3295","0.27"
"3296","9.77"
"3297","4.83"
"3298","9.27"
"3299","8.49"
"3300","5.5"
"3301","8.25"
"3302","7.03"
"3303","2.69"
"3304","3.15"
"3305","1.98"
"3306","2.05"
"3307","3.42"
"3308","3.91"
"3309","7.29"
"3310","5.73"
"3311","3.6"
"3312","3.71"
"3313","4.74"
"3314","2.12"
"3315","3.45"
"3316","6.91"
"3317","1.79"
"3318","0.54"
"3319","0.78"
"3320","0.59"
"3321","5.65"
"3322","8.7"
"3323","1.53"
"3324","7.24"
"3325","1.82"
"3326","4.11"
"3327","1.26"
"3328","7.97"
"3329","9.11"
"3330","7.89"
"3331","9.23"
"3332","1.59"
"3333","0.87"
