Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score
1678,Harvard University,3.55,PhD,New York City,F,0.0,1,0.0,2,ML Engineer,04/18,12/22,ML Engineer,04/16,10/21,ML Engineer,11/15,08/19,1.92
1679,Fordham University,1.54,Masters,New York City,M,1.0,0,0.0,2,Senior SWE,04/18,09/23,Data Scientist,10/15,01/20,Senior SWE,06/13,05/17,6.39
1680,American University,2.56,PhD,Boston,N/A,0.0,1,0.0,2,ML Engineer,08/20,10/23,N/A,N/A,N/A,N/A,N/A,N/A,3.82
1681,American University,2.82,Masters,Providence,F,0.0,0,0.0,4,Junior SWE,04/18,12/22,ML Engineer,12/15,10/21,N/A,N/A,N/A,6.6
1682,Brandeis University,3.73,PhD,Miami,M,0.0,1,0.0,0,Senior SWE,01/19,05/23,N/A,N/A,N/A,N/A,N/A,N/A,5.36
1683,American University,3.67,Masters,New York City,M,0.0,1,0.0,4,Lawyer,09/20,02/21,N/A,N/A,N/A,N/A,N/A,N/A,0.22
1684,Brandeis University,1.75,Bachelors,Providence,M,0.0,1,0.0,3,Data Scientist,05/17,09/22,ML Engineer,05/19,11/19,N/A,N/A,N/A,6.97
1685,Fordham University,1.18,Bachelors,Los Angeles,N/A,N/A,1,N/A,0,Data Scientist,10/20,11/21,Senior SWE,03/18,01/20,Data Scientist,08/15,08/18,3.9
1686,American University,1.33,PhD,New York City,M,N/A,1,0.0,1,Senior SWE,09/19,11/22,N/A,N/A,N/A,N/A,N/A,N/A,4.02
1687,Providence University,2.05,Bachelors,Boston,F,0.0,1,0.0,1,Senior SWE,12/19,05/22,N/A,N/A,N/A,N/A,N/A,N/A,3.0
1688,Fordham University,2.25,Bachelors,Providence,M,0.0,1,0.0,3,Senior SWE,10/19,11/23,N/A,N/A,N/A,N/A,N/A,N/A,2.04
1689,American University,1.01,Bachelors,Boston,M,0.0,0,0.0,4,Data Scientist,10/18,01/21,N/A,N/A,N/A,N/A,N/A,N/A,8.04
1690,Harvard University,3.08,Bachelors,Boston,F,N/A,1,0.0,2,Senior SWE,10/20,11/23,Data Scientist,07/17,01/20,N/A,N/A,N/A,6.53
1691,Howard University,1.42,Masters,Providence,F,1.0,1,0.0,3,ML Engineer,09/19,09/21,Lawyer,04/18,09/20,N/A,N/A,N/A,4.86
1692,Yale University,1.28,Masters,Boston,M,0.0,1,0.0,1,Data Scientist,12/18,09/21,N/A,N/A,N/A,N/A,N/A,N/A,2.56
1693,Providence University,2.37,Bachelors,Providence,F,0.0,1,0.0,2,Senior SWE,04/18,04/21,Junior SWE,03/15,01/19,N/A,N/A,N/A,8.58
1694,Fordham University,1.55,PhD,Waltham,M,0.0,1,0.0,4,Senior SWE,11/17,02/21,N/A,N/A,N/A,N/A,N/A,N/A,1.1
1695,Yale University,1.63,Masters,Chicago,N/A,0.0,1,0.0,2,Lawyer,11/17,05/21,N/A,N/A,N/A,N/A,N/A,N/A,2.02
1696,Harvard University,2.39,Masters,Charlottesville,M,0.0,1,N/A,4,Junior SWE,05/19,11/22,N/A,N/A,N/A,N/A,N/A,N/A,8.09
1697,Howard University,1.64,Bachelors,Charlottesville,F,1.0,1,0.0,3,Senior SWE,09/20,05/21,N/A,N/A,N/A,N/A,N/A,N/A,6.93
1698,Fordham University,2.12,Bachelors,Boston,F,0.0,1,0.0,3,Data Scientist,12/19,03/21,N/A,N/A,N/A,N/A,N/A,N/A,7.52
1699,Providence University,3.23,PhD,Los Angeles,M,N/A,1,0.0,1,Data Scientist,04/19,01/21,Senior SWE,01/15,12/20,Lawyer,03/15,11/18,2.0
1700,Howard University,3.85,Bachelors,Miami,M,0.0,1,1.0,3,Lawyer,11/17,02/22,Data Scientist,05/16,05/19,N/A,N/A,N/A,1.12
1701,American University,2.83,Masters,Boston,F,0.0,1,0.0,1,Senior SWE,02/19,07/21,Junior SWE,06/17,04/20,N/A,N/A,N/A,5.8
1702,Howard University,1.16,Bachelors,Boston,N/A,0.0,1,0.0,2,Data Scientist,09/20,01/23,ML Engineer,11/19,01/20,N/A,N/A,N/A,4.43
1703,Fordham University,2.87,Bachelors,Boston,M,0.0,1,0.0,2,Junior SWE,01/17,04/23,Data Scientist,11/16,10/20,N/A,N/A,N/A,3.06
1704,American University,3.37,PhD,Providence,F,0.0,0,0.0,0,Junior SWE,06/19,07/22,N/A,N/A,N/A,N/A,N/A,N/A,1.11
1705,Yale University,1.24,PhD,Boston,N/A,0.0,1,0.0,1,Lawyer,06/17,10/23,N/A,N/A,N/A,N/A,N/A,N/A,4.72
1706,Yale University,2.21,Bachelors,Charlottesville,F,0.0,1,0.0,4,Data Scientist,11/20,01/22,Lawyer,06/19,03/19,Data Scientist,07/15,10/17,4.01
1707,Providence University,2.79,Masters,Charlottesville,F,0.0,0,0.0,4,Junior SWE,02/19,09/22,ML Engineer,10/15,06/21,Lawyer,08/16,01/18,8.3
1708,Harvard University,1.13,Bachelors,New York City,F,0.0,1,0.0,1,ML Engineer,12/18,02/23,N/A,N/A,N/A,N/A,N/A,N/A,5.0
1709,Howard University,2.66,Bachelors,Waltham,F,0.0,1,1.0,3,Data Scientist,07/20,11/21,Lawyer,11/16,04/19,N/A,N/A,N/A,8.01
1710,Yale University,3.84,Bachelors,Waltham,F,0.0,1,0.0,1,ML Engineer,08/17,09/22,N/A,N/A,N/A,N/A,N/A,N/A,6.79
1711,American University,1.32,PhD,Charlottesville,F,1.0,1,1.0,2,Data Scientist,05/17,09/23,ML Engineer,10/17,12/20,Junior SWE,10/18,01/18,5.15
1712,Brandeis University,3.88,Bachelors,Waltham,M,0.0,0,0.0,3,Senior SWE,03/17,08/23,Junior SWE,05/18,06/20,N/A,N/A,N/A,4.2
1713,Harvard University,3.33,PhD,Charlottesville,F,0.0,1,0.0,3,Senior SWE,07/20,11/23,N/A,N/A,N/A,N/A,N/A,N/A,2.48
1714,Harvard University,2.46,PhD,Charlottesville,F,0.0,1,0.0,4,ML Engineer,08/18,02/23,N/A,N/A,N/A,N/A,N/A,N/A,2.07
1715,Providence University,2.72,Bachelors,Boston,F,0.0,0,0.0,3,Lawyer,07/17,11/22,N/A,N/A,N/A,N/A,N/A,N/A,6.98
1716,American University,1.25,Masters,Providence,F,0.0,0,0.0,1,Junior SWE,05/20,11/23,Senior SWE,04/18,12/20,Lawyer,11/15,10/17,2.35
1717,Brandeis University,3.09,Masters,Charlottesville,M,0.0,1,0.0,4,Senior SWE,09/20,03/22,Junior SWE,11/16,10/20,Junior SWE,02/13,11/18,5.29
1718,Yale University,3.24,Bachelors,Charlottesville,M,1.0,1,0.0,1,Data Scientist,06/19,08/23,N/A,N/A,N/A,N/A,N/A,N/A,5.92
1719,Providence University,1.61,Bachelors,New York City,F,0.0,1,0.0,0,Senior SWE,12/18,08/21,ML Engineer,06/18,01/20,N/A,N/A,N/A,5.15
1720,Harvard University,2.81,Bachelors,New York City,M,0.0,1,0.0,1,Junior SWE,01/19,03/21,N/A,N/A,N/A,N/A,N/A,N/A,5.48
1721,Yale University,2.69,Masters,New York City,M,0.0,1,0.0,4,Lawyer,05/19,05/23,Lawyer,08/15,07/20,N/A,N/A,N/A,5.86
1722,Fordham University,2.0,PhD,Chicago,F,0.0,1,1.0,2,Data Scientist,11/20,05/22,N/A,N/A,N/A,N/A,N/A,N/A,3.21
1723,American University,2.64,Bachelors,Miami,F,0.0,1,0.0,0,ML Engineer,11/18,03/21,N/A,N/A,N/A,N/A,N/A,N/A,1.98
1724,American University,3.99,Bachelors,Charlottesville,M,N/A,1,0.0,1,ML Engineer,05/19,06/23,Lawyer,06/19,04/20,Junior SWE,12/16,09/19,3.57
1725,Harvard University,2.6,Bachelors,Charlottesville,M,N/A,1,0.0,4,Senior SWE,08/19,01/23,Senior SWE,04/18,09/21,N/A,N/A,N/A,9.68
1726,Yale University,2.9,Bachelors,Charlottesville,M,0.0,0,0.0,3,Junior SWE,10/18,11/23,Junior SWE,02/15,07/21,N/A,N/A,N/A,3.25
1727,Harvard University,3.2,Masters,Charlottesville,M,0.0,1,0.0,1,ML Engineer,01/20,04/22,ML Engineer,08/17,10/21,N/A,N/A,N/A,0.11
1728,Providence University,2.1,Masters,New York City,F,0.0,1,0.0,1,Senior SWE,12/18,12/22,Lawyer,05/18,03/20,N/A,N/A,N/A,8.09
1729,Fordham University,1.79,Bachelors,Charlottesville,M,N/A,1,0.0,3,Senior SWE,07/19,07/22,Senior SWE,01/18,02/19,N/A,N/A,N/A,5.89
1730,Harvard University,1.97,Bachelors,Miami,F,0.0,1,0.0,1,Lawyer,02/19,05/22,N/A,N/A,N/A,N/A,N/A,N/A,7.37
1731,Fordham University,1.01,Masters,Providence,F,0.0,1,0.0,3,Lawyer,01/18,09/23,N/A,N/A,N/A,N/A,N/A,N/A,4.54
1732,American University,1.73,Bachelors,Providence,N/A,0.0,1,0.0,2,Junior SWE,08/17,11/22,Senior SWE,01/19,12/20,N/A,N/A,N/A,8.45
1733,Harvard University,1.41,Masters,Boston,F,0.0,1,0.0,2,Senior SWE,03/20,08/23,Junior SWE,02/17,09/21,N/A,N/A,N/A,9.59
1734,Fordham University,1.24,Bachelors,Providence,M,0.0,1,0.0,2,Data Scientist,04/20,08/23,Senior SWE,09/16,01/19,Junior SWE,05/13,11/18,2.28
1735,Providence University,1.87,Bachelors,Miami,M,0.0,1,0.0,4,Senior SWE,03/20,03/22,N/A,N/A,N/A,N/A,N/A,N/A,6.53
1736,Yale University,3.01,Bachelors,Chicago,F,0.0,1,0.0,1,Lawyer,12/18,12/22,Senior SWE,05/16,06/19,N/A,N/A,N/A,1.61
1737,Harvard University,2.36,Masters,Providence,F,0.0,0,0.0,0,Senior SWE,06/20,04/22,Lawyer,09/17,01/21,N/A,N/A,N/A,6.79
1738,Providence University,1.02,Bachelors,Charlottesville,M,0.0,1,N/A,2,Junior SWE,02/17,08/21,N/A,N/A,N/A,N/A,N/A,N/A,6.31
1739,Howard University,2.91,Bachelors,Los Angeles,M,N/A,1,0.0,2,Junior SWE,10/17,10/23,N/A,N/A,N/A,N/A,N/A,N/A,6.75
1740,Howard University,2.42,PhD,Los Angeles,M,0.0,1,0.0,3,Data Scientist,09/18,02/23,N/A,N/A,N/A,N/A,N/A,N/A,6.38
1741,Providence University,2.7,Bachelors,Boston,F,0.0,1,0.0,4,ML Engineer,08/17,08/23,Junior SWE,12/16,09/19,Senior SWE,10/15,05/19,5.68
1742,American University,1.94,PhD,Miami,F,N/A,1,0.0,2,Lawyer,11/19,06/23,N/A,N/A,N/A,N/A,N/A,N/A,0.32
1743,Providence University,1.18,Bachelors,Boston,F,N/A,1,0.0,2,ML Engineer,07/19,05/21,Junior SWE,04/15,05/20,N/A,N/A,N/A,3.14
1744,Howard University,2.25,Bachelors,Miami,M,0.0,1,0.0,4,Lawyer,04/18,08/21,Senior SWE,05/15,10/21,N/A,N/A,N/A,2.07
1745,Yale University,2.15,Masters,New York City,M,0.0,1,0.0,3,ML Engineer,01/17,02/21,N/A,N/A,N/A,N/A,N/A,N/A,3.95
1746,Providence University,2.3,Masters,Providence,F,0.0,1,0.0,1,Junior SWE,05/20,01/21,ML Engineer,03/18,03/21,N/A,N/A,N/A,6.31
1747,Yale University,1.14,Bachelors,Providence,N/A,0.0,1,0.0,1,ML Engineer,10/18,12/21,N/A,N/A,N/A,N/A,N/A,N/A,4.04
1748,Harvard University,2.5,Masters,Chicago,F,N/A,1,0.0,3,Data Scientist,04/19,03/21,ML Engineer,11/16,11/21,ML Engineer,09/18,03/17,7.82
1749,Howard University,1.66,Masters,Providence,M,0.0,1,0.0,1,Junior SWE,04/19,02/23,Senior SWE,06/18,03/19,N/A,N/A,N/A,6.39
1750,Brandeis University,2.06,Bachelors,Chicago,M,0.0,0,0.0,2,ML Engineer,01/19,01/23,N/A,N/A,N/A,N/A,N/A,N/A,3.45
1751,Brandeis University,1.09,Masters,Waltham,F,0.0,1,0.0,4,ML Engineer,11/18,05/22,Junior SWE,12/16,10/19,N/A,N/A,N/A,8.2
1752,Harvard University,3.05,Bachelors,Waltham,M,0.0,1,1.0,4,Data Scientist,03/20,01/21,Lawyer,05/18,12/20,N/A,N/A,N/A,6.49
1753,Harvard University,3.39,Bachelors,Miami,M,1.0,1,0.0,2,Senior SWE,09/19,08/21,Data Scientist,08/19,06/19,N/A,N/A,N/A,0.57
1754,Howard University,2.71,Masters,Chicago,F,0.0,0,0.0,3,Junior SWE,11/18,06/21,Data Scientist,04/17,04/21,ML Engineer,10/18,05/17,3.02
1755,Yale University,3.65,Masters,New York City,N/A,N/A,0,0.0,0,Senior SWE,04/19,09/22,N/A,N/A,N/A,N/A,N/A,N/A,8.39
1756,American University,3.94,Masters,Chicago,M,0.0,0,0.0,0,Senior SWE,06/18,11/21,N/A,N/A,N/A,N/A,N/A,N/A,3.71
1757,Fordham University,3.02,Bachelors,Los Angeles,M,N/A,1,0.0,2,ML Engineer,02/17,04/23,Senior SWE,04/19,07/20,N/A,N/A,N/A,7.13
1758,Providence University,3.5,PhD,Charlottesville,F,0.0,1,0.0,4,ML Engineer,05/19,10/22,Lawyer,07/19,08/20,Junior SWE,05/18,08/17,1.3
1759,Yale University,2.67,Bachelors,Charlottesville,N/A,0.0,1,0.0,2,Data Scientist,03/19,10/22,Junior SWE,01/19,05/19,N/A,N/A,N/A,5.8
1760,Brandeis University,3.7,Bachelors,Los Angeles,M,0.0,1,N/A,0,Senior SWE,04/18,07/23,N/A,N/A,N/A,N/A,N/A,N/A,4.61
1761,Providence University,3.29,Masters,Waltham,M,0.0,1,0.0,4,Junior SWE,08/17,09/21,ML Engineer,03/18,08/20,N/A,N/A,N/A,4.42
1762,Fordham University,2.4,Bachelors,Miami,F,0.0,0,0.0,3,Senior SWE,01/20,09/23,N/A,N/A,N/A,N/A,N/A,N/A,8.98
1763,Providence University,2.76,Bachelors,Providence,F,0.0,1,0.0,0,Data Scientist,03/17,10/23,Lawyer,06/19,12/19,Data Scientist,02/18,06/17,7.0
1764,American University,2.29,Bachelors,Waltham,F,0.0,1,0.0,2,Data Scientist,03/20,11/23,Junior SWE,12/17,04/19,N/A,N/A,N/A,3.38
1765,Fordham University,1.46,Bachelors,Boston,F,N/A,0,0.0,3,Lawyer,03/19,10/21,Data Scientist,05/19,08/19,Lawyer,09/15,09/17,9.5
1766,Fordham University,2.36,Masters,New York City,M,N/A,0,0.0,3,Data Scientist,01/20,08/21,Senior SWE,10/19,12/20,N/A,N/A,N/A,8.27
1767,Howard University,2.55,Bachelors,Boston,F,0.0,1,N/A,2,Junior SWE,01/19,08/22,Data Scientist,12/16,09/21,Data Scientist,08/18,07/18,5.1
1768,Yale University,2.88,Bachelors,Waltham,M,0.0,1,0.0,1,Senior SWE,03/20,02/23,Junior SWE,08/19,01/21,N/A,N/A,N/A,7.01
1769,American University,3.63,Masters,Providence,M,0.0,1,0.0,0,Junior SWE,02/18,01/21,Senior SWE,01/15,11/19,N/A,N/A,N/A,4.54
1770,Fordham University,1.52,Masters,Boston,F,N/A,1,0.0,0,ML Engineer,01/19,10/23,N/A,N/A,N/A,N/A,N/A,N/A,5.87
1771,American University,2.31,Bachelors,Waltham,F,0.0,1,0.0,1,Data Scientist,09/18,01/23,N/A,N/A,N/A,N/A,N/A,N/A,2.96
1772,Providence University,3.15,Bachelors,Providence,M,0.0,0,0.0,4,Junior SWE,03/19,11/21,N/A,N/A,N/A,N/A,N/A,N/A,5.93
1773,Howard University,3.79,Bachelors,Los Angeles,M,0.0,1,0.0,3,ML Engineer,03/18,01/23,N/A,N/A,N/A,N/A,N/A,N/A,9.97
1774,Howard University,3.12,PhD,Waltham,M,N/A,1,0.0,3,Senior SWE,07/20,07/21,N/A,N/A,N/A,N/A,N/A,N/A,3.54
1775,Brandeis University,3.93,Masters,Charlottesville,F,0.0,1,0.0,3,Data Scientist,03/19,04/21,N/A,N/A,N/A,N/A,N/A,N/A,7.01
1776,Brandeis University,3.37,Bachelors,Waltham,M,0.0,1,0.0,3,Senior SWE,08/20,03/21,N/A,N/A,N/A,N/A,N/A,N/A,0.94
1777,Brandeis University,2.14,Bachelors,Miami,F,0.0,1,0.0,2,Junior SWE,09/20,10/23,N/A,N/A,N/A,N/A,N/A,N/A,8.64
1778,Providence University,1.45,PhD,Chicago,M,0.0,1,0.0,4,Senior SWE,03/19,09/23,N/A,N/A,N/A,N/A,N/A,N/A,2.16
1779,Brandeis University,3.31,Bachelors,Chicago,F,0.0,1,0.0,1,ML Engineer,01/19,03/23,N/A,N/A,N/A,N/A,N/A,N/A,0.9
1780,Brandeis University,3.01,Bachelors,New York City,F,0.0,1,0.0,2,Junior SWE,08/19,02/21,Lawyer,03/16,01/21,N/A,N/A,N/A,2.7
1781,American University,1.26,PhD,New York City,M,0.0,1,0.0,4,Data Scientist,01/18,09/23,Lawyer,01/19,11/20,N/A,N/A,N/A,4.77
1782,Providence University,1.14,Masters,Miami,F,0.0,1,0.0,1,ML Engineer,03/19,05/22,N/A,N/A,N/A,N/A,N/A,N/A,6.54
1783,Harvard University,2.74,PhD,Charlottesville,F,1.0,1,1.0,4,Senior SWE,06/20,09/23,N/A,N/A,N/A,N/A,N/A,N/A,8.74
1784,Providence University,3.15,Bachelors,Boston,F,0.0,1,0.0,1,Data Scientist,06/18,12/22,N/A,N/A,N/A,N/A,N/A,N/A,4.55
1785,Providence University,1.59,Bachelors,Miami,M,0.0,1,0.0,0,ML Engineer,01/20,05/22,N/A,N/A,N/A,N/A,N/A,N/A,4.29
1786,Brandeis University,2.79,Bachelors,Waltham,M,0.0,1,0.0,4,Data Scientist,05/20,12/22,ML Engineer,11/16,10/20,Senior SWE,11/14,12/18,2.26
1787,Brandeis University,3.98,Bachelors,Charlottesville,M,0.0,1,0.0,0,Lawyer,09/20,11/21,N/A,N/A,N/A,N/A,N/A,N/A,1.98
1788,Yale University,1.83,Bachelors,Chicago,F,0.0,1,0.0,2,ML Engineer,01/17,08/21,N/A,N/A,N/A,N/A,N/A,N/A,7.77
1789,Providence University,2.49,Bachelors,New York City,F,0.0,1,0.0,4,ML Engineer,11/20,05/22,N/A,N/A,N/A,N/A,N/A,N/A,5.58
1790,Yale University,3.07,Masters,Chicago,N/A,0.0,0,0.0,0,Junior SWE,09/20,07/23,Junior SWE,02/18,12/20,N/A,N/A,N/A,4.16
1791,Harvard University,1.69,Masters,New York City,M,0.0,1,0.0,3,Junior SWE,04/20,12/21,Junior SWE,06/15,09/19,Senior SWE,03/18,02/19,4.95
1792,Harvard University,1.59,Masters,Miami,F,0.0,1,0.0,1,Senior SWE,12/17,04/23,Senior SWE,06/15,04/21,N/A,N/A,N/A,9.48
1793,Providence University,3.92,Masters,New York City,M,1.0,1,0.0,0,Data Scientist,09/17,10/21,Lawyer,04/17,02/21,N/A,N/A,N/A,6.1
1794,Fordham University,3.28,Bachelors,Chicago,F,N/A,1,0.0,4,Junior SWE,08/19,12/21,N/A,N/A,N/A,N/A,N/A,N/A,1.6
1795,Providence University,3.5,Masters,Miami,F,0.0,0,0.0,1,ML Engineer,09/18,06/21,N/A,N/A,N/A,N/A,N/A,N/A,0.21
1796,American University,3.17,Bachelors,Los Angeles,M,0.0,1,0.0,3,Lawyer,08/20,04/23,N/A,N/A,N/A,N/A,N/A,N/A,0.89
1797,Howard University,2.58,Masters,Charlottesville,F,0.0,0,0.0,0,Data Scientist,12/18,03/23,N/A,N/A,N/A,N/A,N/A,N/A,5.52
1798,Fordham University,2.21,Masters,Charlottesville,F,1.0,1,N/A,4,Senior SWE,03/19,03/22,N/A,N/A,N/A,N/A,N/A,N/A,8.6
1799,Brandeis University,3.64,Masters,Waltham,F,0.0,1,0.0,3,Lawyer,02/20,02/22,Lawyer,08/19,07/21,N/A,N/A,N/A,6.14
1800,Brandeis University,2.55,Masters,Miami,M,0.0,0,0.0,4,Lawyer,05/20,07/23,N/A,N/A,N/A,N/A,N/A,N/A,1.51
1801,Fordham University,3.41,Masters,Boston,M,0.0,1,0.0,1,Lawyer,02/17,12/21,Lawyer,10/15,09/20,Lawyer,07/13,06/18,3.46
1802,Howard University,2.32,Bachelors,Providence,F,0.0,1,0.0,2,Lawyer,02/18,07/22,N/A,N/A,N/A,N/A,N/A,N/A,0.94
1803,Fordham University,2.86,Bachelors,Boston,F,0.0,1,0.0,4,Junior SWE,12/17,05/21,N/A,N/A,N/A,N/A,N/A,N/A,4.81
1804,Brandeis University,2.1,PhD,Chicago,M,0.0,1,0.0,0,Junior SWE,07/17,03/21,Senior SWE,03/19,08/19,N/A,N/A,N/A,0.14
1805,American University,3.51,PhD,Waltham,M,0.0,1,0.0,4,Data Scientist,07/17,10/22,Senior SWE,05/15,02/21,Lawyer,12/13,10/19,9.97
1806,Yale University,1.39,Bachelors,Los Angeles,F,0.0,0,0.0,2,ML Engineer,02/20,07/21,N/A,N/A,N/A,N/A,N/A,N/A,3.89
1807,Providence University,1.65,Masters,Boston,M,N/A,1,0.0,1,ML Engineer,08/18,06/21,N/A,N/A,N/A,N/A,N/A,N/A,9.14
1808,Yale University,3.38,Masters,Miami,F,0.0,1,N/A,1,ML Engineer,09/18,02/21,N/A,N/A,N/A,N/A,N/A,N/A,4.36
1809,Fordham University,3.2,PhD,Boston,M,0.0,1,0.0,0,Data Scientist,12/19,09/22,N/A,N/A,N/A,N/A,N/A,N/A,9.16
1810,Providence University,1.62,Masters,Chicago,F,N/A,0,0.0,0,Data Scientist,06/17,04/21,N/A,N/A,N/A,N/A,N/A,N/A,4.15
1811,Harvard University,2.63,Bachelors,Los Angeles,M,0.0,0,0.0,2,Senior SWE,01/20,06/21,Data Scientist,01/17,02/19,N/A,N/A,N/A,3.42
1812,Providence University,3.6,PhD,New York City,F,0.0,0,0.0,0,Lawyer,08/18,02/22,N/A,N/A,N/A,N/A,N/A,N/A,4.89
1813,Harvard University,1.05,Bachelors,Miami,N/A,0.0,1,0.0,2,Lawyer,10/20,09/22,N/A,N/A,N/A,N/A,N/A,N/A,5.55
1814,Fordham University,2.03,Masters,Providence,F,N/A,1,0.0,1,ML Engineer,06/20,12/21,N/A,N/A,N/A,N/A,N/A,N/A,6.24
1815,Harvard University,2.59,PhD,Los Angeles,M,0.0,1,0.0,4,Junior SWE,09/20,08/22,Senior SWE,12/17,12/20,N/A,N/A,N/A,2.44
1816,Yale University,3.3,Bachelors,Boston,M,0.0,1,0.0,0,Senior SWE,09/18,05/21,N/A,N/A,N/A,N/A,N/A,N/A,6.61
1817,Providence University,1.95,PhD,Chicago,M,0.0,1,0.0,1,Senior SWE,06/18,01/21,Junior SWE,03/18,09/20,N/A,N/A,N/A,2.19
1818,Brandeis University,1.16,Masters,Boston,M,0.0,1,0.0,0,Junior SWE,07/17,07/21,Junior SWE,02/18,06/20,N/A,N/A,N/A,8.38
1819,American University,2.37,Bachelors,Providence,N/A,0.0,0,0.0,3,Junior SWE,04/20,09/22,N/A,N/A,N/A,N/A,N/A,N/A,2.27
1820,American University,2.02,Bachelors,Los Angeles,F,0.0,1,0.0,2,Junior SWE,04/19,05/22,N/A,N/A,N/A,N/A,N/A,N/A,7.91
1821,Brandeis University,2.83,Masters,Charlottesville,M,0.0,1,0.0,1,Senior SWE,06/17,05/23,ML Engineer,05/17,11/19,Data Scientist,12/16,05/17,9.7
1822,Yale University,2.7,Bachelors,Providence,F,0.0,1,0.0,4,Junior SWE,05/19,07/22,Senior SWE,11/18,03/20,N/A,N/A,N/A,5.16
1823,Yale University,1.71,PhD,Waltham,M,0.0,1,0.0,0,Lawyer,07/19,01/23,ML Engineer,07/17,04/19,N/A,N/A,N/A,8.83
1824,American University,2.52,PhD,Los Angeles,F,1.0,1,0.0,3,ML Engineer,01/18,08/21,Junior SWE,01/15,11/20,Junior SWE,08/15,04/17,4.82
1825,American University,3.56,Bachelors,Charlottesville,N/A,0.0,1,0.0,0,ML Engineer,08/19,09/21,Senior SWE,11/15,11/19,N/A,N/A,N/A,0.16
1826,Howard University,3.94,Bachelors,Los Angeles,M,0.0,0,0.0,0,ML Engineer,12/19,03/22,N/A,N/A,N/A,N/A,N/A,N/A,4.18
1827,Brandeis University,3.75,Bachelors,Los Angeles,F,0.0,1,0.0,1,Lawyer,04/19,09/23,Junior SWE,10/15,04/21,N/A,N/A,N/A,6.67
1828,American University,3.49,Masters,Waltham,F,0.0,1,0.0,3,Data Scientist,08/18,09/21,Lawyer,06/18,01/20,N/A,N/A,N/A,9.95
1829,Brandeis University,1.22,PhD,Miami,M,0.0,1,0.0,1,Senior SWE,03/20,12/21,Lawyer,03/18,08/19,N/A,N/A,N/A,2.3
1830,Brandeis University,1.83,Bachelors,Chicago,F,0.0,1,0.0,1,Lawyer,01/19,12/22,N/A,N/A,N/A,N/A,N/A,N/A,7.43
1831,American University,3.46,Masters,Miami,M,1.0,1,0.0,3,Data Scientist,11/19,01/23,N/A,N/A,N/A,N/A,N/A,N/A,5.97
1832,Harvard University,2.68,Bachelors,Miami,M,0.0,0,0.0,3,Junior SWE,05/19,03/23,Data Scientist,02/15,08/21,N/A,N/A,N/A,7.12
1833,Fordham University,2.83,Masters,Waltham,F,0.0,1,0.0,3,Senior SWE,08/20,08/21,N/A,N/A,N/A,N/A,N/A,N/A,0.38
1834,Harvard University,3.43,Bachelors,Boston,M,0.0,1,0.0,0,Senior SWE,02/17,12/21,N/A,N/A,N/A,N/A,N/A,N/A,3.33
1835,Providence University,2.54,PhD,Chicago,F,0.0,0,0.0,3,Data Scientist,04/17,05/22,Data Scientist,09/16,10/19,N/A,N/A,N/A,3.64
1836,Harvard University,2.4,Bachelors,Providence,F,0.0,1,0.0,1,Data Scientist,06/19,02/22,Data Scientist,05/18,09/21,N/A,N/A,N/A,5.98
1837,Howard University,1.59,Masters,Chicago,M,1.0,0,0.0,1,Lawyer,11/20,02/23,N/A,N/A,N/A,N/A,N/A,N/A,5.9
1838,Howard University,1.07,PhD,Boston,F,0.0,1,0.0,1,Senior SWE,05/17,08/23,Lawyer,01/18,06/19,Lawyer,01/18,02/19,1.95
1839,Yale University,3.86,Bachelors,Los Angeles,F,1.0,0,0.0,1,Junior SWE,10/18,07/23,N/A,N/A,N/A,N/A,N/A,N/A,5.75
1840,Howard University,2.06,Bachelors,New York City,M,0.0,1,N/A,0,Data Scientist,06/20,08/23,N/A,N/A,N/A,N/A,N/A,N/A,5.83
1841,Brandeis University,1.93,Bachelors,Boston,M,0.0,1,0.0,4,Data Scientist,08/17,05/23,N/A,N/A,N/A,N/A,N/A,N/A,0.38
1842,Howard University,3.43,Bachelors,Miami,M,0.0,1,0.0,4,Senior SWE,12/19,03/22,N/A,N/A,N/A,N/A,N/A,N/A,0.35
1843,Fordham University,1.35,Bachelors,Waltham,F,0.0,1,0.0,3,Senior SWE,09/19,05/22,Senior SWE,05/16,12/20,N/A,N/A,N/A,5.73
1844,Yale University,1.41,Bachelors,Providence,M,N/A,1,0.0,1,Junior SWE,06/17,11/21,N/A,N/A,N/A,N/A,N/A,N/A,2.94
1845,Brandeis University,1.06,Bachelors,Boston,M,0.0,1,0.0,3,ML Engineer,06/20,06/21,Lawyer,07/19,02/21,N/A,N/A,N/A,6.73
1846,Howard University,1.4,Bachelors,Los Angeles,M,0.0,1,0.0,3,Lawyer,06/20,06/22,N/A,N/A,N/A,N/A,N/A,N/A,2.4
1847,Howard University,1.03,Bachelors,Providence,N/A,0.0,1,0.0,4,Junior SWE,09/18,07/21,N/A,N/A,N/A,N/A,N/A,N/A,9.64
1848,Fordham University,3.58,Bachelors,Providence,M,0.0,1,0.0,3,Lawyer,03/19,05/21,Junior SWE,09/19,07/21,N/A,N/A,N/A,4.59
