Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3
1632,Providence University,1.11,Bachelors,Miami,F,0,1,0,0,Junior SWE,10/17,10/22,N/A,N/A,N/A,N/A,N/A,N/A
1633,Harvard University,1.52,Masters,Waltham,F,N/A,1,0,1,ML Engineer,03/19,01/22,N/A,N/A,N/A,N/A,N/A,N/A
1634,Brandeis University,2.85,Masters,Boston,M,0,1,0,0,Data Scientist,08/17,02/23,ML Engineer,01/16,09/20,Lawyer,05/17,05/17
1635,Howard University,1.93,Masters,Boston,M,N/A,1,0,4,ML Engineer,11/18,04/23,Senior SWE,05/19,09/20,N/A,N/A,N/A
1636,Yale University,1.35,Bachelors,Boston,M,0,1,0,3,Junior SWE,08/20,02/22,N/A,N/A,N/A,N/A,N/A,N/A
1637,Harvard University,1.14,Bachelors,Providence,F,N/A,1,0,4,Senior SWE,11/17,02/23,N/A,N/A,N/A,N/A,N/A,N/A
1638,American University,3.8,Bachelors,Charlottesville,M,0,1,0,3,Lawyer,11/17,05/22,Lawyer,01/16,07/19,N/A,N/A,N/A
1639,Howard University,2.1,PhD,Boston,M,0,1,0,4,ML Engineer,11/20,03/21,Junior SWE,09/18,05/21,N/A,N/A,N/A
1640,American University,2.54,PhD,Chicago,M,0,0,1,3,Data Scientist,06/20,03/22,N/A,N/A,N/A,N/A,N/A,N/A
1641,American University,2.76,Bachelors,Charlottesville,F,1,1,0,4,Data Scientist,05/17,01/22,Data Scientist,04/16,04/19,N/A,N/A,N/A
1642,Harvard University,1.76,PhD,Providence,F,0,1,0,2,Lawyer,07/18,09/23,Lawyer,07/17,05/19,N/A,N/A,N/A
1643,Fordham University,3.58,PhD,New York City,F,0,1,0,4,Junior SWE,06/17,12/22,Lawyer,07/15,07/19,N/A,N/A,N/A
1644,Howard University,3.42,Bachelors,Providence,N/A,0,1,0,0,Senior SWE,07/17,04/22,ML Engineer,08/16,09/19,N/A,N/A,N/A
1645,Brandeis University,2.9,Bachelors,Miami,F,N/A,1,0,0,Lawyer,07/17,06/21,Junior SWE,10/17,10/20,N/A,N/A,N/A
1646,Brandeis University,1.86,Bachelors,Waltham,N/A,0,1,1,2,Senior SWE,08/18,11/23,N/A,N/A,N/A,N/A,N/A,N/A
1647,Brandeis University,3.33,Masters,Miami,N/A,0,1,0,3,Junior SWE,07/18,02/22,N/A,N/A,N/A,N/A,N/A,N/A
1648,Yale University,1.91,Bachelors,Providence,M,0,1,N/A,0,Data Scientist,11/17,08/22,N/A,N/A,N/A,N/A,N/A,N/A
1649,Harvard University,2.14,Bachelors,Miami,F,0,1,N/A,3,ML Engineer,11/17,04/23,ML Engineer,10/19,09/21,N/A,N/A,N/A
1650,Brandeis University,2.43,Bachelors,Boston,M,N/A,1,0,2,ML Engineer,11/20,06/21,N/A,N/A,N/A,N/A,N/A,N/A
1651,Brandeis University,3.43,Bachelors,Los Angeles,F,0,1,0,3,ML Engineer,10/19,03/22,Lawyer,09/17,08/20,N/A,N/A,N/A
1652,Howard University,1.17,Masters,Los Angeles,N/A,0,1,0,3,Data Scientist,11/17,10/23,N/A,N/A,N/A,N/A,N/A,N/A
1653,Fordham University,2.27,Bachelors,Charlottesville,F,0,1,0,0,ML Engineer,07/18,12/22,Senior SWE,04/16,03/20,N/A,N/A,N/A
1654,Harvard University,3.98,Bachelors,Los Angeles,F,0,1,0,3,Data Scientist,09/18,04/22,N/A,N/A,N/A,N/A,N/A,N/A
1655,Harvard University,1.86,Bachelors,Chicago,F,1,1,0,4,Senior SWE,10/19,03/21,ML Engineer,10/16,01/20,N/A,N/A,N/A
1656,Fordham University,3.09,PhD,Chicago,M,0,1,0,3,Lawyer,08/18,09/23,N/A,N/A,N/A,N/A,N/A,N/A
1657,Brandeis University,2.85,Masters,Boston,F,0,1,0,0,ML Engineer,05/19,04/21,N/A,N/A,N/A,N/A,N/A,N/A
1658,Brandeis University,3.44,Bachelors,Miami,N/A,0,1,N/A,4,ML Engineer,07/17,03/23,Senior SWE,08/16,04/19,Junior SWE,11/18,07/17
1659,Yale University,3.66,Bachelors,Charlottesville,M,0,1,0,2,Data Scientist,06/17,10/23,Junior SWE,06/17,04/21,Lawyer,02/15,10/17
1660,Brandeis University,1.15,PhD,Charlottesville,N/A,0,1,0,2,ML Engineer,06/17,06/21,Lawyer,09/19,06/20,Junior SWE,08/13,03/18
1661,Brandeis University,3.53,Masters,Miami,F,0,1,1,4,Junior SWE,09/19,09/22,N/A,N/A,N/A,N/A,N/A,N/A
1662,American University,3.38,Bachelors,Chicago,F,N/A,0,0,2,Senior SWE,05/19,04/22,Junior SWE,01/18,03/19,N/A,N/A,N/A
1663,Yale University,1.14,Bachelors,Los Angeles,F,0,1,0,1,ML Engineer,05/17,08/21,N/A,N/A,N/A,N/A,N/A,N/A
1664,Howard University,2.65,Bachelors,New York City,M,N/A,1,0,4,Senior SWE,11/20,01/22,Data Scientist,10/17,09/19,N/A,N/A,N/A
1665,Howard University,1.72,Bachelors,Waltham,F,0,1,N/A,0,Data Scientist,06/17,04/22,Junior SWE,10/15,09/19,Lawyer,10/13,08/19
1666,Howard University,3.83,PhD,New York City,M,0,1,0,1,Junior SWE,09/19,10/22,ML Engineer,06/16,11/20,ML Engineer,04/16,04/17
1667,Brandeis University,1.39,Masters,Chicago,N/A,0,1,0,2,Junior SWE,08/17,12/21,N/A,N/A,N/A,N/A,N/A,N/A
1668,Harvard University,2.37,Bachelors,Charlottesville,F,0,1,0,0,Junior SWE,12/18,11/23,N/A,N/A,N/A,N/A,N/A,N/A
1669,American University,3.19,Masters,New York City,F,0,1,0,0,Data Scientist,02/18,06/22,N/A,N/A,N/A,N/A,N/A,N/A
1670,Providence University,1.48,PhD,New York City,F,0,1,0,0,Senior SWE,08/20,05/22,Senior SWE,11/15,04/20,N/A,N/A,N/A
1671,Brandeis University,3.16,Bachelors,Charlottesville,F,1,0,0,0,Lawyer,06/18,04/22,N/A,N/A,N/A,N/A,N/A,N/A
1672,Providence University,2.9,PhD,Providence,F,0,1,0,3,Junior SWE,07/20,02/22,N/A,N/A,N/A,N/A,N/A,N/A
1673,Harvard University,2.12,Bachelors,Waltham,F,0,1,0,4,Senior SWE,11/19,05/21,N/A,N/A,N/A,N/A,N/A,N/A
1674,Howard University,1.29,PhD,Charlottesville,M,0,0,0,1,Lawyer,02/17,12/22,Junior SWE,05/18,05/20,N/A,N/A,N/A
1675,Providence University,3.69,Masters,Waltham,M,0,0,0,2,Lawyer,06/19,05/22,N/A,N/A,N/A,N/A,N/A,N/A
1676,Fordham University,1.85,PhD,New York City,F,0,1,1,1,Data Scientist,09/17,05/21,Data Scientist,10/17,05/20,N/A,N/A,N/A
1677,American University,2.08,Masters,Chicago,M,0,1,0,4,ML Engineer,09/18,05/22,Senior SWE,04/18,01/21,Junior SWE,12/16,02/17
1678,Providence University,3.31,Bachelors,Waltham,F,0,1,0,1,Junior SWE,02/19,02/22,N/A,N/A,N/A,N/A,N/A,N/A
1679,Howard University,1.65,PhD,Providence,M,0,1,0,3,Senior SWE,06/18,01/23,N/A,N/A,N/A,N/A,N/A,N/A
1680,Fordham University,2.05,Bachelors,Los Angeles,M,0,1,0,1,Junior SWE,07/20,02/21,N/A,N/A,N/A,N/A,N/A,N/A
1681,Brandeis University,1.98,PhD,Los Angeles,F,0,1,0,1,Senior SWE,06/19,07/23,Senior SWE,05/15,05/19,N/A,N/A,N/A
1682,Yale University,3.9,Bachelors,Chicago,F,0,1,0,1,Lawyer,04/19,02/22,N/A,N/A,N/A,N/A,N/A,N/A
1683,Brandeis University,1.23,Masters,Providence,F,0,1,0,4,Senior SWE,09/19,07/21,Junior SWE,08/18,03/21,N/A,N/A,N/A
1684,Fordham University,1.64,Bachelors,Charlottesville,F,1,1,0,0,Junior SWE,11/17,11/21,N/A,N/A,N/A,N/A,N/A,N/A
1685,American University,1.68,Masters,Charlottesville,F,1,1,0,4,Junior SWE,09/19,10/23,Data Scientist,05/16,02/20,Senior SWE,11/14,04/17
1686,Providence University,1.64,Bachelors,Providence,M,0,1,0,4,ML Engineer,07/19,01/21,Junior SWE,06/19,04/19,Data Scientist,07/15,03/18
1687,Brandeis University,2.82,Bachelors,Charlottesville,N/A,0,1,0,2,Junior SWE,06/20,04/22,Lawyer,11/19,05/19,N/A,N/A,N/A
1688,American University,1.94,Bachelors,Los Angeles,F,1,1,0,3,ML Engineer,07/18,06/22,N/A,N/A,N/A,N/A,N/A,N/A
1689,Brandeis University,1.89,Masters,Boston,F,0,1,0,4,Junior SWE,03/17,05/23,Senior SWE,02/18,07/19,N/A,N/A,N/A
1690,Harvard University,2.5,Bachelors,New York City,F,0,1,N/A,4,Data Scientist,06/20,04/21,Data Scientist,11/17,11/20,Data Scientist,03/14,02/17
1691,Brandeis University,2.99,Bachelors,Chicago,M,0,1,0,1,Data Scientist,10/19,07/21,Senior SWE,08/19,12/19,N/A,N/A,N/A
1692,Harvard University,2.27,Bachelors,Los Angeles,F,0,1,0,4,Data Scientist,10/17,04/21,N/A,N/A,N/A,N/A,N/A,N/A
1693,Howard University,2.19,Bachelors,Providence,F,0,1,0,4,Senior SWE,08/18,07/23,ML Engineer,05/16,11/21,N/A,N/A,N/A
1694,Providence University,2.64,PhD,Boston,F,0,1,0,2,Senior SWE,03/17,11/22,Lawyer,12/18,06/19,N/A,N/A,N/A
1695,Harvard University,1.58,Bachelors,Charlottesville,F,0,1,1,2,Junior SWE,04/19,05/21,N/A,N/A,N/A,N/A,N/A,N/A
1696,Harvard University,3.39,Masters,Miami,F,N/A,1,0,2,Lawyer,12/17,11/21,N/A,N/A,N/A,N/A,N/A,N/A
1697,Brandeis University,2.0,Masters,Miami,F,0,1,0,2,ML Engineer,09/18,10/23,Junior SWE,09/16,01/20,N/A,N/A,N/A
1698,Fordham University,2.34,Masters,Miami,M,0,1,0,2,ML Engineer,03/19,04/21,N/A,N/A,N/A,N/A,N/A,N/A
1699,Brandeis University,1.82,Masters,Miami,F,0,1,0,2,ML Engineer,10/19,07/23,N/A,N/A,N/A,N/A,N/A,N/A
1700,Howard University,1.16,Bachelors,Charlottesville,F,0,1,0,2,Lawyer,03/17,08/23,N/A,N/A,N/A,N/A,N/A,N/A
1701,Yale University,1.04,Masters,Miami,M,0,1,0,4,Data Scientist,07/19,06/22,N/A,N/A,N/A,N/A,N/A,N/A
1702,Harvard University,3.09,Bachelors,New York City,N/A,0,0,0,0,Lawyer,02/18,08/22,Lawyer,11/18,11/21,N/A,N/A,N/A
1703,Providence University,2.89,Bachelors,Miami,M,0,1,0,0,ML Engineer,05/18,08/21,Senior SWE,08/18,05/21,N/A,N/A,N/A
1704,Howard University,2.97,Bachelors,Miami,F,1,0,0,2,Junior SWE,11/19,12/22,Lawyer,07/19,04/21,Data Scientist,08/15,08/19
1705,American University,1.02,Bachelors,Miami,F,0,1,0,3,Senior SWE,04/19,05/22,N/A,N/A,N/A,N/A,N/A,N/A
1706,Harvard University,2.88,PhD,Los Angeles,F,0,1,1,1,Junior SWE,12/19,08/23,Senior SWE,06/18,09/21,N/A,N/A,N/A
1707,Brandeis University,2.53,Masters,Charlottesville,F,0,1,N/A,4,Data Scientist,09/18,01/22,N/A,N/A,N/A,N/A,N/A,N/A
1708,Howard University,2.81,Bachelors,Miami,F,0,1,0,2,Lawyer,04/19,01/21,Data Scientist,06/18,11/20,N/A,N/A,N/A
1709,Brandeis University,3.64,Bachelors,Boston,F,0,1,0,3,Lawyer,10/19,08/23,Junior SWE,08/19,02/19,N/A,N/A,N/A
1710,American University,2.6,Bachelors,New York City,F,0,1,0,3,ML Engineer,12/19,09/21,Senior SWE,01/17,08/21,Senior SWE,04/15,04/17
1711,Providence University,2.14,Bachelors,New York City,M,0,1,0,3,Junior SWE,10/20,11/21,N/A,N/A,N/A,N/A,N/A,N/A
1712,Brandeis University,1.54,Masters,Waltham,F,0,1,0,0,Senior SWE,07/17,09/23,Lawyer,05/15,07/21,Lawyer,06/14,03/18
1713,Howard University,1.39,Bachelors,Chicago,N/A,0,0,0,2,Senior SWE,04/20,08/22,Junior SWE,05/18,06/21,N/A,N/A,N/A
1714,American University,2.11,PhD,New York City,M,0,1,N/A,0,Data Scientist,10/17,04/21,N/A,N/A,N/A,N/A,N/A,N/A
1715,Yale University,3.86,Bachelors,Chicago,F,0,1,0,1,Data Scientist,11/18,07/23,N/A,N/A,N/A,N/A,N/A,N/A
1716,American University,3.47,Bachelors,Waltham,F,0,1,0,1,Senior SWE,06/19,01/22,Lawyer,08/17,07/19,N/A,N/A,N/A
1717,Fordham University,1.62,Bachelors,Los Angeles,M,0,1,0,4,ML Engineer,09/19,07/22,Lawyer,01/19,09/21,N/A,N/A,N/A
1718,Providence University,3.79,Bachelors,Charlottesville,M,0,0,0,4,ML Engineer,11/17,03/22,N/A,N/A,N/A,N/A,N/A,N/A
1719,Brandeis University,1.86,Masters,New York City,F,0,0,0,3,Junior SWE,06/18,09/22,N/A,N/A,N/A,N/A,N/A,N/A
1720,Yale University,1.05,Bachelors,New York City,M,0,0,0,0,Data Scientist,03/17,03/22,N/A,N/A,N/A,N/A,N/A,N/A
1721,Howard University,1.89,Masters,Providence,M,1,0,0,4,Lawyer,12/19,06/23,Senior SWE,06/16,11/19,Data Scientist,02/16,01/18
1722,Yale University,2.76,Bachelors,Miami,M,0,1,0,2,Senior SWE,04/17,06/21,Senior SWE,09/16,04/21,Junior SWE,02/18,10/19
1723,Providence University,1.93,Bachelors,Los Angeles,F,0,1,0,0,ML Engineer,04/18,05/23,N/A,N/A,N/A,N/A,N/A,N/A
1724,Harvard University,3.61,Bachelors,Providence,M,0,1,0,3,Senior SWE,01/19,09/22,N/A,N/A,N/A,N/A,N/A,N/A
1725,Yale University,2.09,Bachelors,Boston,F,N/A,1,0,1,Senior SWE,11/20,05/21,N/A,N/A,N/A,N/A,N/A,N/A
1726,Harvard University,3.84,Bachelors,Los Angeles,F,0,1,0,1,Lawyer,09/20,09/21,Lawyer,03/17,08/19,N/A,N/A,N/A
1727,American University,3.81,Bachelors,Chicago,M,1,1,0,3,Senior SWE,01/19,03/22,ML Engineer,11/15,08/19,N/A,N/A,N/A
1728,Fordham University,1.44,PhD,Miami,F,0,1,0,4,Data Scientist,05/19,10/22,N/A,N/A,N/A,N/A,N/A,N/A
1729,Brandeis University,1.24,Bachelors,Chicago,M,N/A,1,0,1,Senior SWE,01/19,07/21,Data Scientist,09/19,01/20,N/A,N/A,N/A
1730,Howard University,3.59,Masters,New York City,M,1,0,0,3,Lawyer,10/18,06/23,Lawyer,04/16,07/21,N/A,N/A,N/A
1731,Howard University,3.74,Bachelors,Chicago,M,0,1,0,4,Lawyer,05/17,07/23,Senior SWE,08/16,12/20,N/A,N/A,N/A
1732,American University,2.23,Masters,Charlottesville,M,0,1,0,0,ML Engineer,10/17,09/23,N/A,N/A,N/A,N/A,N/A,N/A
1733,American University,3.89,PhD,Los Angeles,F,0,1,0,3,ML Engineer,07/17,10/23,N/A,N/A,N/A,N/A,N/A,N/A
1734,Harvard University,2.57,Masters,Charlottesville,F,0,1,0,2,Junior SWE,03/20,12/22,N/A,N/A,N/A,N/A,N/A,N/A
1735,Brandeis University,3.89,Bachelors,New York City,M,0,1,0,1,ML Engineer,11/17,10/23,N/A,N/A,N/A,N/A,N/A,N/A
1736,Brandeis University,2.91,Bachelors,Boston,F,1,1,0,1,Data Scientist,02/18,02/23,ML Engineer,07/19,03/21,N/A,N/A,N/A
1737,American University,1.2,Bachelors,Miami,M,0,1,N/A,4,Junior SWE,08/17,07/22,N/A,N/A,N/A,N/A,N/A,N/A
1738,Brandeis University,3.89,Masters,Chicago,F,0,0,0,2,Data Scientist,08/18,11/23,N/A,N/A,N/A,N/A,N/A,N/A
1739,Howard University,2.43,Bachelors,Chicago,F,N/A,1,0,3,Senior SWE,10/19,09/21,Senior SWE,04/18,05/19,Data Scientist,07/14,07/19
1740,American University,3.38,Masters,Providence,N/A,0,1,1,4,Senior SWE,12/19,02/21,Lawyer,07/16,11/21,ML Engineer,06/16,07/17
1741,Yale University,3.93,Masters,Los Angeles,F,0,1,0,2,Senior SWE,08/17,08/21,Junior SWE,08/16,02/19,Junior SWE,03/14,02/17
1742,Brandeis University,3.61,Bachelors,Los Angeles,F,0,1,0,4,Lawyer,01/17,05/21,Data Scientist,07/19,03/21,N/A,N/A,N/A
1743,Yale University,3.88,Bachelors,Boston,M,0,1,0,3,Senior SWE,12/18,11/21,N/A,N/A,N/A,N/A,N/A,N/A
1744,American University,2.15,Bachelors,New York City,M,0,1,0,4,Junior SWE,02/19,08/23,Data Scientist,07/19,04/19,N/A,N/A,N/A
1745,Howard University,1.37,PhD,Chicago,F,0,1,N/A,0,Junior SWE,12/19,08/21,Data Scientist,01/17,11/20,N/A,N/A,N/A
1746,Harvard University,1.45,Bachelors,Charlottesville,F,1,1,0,2,Senior SWE,08/20,12/21,N/A,N/A,N/A,N/A,N/A,N/A
1747,Providence University,2.87,Bachelors,Waltham,M,N/A,1,0,2,Junior SWE,12/17,06/23,N/A,N/A,N/A,N/A,N/A,N/A
1748,Harvard University,3.86,Bachelors,Charlottesville,N/A,N/A,1,0,4,ML Engineer,08/19,08/22,N/A,N/A,N/A,N/A,N/A,N/A
1749,Fordham University,2.89,Bachelors,Boston,M,N/A,1,0,2,Data Scientist,11/20,01/22,N/A,N/A,N/A,N/A,N/A,N/A
1750,Harvard University,3.33,PhD,Los Angeles,M,0,1,0,2,Lawyer,10/17,02/21,N/A,N/A,N/A,N/A,N/A,N/A
1751,American University,3.29,PhD,Charlottesville,M,0,1,0,2,Data Scientist,12/17,09/21,N/A,N/A,N/A,N/A,N/A,N/A
1752,Yale University,1.24,Bachelors,Los Angeles,M,0,1,0,0,Data Scientist,03/18,12/21,N/A,N/A,N/A,N/A,N/A,N/A
1753,American University,3.6,Masters,Miami,F,N/A,0,0,2,Junior SWE,05/20,07/23,N/A,N/A,N/A,N/A,N/A,N/A
1754,Providence University,2.62,Bachelors,Boston,F,1,1,1,0,Senior SWE,10/20,06/21,N/A,N/A,N/A,N/A,N/A,N/A
1755,Yale University,3.49,Bachelors,New York City,M,1,1,0,4,Lawyer,04/19,11/23,N/A,N/A,N/A,N/A,N/A,N/A
1756,Howard University,2.23,PhD,Miami,F,0,0,0,0,ML Engineer,01/17,03/21,N/A,N/A,N/A,N/A,N/A,N/A
1757,Harvard University,2.35,Bachelors,Boston,F,1,1,0,0,Lawyer,04/17,11/21,N/A,N/A,N/A,N/A,N/A,N/A
1758,Fordham University,3.33,Masters,New York City,F,N/A,0,0,1,Data Scientist,05/20,08/23,N/A,N/A,N/A,N/A,N/A,N/A
1759,Providence University,1.71,Bachelors,Boston,F,0,1,0,1,Lawyer,11/19,06/23,Lawyer,07/18,04/21,N/A,N/A,N/A
1760,Harvard University,1.71,Bachelors,Boston,M,1,1,0,2,ML Engineer,04/20,07/22,N/A,N/A,N/A,N/A,N/A,N/A
1761,Brandeis University,2.11,Masters,Waltham,F,0,1,0,0,Lawyer,07/17,05/22,N/A,N/A,N/A,N/A,N/A,N/A
1762,Brandeis University,1.38,Masters,Boston,F,0,0,0,3,ML Engineer,03/18,08/23,N/A,N/A,N/A,N/A,N/A,N/A
1763,Howard University,1.78,Bachelors,Providence,M,0,0,0,1,ML Engineer,01/20,12/21,N/A,N/A,N/A,N/A,N/A,N/A
1764,Brandeis University,3.89,Bachelors,Waltham,F,0,1,0,1,Senior SWE,02/20,10/21,Data Scientist,03/18,08/21,Lawyer,05/18,01/17
1765,American University,1.36,Bachelors,Boston,N/A,0,1,1,3,Data Scientist,08/20,08/22,N/A,N/A,N/A,N/A,N/A,N/A
1766,Howard University,2.26,PhD,Boston,M,0,1,0,3,Senior SWE,06/17,09/23,Junior SWE,10/19,02/19,Lawyer,12/15,01/17
1767,Yale University,3.53,Masters,Chicago,M,1,1,0,0,Junior SWE,02/19,10/22,Senior SWE,05/18,06/20,N/A,N/A,N/A
1768,Brandeis University,3.71,Bachelors,Boston,N/A,0,1,0,4,Lawyer,11/20,02/23,N/A,N/A,N/A,N/A,N/A,N/A
1769,Yale University,3.89,Bachelors,Charlottesville,M,0,1,0,3,ML Engineer,07/20,01/23,Data Scientist,02/18,01/20,N/A,N/A,N/A
1770,Providence University,2.21,Masters,Waltham,M,1,1,0,4,Junior SWE,09/18,03/22,Senior SWE,01/19,07/20,Junior SWE,04/18,09/18
1771,Howard University,2.96,Bachelors,Charlottesville,F,0,1,0,2,Lawyer,02/19,10/21,N/A,N/A,N/A,N/A,N/A,N/A
1772,Howard University,1.42,PhD,Los Angeles,F,0,1,0,2,ML Engineer,08/20,11/21,ML Engineer,08/17,05/21,Junior SWE,05/14,02/19
1773,Howard University,3.5,Bachelors,Los Angeles,F,0,0,0,2,Lawyer,03/19,01/23,Lawyer,03/18,03/20,Senior SWE,11/17,04/17
1774,Harvard University,2.56,Bachelors,Boston,N/A,0,1,0,4,Senior SWE,05/19,07/22,Data Scientist,10/17,04/21,N/A,N/A,N/A
1775,Fordham University,1.25,Masters,Chicago,F,0,1,0,3,Data Scientist,07/18,06/23,N/A,N/A,N/A,N/A,N/A,N/A
1776,Harvard University,1.3,Bachelors,Waltham,M,0,0,1,2,Junior SWE,06/20,12/21,Senior SWE,07/15,01/19,N/A,N/A,N/A
1777,Harvard University,1.88,Masters,Providence,M,1,1,0,4,Senior SWE,11/18,02/22,Lawyer,01/18,03/19,N/A,N/A,N/A
1778,Brandeis University,3.71,Bachelors,New York City,F,0,1,0,4,Junior SWE,03/17,02/21,N/A,N/A,N/A,N/A,N/A,N/A
1779,Fordham University,2.43,Bachelors,Miami,F,0,0,1,4,Junior SWE,04/17,12/21,Data Scientist,07/18,04/19,N/A,N/A,N/A
1780,Howard University,2.48,Masters,Boston,N/A,1,1,0,1,ML Engineer,06/18,03/22,ML Engineer,04/16,07/21,N/A,N/A,N/A
1781,Harvard University,3.87,Masters,Boston,M,N/A,0,0,1,Senior SWE,08/19,07/21,N/A,N/A,N/A,N/A,N/A,N/A
1782,Providence University,3.37,Bachelors,Charlottesville,F,N/A,1,0,4,Lawyer,10/19,05/23,N/A,N/A,N/A,N/A,N/A,N/A
1783,Harvard University,1.54,Bachelors,Providence,M,N/A,0,0,2,Lawyer,06/17,09/22,Data Scientist,03/17,08/21,N/A,N/A,N/A
1784,Providence University,3.57,Bachelors,Chicago,F,1,1,0,2,ML Engineer,07/19,03/22,N/A,N/A,N/A,N/A,N/A,N/A
1785,Fordham University,1.98,Bachelors,Providence,F,0,1,0,3,Lawyer,03/20,05/21,Senior SWE,11/15,08/19,N/A,N/A,N/A
1786,Howard University,1.52,Masters,Waltham,M,0,1,0,3,Junior SWE,12/17,08/21,N/A,N/A,N/A,N/A,N/A,N/A
1787,Fordham University,2.47,Bachelors,Providence,F,0,1,0,0,Lawyer,10/17,12/22,Senior SWE,10/15,08/20,N/A,N/A,N/A
1788,Providence University,1.7,Masters,Los Angeles,F,0,1,0,4,Data Scientist,05/17,10/21,ML Engineer,03/18,02/21,Senior SWE,07/16,11/18
1789,Harvard University,2.89,Bachelors,Waltham,M,0,0,0,2,Junior SWE,04/17,09/21,N/A,N/A,N/A,N/A,N/A,N/A
1790,American University,2.73,Bachelors,New York City,M,0,1,0,2,Senior SWE,04/19,10/23,N/A,N/A,N/A,N/A,N/A,N/A
1791,Brandeis University,2.91,Bachelors,Miami,F,0,1,0,0,Lawyer,09/19,07/23,ML Engineer,09/18,03/20,ML Engineer,10/14,03/19
1792,Harvard University,1.68,Bachelors,Boston,M,0,1,0,2,Data Scientist,11/18,07/21,N/A,N/A,N/A,N/A,N/A,N/A
1793,Brandeis University,3.09,Bachelors,Providence,N/A,0,1,0,2,Senior SWE,10/18,10/22,ML Engineer,08/16,01/21,Lawyer,12/17,12/18
1794,Harvard University,2.4,Bachelors,Charlottesville,F,0,1,0,2,Lawyer,01/20,09/23,N/A,N/A,N/A,N/A,N/A,N/A
1795,Providence University,3.35,Bachelors,Charlottesville,M,0,1,0,3,Lawyer,02/17,10/21,Lawyer,03/15,04/21,Junior SWE,02/18,02/18
1796,Howard University,2.07,Bachelors,Providence,F,N/A,0,0,2,Data Scientist,12/17,06/21,Senior SWE,06/19,01/21,N/A,N/A,N/A
1797,Brandeis University,2.17,Bachelors,Charlottesville,F,N/A,1,0,0,ML Engineer,05/19,10/22,Junior SWE,11/16,02/21,N/A,N/A,N/A
1798,Harvard University,2.75,Bachelors,Chicago,M,0,0,0,4,ML Engineer,10/20,07/22,Junior SWE,08/15,07/20,N/A,N/A,N/A
1799,Howard University,3.17,Bachelors,Boston,M,0,1,1,1,Data Scientist,02/18,07/22,N/A,N/A,N/A,N/A,N/A,N/A
1800,Harvard University,3.38,Masters,Charlottesville,N/A,0,0,0,1,Senior SWE,11/18,03/23,Data Scientist,04/16,04/19,Junior SWE,11/15,06/17
1801,Brandeis University,1.73,PhD,Providence,F,N/A,0,0,4,Senior SWE,05/19,08/22,Senior SWE,11/19,08/20,N/A,N/A,N/A
1802,Providence University,1.55,PhD,Chicago,F,0,1,1,3,Data Scientist,04/17,01/23,Lawyer,10/19,04/19,N/A,N/A,N/A
1803,Brandeis University,2.32,Bachelors,Los Angeles,M,0,1,0,3,ML Engineer,02/18,03/21,N/A,N/A,N/A,N/A,N/A,N/A
1804,Fordham University,3.14,Bachelors,Los Angeles,F,0,1,0,4,Lawyer,04/20,08/22,N/A,N/A,N/A,N/A,N/A,N/A
1805,Fordham University,3.33,Bachelors,Providence,N/A,0,1,0,3,Lawyer,06/18,01/22,Junior SWE,08/17,02/20,N/A,N/A,N/A
1806,Howard University,1.11,Bachelors,Waltham,N/A,0,1,0,0,Lawyer,11/20,11/22,N/A,N/A,N/A,N/A,N/A,N/A
1807,American University,1.82,Masters,New York City,F,0,1,0,4,Senior SWE,07/20,12/22,Junior SWE,02/15,12/19,N/A,N/A,N/A
1808,Howard University,2.55,PhD,Waltham,F,0,1,0,3,ML Engineer,03/19,07/23,N/A,N/A,N/A,N/A,N/A,N/A
1809,Yale University,2.01,Bachelors,Miami,M,0,1,0,2,Lawyer,02/17,06/21,Lawyer,05/18,05/21,N/A,N/A,N/A
1810,Brandeis University,3.95,Bachelors,Chicago,N/A,N/A,0,1,1,Data Scientist,11/20,11/23,Data Scientist,08/19,10/21,N/A,N/A,N/A
1811,Fordham University,2.22,Bachelors,Chicago,F,0,1,0,1,Lawyer,02/19,04/22,Data Scientist,11/15,01/20,Data Scientist,11/17,10/19
1812,Providence University,1.75,Bachelors,Boston,F,0,1,0,3,Data Scientist,11/20,05/21,Junior SWE,08/15,12/20,N/A,N/A,N/A
1813,American University,2.68,Masters,Boston,M,0,1,0,0,Data Scientist,09/18,03/23,N/A,N/A,N/A,N/A,N/A,N/A
1814,Brandeis University,1.14,Bachelors,Providence,F,0,0,0,1,ML Engineer,02/19,08/23,ML Engineer,02/18,10/19,N/A,N/A,N/A
1815,Yale University,2.39,Masters,Miami,F,0,1,0,2,ML Engineer,09/20,05/23,N/A,N/A,N/A,N/A,N/A,N/A
1816,American University,3.67,Masters,New York City,F,0,1,1,4,Junior SWE,08/19,08/21,Senior SWE,03/16,07/21,N/A,N/A,N/A
1817,Harvard University,1.92,PhD,Boston,M,N/A,1,0,0,ML Engineer,03/17,05/22,N/A,N/A,N/A,N/A,N/A,N/A
1818,Harvard University,3.9,PhD,Charlottesville,M,0,0,0,4,Senior SWE,06/18,06/22,N/A,N/A,N/A,N/A,N/A,N/A
1819,Yale University,2.98,PhD,Waltham,F,0,1,0,3,Junior SWE,12/19,09/21,N/A,N/A,N/A,N/A,N/A,N/A
