Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3
1943,Brandeis University,3.55,Bachelors,New York City,F,0,1,0,1,ML Engineer,06/17,04/23,Senior SWE,10/16,09/21,N/A,N/A,N/A
1944,Yale University,2.65,Bachelors,Waltham,M,0,1,0,4,Lawyer,07/20,08/23,N/A,N/A,N/A,N/A,N/A,N/A
1945,Harvard University,2.57,Bachelors,Boston,M,0,1,1,4,ML Engineer,09/19,12/21,N/A,N/A,N/A,N/A,N/A,N/A
1946,Harvard University,2.5,Bachelors,Miami,M,0,1,N/A,3,Senior SWE,12/17,04/21,N/A,N/A,N/A,N/A,N/A,N/A
1947,American University,1.74,Bachelors,Boston,M,0,1,0,3,Senior SWE,10/18,11/23,Data Scientist,03/19,05/21,N/A,N/A,N/A
1948,Harvard University,1.3,Bachelors,Waltham,M,N/A,1,0,0,Junior SWE,10/20,12/22,N/A,N/A,N/A,N/A,N/A,N/A
1949,Brandeis University,3.04,PhD,Boston,M,0,1,0,2,Senior SWE,02/20,11/22,N/A,N/A,N/A,N/A,N/A,N/A
1950,American University,2.89,Bachelors,Los Angeles,F,0,1,0,1,ML Engineer,09/17,03/23,N/A,N/A,N/A,N/A,N/A,N/A
1951,Fordham University,2.01,Masters,Chicago,M,0,1,0,3,Junior SWE,11/17,10/23,Junior SWE,08/16,03/21,N/A,N/A,N/A
1952,Harvard University,2.78,Masters,Miami,N/A,0,1,0,3,Junior SWE,03/18,05/22,N/A,N/A,N/A,N/A,N/A,N/A
1953,Brandeis University,2.64,Bachelors,Miami,M,0,1,0,1,Lawyer,08/19,05/21,Lawyer,07/15,01/21,N/A,N/A,N/A
1954,Providence University,2.45,Bachelors,Chicago,M,0,0,0,3,Data Scientist,09/19,06/22,Junior SWE,01/18,07/19,N/A,N/A,N/A
1955,Harvard University,3.36,Bachelors,New York City,F,N/A,1,0,4,Senior SWE,08/19,10/22,N/A,N/A,N/A,N/A,N/A,N/A
1956,Fordham University,3.1,Bachelors,Miami,M,0,1,0,0,ML Engineer,02/20,09/22,ML Engineer,12/15,10/19,N/A,N/A,N/A
1957,Howard University,2.84,PhD,Miami,M,0,1,0,0,Junior SWE,05/18,10/23,Lawyer,02/16,08/21,N/A,N/A,N/A
1958,Yale University,1.36,PhD,Waltham,N/A,0,1,0,2,Senior SWE,01/20,08/21,N/A,N/A,N/A,N/A,N/A,N/A
1959,Brandeis University,2.91,Masters,Chicago,M,N/A,1,0,3,Senior SWE,11/18,10/22,Junior SWE,03/17,02/20,N/A,N/A,N/A
1960,Providence University,1.3,Bachelors,Waltham,M,0,0,0,0,Data Scientist,05/18,10/22,N/A,N/A,N/A,N/A,N/A,N/A
1961,Fordham University,3.46,Bachelors,Providence,F,0,1,0,4,Junior SWE,06/20,06/21,N/A,N/A,N/A,N/A,N/A,N/A
1962,Fordham University,1.67,PhD,Providence,M,1,1,0,2,Senior SWE,08/17,12/22,N/A,N/A,N/A,N/A,N/A,N/A
1963,Fordham University,1.63,PhD,Charlottesville,M,0,1,0,3,Data Scientist,05/18,11/23,N/A,N/A,N/A,N/A,N/A,N/A
1964,Providence University,1.63,Masters,Charlottesville,M,0,1,0,2,Data Scientist,08/17,06/21,Data Scientist,09/18,04/20,N/A,N/A,N/A
1965,Brandeis University,2.16,Masters,Boston,F,0,1,N/A,0,Senior SWE,12/17,05/23,N/A,N/A,N/A,N/A,N/A,N/A
1966,Harvard University,3.77,Masters,Boston,M,0,1,0,2,Junior SWE,03/17,04/23,Junior SWE,03/16,07/19,N/A,N/A,N/A
1967,Fordham University,1.52,Bachelors,Los Angeles,F,0,1,N/A,1,Data Scientist,12/18,11/21,N/A,N/A,N/A,N/A,N/A,N/A
1968,Fordham University,3.83,Bachelors,Los Angeles,M,0,0,0,3,Junior SWE,11/19,02/21,Data Scientist,05/16,09/20,N/A,N/A,N/A
1969,Howard University,3.8,Bachelors,Miami,F,0,1,0,0,Junior SWE,12/17,08/21,ML Engineer,06/18,01/20,Senior SWE,07/15,12/17
1970,Brandeis University,2.2,Masters,Miami,M,0,1,0,1,Data Scientist,10/20,01/23,N/A,N/A,N/A,N/A,N/A,N/A
1971,Brandeis University,2.95,Masters,Boston,N/A,1,0,0,3,ML Engineer,07/20,08/23,N/A,N/A,N/A,N/A,N/A,N/A
1972,Howard University,3.63,PhD,Waltham,M,N/A,1,1,3,Senior SWE,05/18,09/22,N/A,N/A,N/A,N/A,N/A,N/A
1973,American University,3.54,Bachelors,Miami,F,0,1,0,3,Junior SWE,11/19,11/22,Data Scientist,09/17,11/19,N/A,N/A,N/A
1974,Howard University,3.98,Masters,Los Angeles,F,1,1,0,3,Senior SWE,08/17,07/23,ML Engineer,08/19,02/20,N/A,N/A,N/A
1975,Harvard University,3.58,Bachelors,Los Angeles,M,0,1,0,3,Senior SWE,07/20,09/22,N/A,N/A,N/A,N/A,N/A,N/A
1976,Brandeis University,3.07,Bachelors,Boston,F,0,1,0,0,ML Engineer,05/20,11/22,N/A,N/A,N/A,N/A,N/A,N/A
1977,Brandeis University,2.49,Bachelors,New York City,F,0,1,0,4,Senior SWE,11/20,04/22,Senior SWE,01/19,01/20,N/A,N/A,N/A
1978,Yale University,1.8,Bachelors,Providence,F,0,1,0,1,Senior SWE,04/18,06/21,N/A,N/A,N/A,N/A,N/A,N/A
1979,Yale University,3.68,Bachelors,Charlottesville,F,0,1,1,0,Junior SWE,05/19,05/21,N/A,N/A,N/A,N/A,N/A,N/A
1980,Brandeis University,2.13,PhD,Boston,F,0,1,0,0,Data Scientist,04/17,06/21,N/A,N/A,N/A,N/A,N/A,N/A
1981,Harvard University,1.66,PhD,Miami,M,0,1,0,0,ML Engineer,01/18,11/23,Junior SWE,05/18,10/20,N/A,N/A,N/A
1982,Providence University,1.2,Masters,Boston,M,0,1,0,4,Lawyer,08/20,11/21,Junior SWE,03/15,04/21,N/A,N/A,N/A
1983,Harvard University,2.74,Bachelors,Providence,M,0,1,0,3,ML Engineer,08/18,03/21,N/A,N/A,N/A,N/A,N/A,N/A
1984,Providence University,3.88,Bachelors,Providence,M,N/A,0,N/A,3,Junior SWE,04/17,04/22,ML Engineer,03/18,02/21,N/A,N/A,N/A
1985,Fordham University,3.87,Bachelors,Waltham,M,0,0,0,3,Data Scientist,07/18,01/22,ML Engineer,12/17,06/19,Data Scientist,10/15,12/17
1986,Providence University,3.69,Bachelors,Chicago,F,0,1,N/A,1,Junior SWE,07/19,04/22,Data Scientist,04/16,03/20,N/A,N/A,N/A
1987,Harvard University,3.24,Masters,Boston,N/A,0,1,N/A,4,ML Engineer,11/18,07/23,Junior SWE,02/16,04/19,N/A,N/A,N/A
1988,Providence University,1.58,Bachelors,Miami,F,0,1,0,4,Lawyer,04/20,01/21,N/A,N/A,N/A,N/A,N/A,N/A
1989,Fordham University,3.83,PhD,Waltham,M,N/A,1,0,1,ML Engineer,03/18,10/22,N/A,N/A,N/A,N/A,N/A,N/A
1990,Harvard University,3.29,PhD,New York City,M,0,1,0,0,ML Engineer,10/19,02/23,N/A,N/A,N/A,N/A,N/A,N/A
1991,Providence University,1.14,Bachelors,Los Angeles,F,0,1,0,2,Data Scientist,02/19,02/22,ML Engineer,12/17,04/21,Junior SWE,08/14,06/18
1992,Fordham University,2.55,Bachelors,Charlottesville,M,0,0,1,3,Data Scientist,07/19,06/22,N/A,N/A,N/A,N/A,N/A,N/A
1993,Yale University,1.76,Bachelors,Los Angeles,F,0,1,0,2,Senior SWE,05/20,12/22,N/A,N/A,N/A,N/A,N/A,N/A
1994,Fordham University,3.97,Bachelors,Providence,M,0,0,1,2,Data Scientist,02/20,01/21,N/A,N/A,N/A,N/A,N/A,N/A
1995,Fordham University,1.67,Bachelors,Waltham,F,0,1,0,3,Senior SWE,11/18,09/21,Lawyer,09/19,03/20,N/A,N/A,N/A
1996,Howard University,3.98,PhD,Charlottesville,F,0,1,0,2,Junior SWE,11/17,08/21,N/A,N/A,N/A,N/A,N/A,N/A
1997,Fordham University,3.52,Masters,Chicago,F,0,1,1,1,ML Engineer,10/20,03/21,N/A,N/A,N/A,N/A,N/A,N/A
1998,Providence University,2.19,Masters,Waltham,F,0,1,0,4,Data Scientist,03/20,01/23,ML Engineer,03/16,08/21,N/A,N/A,N/A
1999,Howard University,2.91,PhD,Providence,F,0,1,0,3,Junior SWE,11/18,05/22,N/A,N/A,N/A,N/A,N/A,N/A
2000,Fordham University,3.6,Bachelors,Boston,F,0,1,0,0,Senior SWE,01/20,05/21,N/A,N/A,N/A,N/A,N/A,N/A
2001,Harvard University,3.13,Bachelors,Providence,M,0,1,0,3,Data Scientist,07/19,07/23,N/A,N/A,N/A,N/A,N/A,N/A
2002,American University,3.42,Bachelors,Charlottesville,F,0,0,0,2,Senior SWE,02/18,06/21,N/A,N/A,N/A,N/A,N/A,N/A
2003,Brandeis University,1.9,Masters,Providence,F,0,1,0,3,Junior SWE,08/18,11/23,Lawyer,02/17,10/20,N/A,N/A,N/A
2004,Fordham University,2.61,Masters,Providence,M,0,1,0,2,ML Engineer,10/17,04/22,Lawyer,12/18,01/19,ML Engineer,07/13,04/19
2005,Providence University,3.23,PhD,Miami,F,0,0,0,4,Data Scientist,06/20,11/23,N/A,N/A,N/A,N/A,N/A,N/A
2006,Fordham University,1.15,Masters,Miami,M,0,1,0,4,Junior SWE,11/19,05/21,N/A,N/A,N/A,N/A,N/A,N/A
2007,Fordham University,1.77,PhD,Charlottesville,M,0,0,1,2,Lawyer,11/19,08/23,Senior SWE,01/18,03/20,N/A,N/A,N/A
2008,Providence University,1.81,Bachelors,Los Angeles,M,0,1,0,0,Data Scientist,07/20,08/23,N/A,N/A,N/A,N/A,N/A,N/A
2009,Providence University,1.25,Bachelors,Boston,M,N/A,0,0,2,Senior SWE,11/19,07/22,ML Engineer,06/16,06/21,N/A,N/A,N/A
2010,Fordham University,2.67,Bachelors,Chicago,M,0,1,0,0,Senior SWE,01/17,09/22,N/A,N/A,N/A,N/A,N/A,N/A
2011,American University,2.79,Bachelors,Miami,F,1,0,N/A,4,Junior SWE,11/19,02/21,ML Engineer,10/15,10/21,N/A,N/A,N/A
2012,Howard University,1.35,Bachelors,Chicago,M,0,1,0,4,ML Engineer,07/18,09/22,N/A,N/A,N/A,N/A,N/A,N/A
2013,American University,1.4,PhD,Miami,M,0,1,0,2,Senior SWE,05/19,02/23,ML Engineer,05/15,02/21,Lawyer,08/18,08/19
2014,American University,2.75,Bachelors,Los Angeles,F,N/A,1,0,3,Data Scientist,09/19,02/22,N/A,N/A,N/A,N/A,N/A,N/A
2015,Providence University,3.47,Masters,Chicago,M,0,1,0,1,Junior SWE,03/18,08/22,N/A,N/A,N/A,N/A,N/A,N/A
2016,American University,3.44,Masters,New York City,M,N/A,1,0,2,Senior SWE,12/17,12/21,Senior SWE,12/18,07/20,N/A,N/A,N/A
2017,Fordham University,1.88,Bachelors,New York City,M,N/A,1,0,1,Data Scientist,01/19,04/21,ML Engineer,01/15,04/19,Lawyer,08/18,08/17
2018,Fordham University,2.77,PhD,Charlottesville,F,0,1,0,3,Junior SWE,09/20,07/22,N/A,N/A,N/A,N/A,N/A,N/A
2019,Providence University,1.19,Bachelors,New York City,N/A,0,1,N/A,2,ML Engineer,04/20,10/21,Data Scientist,01/18,09/19,N/A,N/A,N/A
2020,Providence University,1.92,Bachelors,New York City,F,1,1,0,0,Junior SWE,12/18,01/21,N/A,N/A,N/A,N/A,N/A,N/A
2021,Yale University,1.29,Bachelors,Chicago,M,0,1,0,4,ML Engineer,08/18,07/22,N/A,N/A,N/A,N/A,N/A,N/A
2022,Yale University,2.08,Bachelors,Providence,M,0,1,0,0,Senior SWE,08/18,06/21,N/A,N/A,N/A,N/A,N/A,N/A
2023,Yale University,1.53,Masters,Boston,M,0,1,1,0,Data Scientist,05/19,08/21,N/A,N/A,N/A,N/A,N/A,N/A
2024,Yale University,3.39,PhD,Waltham,M,0,1,0,0,Senior SWE,06/19,01/21,Data Scientist,09/17,09/21,N/A,N/A,N/A
2025,Providence University,2.66,Masters,Los Angeles,F,0,1,0,1,ML Engineer,07/18,06/23,Senior SWE,02/15,04/19,N/A,N/A,N/A
2026,Providence University,1.72,Bachelors,Chicago,F,0,1,N/A,4,Senior SWE,02/19,02/22,ML Engineer,09/17,10/21,N/A,N/A,N/A
2027,Fordham University,3.14,Bachelors,Boston,N/A,1,1,0,0,Senior SWE,03/17,10/21,N/A,N/A,N/A,N/A,N/A,N/A
2028,Providence University,3.01,PhD,Chicago,M,N/A,1,0,0,Data Scientist,02/19,08/23,N/A,N/A,N/A,N/A,N/A,N/A
2029,Fordham University,2.23,Bachelors,New York City,M,0,1,0,2,Junior SWE,09/19,01/21,N/A,N/A,N/A,N/A,N/A,N/A
2030,Harvard University,3.29,Masters,Charlottesville,M,N/A,1,0,2,Senior SWE,12/19,11/22,N/A,N/A,N/A,N/A,N/A,N/A
2031,Brandeis University,1.32,Masters,Boston,M,0,1,1,2,Senior SWE,10/18,06/21,N/A,N/A,N/A,N/A,N/A,N/A
2032,American University,2.99,Bachelors,Waltham,F,0,1,0,3,Senior SWE,02/18,10/22,ML Engineer,08/19,11/20,N/A,N/A,N/A
2033,American University,3.48,PhD,New York City,N/A,0,1,0,3,Data Scientist,09/20,04/21,Data Scientist,03/18,02/19,N/A,N/A,N/A
2034,Harvard University,2.43,Masters,Charlottesville,M,0,1,0,2,ML Engineer,04/19,12/22,N/A,N/A,N/A,N/A,N/A,N/A
2035,Yale University,1.32,Bachelors,Waltham,F,0,1,0,2,ML Engineer,02/18,10/23,N/A,N/A,N/A,N/A,N/A,N/A
2036,Howard University,1.71,Bachelors,Los Angeles,N/A,0,1,1,2,ML Engineer,01/18,12/22,N/A,N/A,N/A,N/A,N/A,N/A
2037,Harvard University,2.15,Bachelors,Miami,N/A,0,1,1,0,Senior SWE,02/17,09/23,N/A,N/A,N/A,N/A,N/A,N/A
2038,Brandeis University,3.62,PhD,Los Angeles,F,0,1,0,4,Data Scientist,08/19,02/21,N/A,N/A,N/A,N/A,N/A,N/A
2039,Providence University,1.95,Bachelors,Los Angeles,M,0,1,0,3,Junior SWE,04/17,07/21,N/A,N/A,N/A,N/A,N/A,N/A
2040,Fordham University,3.88,Bachelors,Charlottesville,M,0,1,0,1,Junior SWE,01/18,09/22,Lawyer,03/16,04/21,N/A,N/A,N/A
2041,Harvard University,1.18,Bachelors,New York City,M,0,0,0,0,Data Scientist,05/18,04/21,N/A,N/A,N/A,N/A,N/A,N/A
2042,American University,3.71,Masters,Boston,F,0,1,0,1,Junior SWE,10/17,11/23,Data Scientist,10/19,02/21,N/A,N/A,N/A
2043,Howard University,3.47,Masters,Chicago,F,0,0,0,2,Lawyer,11/20,08/21,Senior SWE,11/17,02/19,Junior SWE,11/17,08/18
2044,American University,3.49,Bachelors,Chicago,M,0,1,0,3,Junior SWE,09/19,10/22,N/A,N/A,N/A,N/A,N/A,N/A
2045,Harvard University,3.74,Bachelors,Boston,M,0,1,0,3,ML Engineer,04/19,04/23,N/A,N/A,N/A,N/A,N/A,N/A
2046,Yale University,1.87,Bachelors,Providence,N/A,0,1,1,0,Lawyer,09/19,10/21,N/A,N/A,N/A,N/A,N/A,N/A
2047,Providence University,2.44,Bachelors,Los Angeles,F,0,1,0,1,Lawyer,12/19,10/21,N/A,N/A,N/A,N/A,N/A,N/A
2048,Harvard University,1.22,Masters,Providence,F,N/A,1,0,4,ML Engineer,05/19,08/23,N/A,N/A,N/A,N/A,N/A,N/A
2049,American University,2.43,Bachelors,Providence,F,0,1,0,3,Junior SWE,12/19,06/22,Data Scientist,10/19,09/20,N/A,N/A,N/A
2050,Brandeis University,2.26,Masters,Charlottesville,M,0,1,0,3,Junior SWE,04/20,09/21,N/A,N/A,N/A,N/A,N/A,N/A
2051,Harvard University,3.14,Bachelors,Waltham,F,0,0,0,3,Lawyer,01/19,09/22,Data Scientist,06/16,04/19,N/A,N/A,N/A
2052,Fordham University,3.56,Bachelors,New York City,M,0,0,0,2,Senior SWE,06/18,03/21,Lawyer,09/17,08/21,N/A,N/A,N/A
2053,Yale University,1.23,Bachelors,Chicago,M,0,1,0,1,Data Scientist,12/19,09/23,Junior SWE,12/18,05/21,N/A,N/A,N/A
2054,Howard University,1.51,Masters,Los Angeles,F,0,1,N/A,3,Junior SWE,01/17,10/23,Senior SWE,07/19,06/20,N/A,N/A,N/A
2055,Yale University,2.73,Bachelors,Boston,M,0,1,0,4,Junior SWE,04/18,05/23,N/A,N/A,N/A,N/A,N/A,N/A
2056,American University,1.67,Bachelors,Providence,F,0,1,0,2,Data Scientist,07/17,09/23,Lawyer,01/19,08/21,N/A,N/A,N/A
2057,Providence University,2.92,PhD,Miami,M,0,1,0,4,Senior SWE,11/17,10/22,N/A,N/A,N/A,N/A,N/A,N/A
2058,Harvard University,1.52,Bachelors,Providence,F,0,1,0,0,Junior SWE,11/19,11/21,N/A,N/A,N/A,N/A,N/A,N/A
2059,Brandeis University,3.21,Bachelors,Charlottesville,F,0,1,0,2,Lawyer,06/19,10/21,ML Engineer,03/17,08/21,ML Engineer,02/18,09/18
2060,Yale University,3.01,Bachelors,Chicago,M,N/A,1,0,4,Senior SWE,02/17,04/23,N/A,N/A,N/A,N/A,N/A,N/A
2061,Howard University,2.88,PhD,Boston,F,N/A,1,0,1,Junior SWE,11/18,02/23,Lawyer,07/15,01/20,N/A,N/A,N/A
2062,American University,3.71,Bachelors,New York City,F,0,1,1,2,Data Scientist,10/18,08/21,N/A,N/A,N/A,N/A,N/A,N/A
2063,Yale University,1.7,Masters,Boston,F,0,1,0,0,ML Engineer,11/19,10/22,Junior SWE,05/16,04/19,N/A,N/A,N/A
2064,American University,3.21,PhD,New York City,M,0,1,0,2,Senior SWE,11/18,04/21,N/A,N/A,N/A,N/A,N/A,N/A
2065,American University,3.21,Bachelors,Waltham,M,0,1,0,0,Data Scientist,12/19,01/22,Lawyer,12/17,10/21,N/A,N/A,N/A
2066,Brandeis University,3.7,PhD,Miami,F,0,0,0,0,Lawyer,05/18,02/23,ML Engineer,11/17,07/21,Junior SWE,02/18,03/17
2067,Fordham University,2.51,PhD,Los Angeles,M,0,0,0,2,Lawyer,03/17,12/22,N/A,N/A,N/A,N/A,N/A,N/A
2068,Providence University,2.48,Bachelors,New York City,F,0,1,0,0,Data Scientist,11/20,01/23,N/A,N/A,N/A,N/A,N/A,N/A
2069,Brandeis University,3.7,Masters,Charlottesville,M,1,1,0,3,Data Scientist,01/19,08/23,Junior SWE,09/15,11/21,N/A,N/A,N/A
2070,Fordham University,1.0,PhD,Providence,N/A,0,1,N/A,4,Lawyer,05/18,10/23,N/A,N/A,N/A,N/A,N/A,N/A
2071,Howard University,3.1,Bachelors,Charlottesville,F,0,1,0,0,ML Engineer,01/18,04/21,Lawyer,07/15,12/19,N/A,N/A,N/A
2072,Providence University,2.79,Bachelors,Miami,F,0,0,0,0,Senior SWE,02/19,09/22,N/A,N/A,N/A,N/A,N/A,N/A
2073,Howard University,2.24,Bachelors,New York City,F,0,1,0,1,Junior SWE,08/19,06/23,ML Engineer,10/18,05/20,N/A,N/A,N/A
2074,Harvard University,1.01,Bachelors,Providence,M,0,1,0,1,Junior SWE,10/18,06/21,Lawyer,03/15,08/20,N/A,N/A,N/A
2075,Providence University,3.75,Bachelors,Los Angeles,N/A,0,1,0,2,Junior SWE,10/17,02/22,N/A,N/A,N/A,N/A,N/A,N/A
2076,Providence University,3.44,Bachelors,New York City,M,0,1,0,2,Data Scientist,08/17,04/23,Lawyer,07/19,10/19,N/A,N/A,N/A
2077,Providence University,2.06,Bachelors,Los Angeles,F,0,0,0,0,ML Engineer,10/19,09/21,N/A,N/A,N/A,N/A,N/A,N/A
2078,American University,1.2,Bachelors,Waltham,F,0,1,N/A,3,Data Scientist,02/19,06/22,Senior SWE,12/15,03/21,N/A,N/A,N/A
2079,Brandeis University,3.61,Bachelors,Boston,F,0,1,0,3,Senior SWE,01/18,11/22,Junior SWE,12/16,08/19,N/A,N/A,N/A
2080,Yale University,1.98,Bachelors,Charlottesville,N/A,0,1,0,1,ML Engineer,06/20,04/22,Senior SWE,07/15,09/20,N/A,N/A,N/A
2081,Howard University,1.94,Bachelors,Chicago,F,0,1,0,1,Data Scientist,01/19,05/22,N/A,N/A,N/A,N/A,N/A,N/A
2082,Yale University,1.19,Masters,Charlottesville,F,N/A,0,0,3,Junior SWE,06/19,07/21,N/A,N/A,N/A,N/A,N/A,N/A
2083,Providence University,2.04,Masters,Miami,F,0,1,0,2,ML Engineer,11/18,09/23,N/A,N/A,N/A,N/A,N/A,N/A
2084,Howard University,2.13,Bachelors,Charlottesville,M,0,1,0,3,Senior SWE,01/20,08/23,N/A,N/A,N/A,N/A,N/A,N/A
2085,Harvard University,3.16,Bachelors,Boston,F,0,1,0,4,ML Engineer,10/18,05/22,N/A,N/A,N/A,N/A,N/A,N/A
2086,American University,1.24,Bachelors,New York City,F,0,1,N/A,1,ML Engineer,01/19,06/23,N/A,N/A,N/A,N/A,N/A,N/A
2087,American University,1.42,Masters,New York City,M,0,1,0,0,Lawyer,09/17,09/23,Data Scientist,03/16,06/21,N/A,N/A,N/A
2088,Howard University,1.42,Bachelors,Charlottesville,M,0,0,0,2,Senior SWE,03/17,02/22,N/A,N/A,N/A,N/A,N/A,N/A
2089,Providence University,1.21,Masters,New York City,F,0,1,0,4,Senior SWE,12/19,04/21,N/A,N/A,N/A,N/A,N/A,N/A
2090,Fordham University,1.49,Bachelors,Charlottesville,F,0,1,0,1,Data Scientist,09/17,12/21,ML Engineer,03/15,07/19,N/A,N/A,N/A
2091,Brandeis University,2.25,Bachelors,Charlottesville,N/A,0,1,0,1,Lawyer,09/18,06/21,Lawyer,11/19,07/21,Data Scientist,06/18,04/19
2092,Brandeis University,2.81,Bachelors,Waltham,N/A,N/A,1,0,0,Senior SWE,07/18,10/23,N/A,N/A,N/A,N/A,N/A,N/A
2093,Yale University,3.45,Bachelors,Boston,M,0,1,0,3,Senior SWE,04/20,03/22,N/A,N/A,N/A,N/A,N/A,N/A
2094,Harvard University,1.21,Bachelors,Los Angeles,F,0,1,1,4,Senior SWE,02/18,04/22,Data Scientist,02/17,01/21,Data Scientist,01/17,12/17
2095,Brandeis University,1.62,Bachelors,Waltham,M,0,1,0,3,Data Scientist,11/18,08/23,N/A,N/A,N/A,N/A,N/A,N/A
2096,Providence University,3.62,Bachelors,Charlottesville,M,0,1,0,3,ML Engineer,09/17,12/22,N/A,N/A,N/A,N/A,N/A,N/A
2097,Brandeis University,1.39,Bachelors,Charlottesville,M,0,1,0,0,Lawyer,02/20,07/23,Junior SWE,10/17,03/20,N/A,N/A,N/A
2098,Harvard University,1.21,Bachelors,Boston,M,0,1,0,0,ML Engineer,03/18,07/21,N/A,N/A,N/A,N/A,N/A,N/A
2099,Fordham University,1.35,Bachelors,Charlottesville,F,0,1,1,1,Junior SWE,08/19,05/23,Junior SWE,04/15,12/20,N/A,N/A,N/A
2100,Providence University,2.48,Bachelors,Chicago,M,0,1,0,1,Senior SWE,02/18,05/23,N/A,N/A,N/A,N/A,N/A,N/A
2101,Yale University,3.33,PhD,Chicago,M,0,1,0,2,Senior SWE,08/19,03/22,Data Scientist,08/18,05/19,N/A,N/A,N/A
2102,Brandeis University,2.9,PhD,Providence,F,0,1,0,0,Senior SWE,12/17,08/21,Junior SWE,07/15,05/20,N/A,N/A,N/A
2103,Brandeis University,1.5,Bachelors,Boston,F,0,1,0,2,Junior SWE,10/17,01/23,N/A,N/A,N/A,N/A,N/A,N/A
2104,Fordham University,3.63,Bachelors,Chicago,F,0,0,0,2,Senior SWE,01/19,05/23,Data Scientist,06/18,11/20,N/A,N/A,N/A
2105,Harvard University,1.98,Bachelors,Los Angeles,M,0,1,0,1,Lawyer,09/20,03/21,Junior SWE,12/16,09/21,Data Scientist,03/13,12/18
2106,Harvard University,2.45,Bachelors,Chicago,M,0,1,0,4,ML Engineer,01/17,11/22,Data Scientist,06/17,05/21,N/A,N/A,N/A
2107,American University,2.39,Bachelors,Miami,M,N/A,1,0,1,Data Scientist,06/19,03/21,Senior SWE,11/19,04/21,Junior SWE,01/14,02/18
2108,Yale University,3.28,PhD,Providence,F,0,1,0,1,Lawyer,08/20,07/21,Junior SWE,10/16,03/20,ML Engineer,04/16,09/19
2109,Harvard University,1.17,Masters,Providence,F,1,1,0,3,Junior SWE,03/20,07/22,Senior SWE,08/18,05/20,N/A,N/A,N/A
2110,Brandeis University,1.39,Masters,New York City,F,0,1,1,1,Junior SWE,02/19,08/21,Data Scientist,01/18,01/19,N/A,N/A,N/A
2111,Harvard University,2.1,Masters,Chicago,M,0,1,0,3,Senior SWE,09/19,11/23,N/A,N/A,N/A,N/A,N/A,N/A
2112,Providence University,2.2,Bachelors,Waltham,F,0,1,0,0,Senior SWE,03/17,03/22,N/A,N/A,N/A,N/A,N/A,N/A
2113,Fordham University,2.62,Masters,Providence,F,0,1,0,3,Junior SWE,05/19,01/22,Lawyer,01/15,09/21,Senior SWE,06/18,08/18
2114,Howard University,3.78,Bachelors,Providence,M,0,1,0,3,ML Engineer,03/19,12/21,N/A,N/A,N/A,N/A,N/A,N/A
2115,American University,3.21,Bachelors,Waltham,M,0,0,0,2,ML Engineer,03/19,05/21,N/A,N/A,N/A,N/A,N/A,N/A
2116,Yale University,1.76,Masters,Providence,N/A,0,1,0,4,Junior SWE,09/19,04/21,N/A,N/A,N/A,N/A,N/A,N/A
2117,Howard University,3.29,Bachelors,Miami,M,1,1,0,0,Lawyer,10/17,03/22,N/A,N/A,N/A,N/A,N/A,N/A
2118,Fordham University,3.98,Masters,Charlottesville,M,1,1,0,1,ML Engineer,03/20,01/23,Lawyer,01/16,11/20,N/A,N/A,N/A
2119,Providence University,1.08,Bachelors,Boston,M,0,1,N/A,3,ML Engineer,05/18,03/21,Lawyer,01/16,07/19,N/A,N/A,N/A
2120,Providence University,2.62,PhD,Charlottesville,F,0,1,0,2,ML Engineer,06/17,08/22,ML Engineer,06/18,02/21,N/A,N/A,N/A
2121,Fordham University,3.28,Bachelors,Miami,M,0,1,0,2,Senior SWE,06/19,11/22,N/A,N/A,N/A,N/A,N/A,N/A
2122,Providence University,2.08,Masters,Chicago,M,N/A,1,0,2,Lawyer,08/18,12/21,N/A,N/A,N/A,N/A,N/A,N/A
2123,Harvard University,3.65,Bachelors,Los Angeles,F,0,0,0,3,Data Scientist,10/17,06/23,N/A,N/A,N/A,N/A,N/A,N/A
2124,Providence University,2.35,PhD,Waltham,M,0,1,0,4,Senior SWE,09/20,09/21,Junior SWE,03/16,04/20,N/A,N/A,N/A
2125,Howard University,2.89,PhD,Charlottesville,M,1,1,0,1,Data Scientist,10/20,02/22,Lawyer,08/18,05/21,N/A,N/A,N/A
2126,Fordham University,2.28,Masters,Miami,M,0,1,0,0,Data Scientist,12/19,07/23,N/A,N/A,N/A,N/A,N/A,N/A
2127,Brandeis University,2.39,Bachelors,Boston,M,0,1,0,4,Data Scientist,01/20,07/22,Lawyer,06/16,06/20,N/A,N/A,N/A
2128,Yale University,3.39,Bachelors,Providence,M,0,1,0,4,Data Scientist,06/19,06/23,N/A,N/A,N/A,N/A,N/A,N/A
2129,Howard University,3.37,Bachelors,Waltham,F,0,0,0,3,Senior SWE,01/18,03/21,N/A,N/A,N/A,N/A,N/A,N/A
2130,American University,2.81,Bachelors,Boston,M,N/A,1,1,0,Senior SWE,02/18,10/23,N/A,N/A,N/A,N/A,N/A,N/A
2131,Providence University,1.26,Bachelors,New York City,F,0,1,0,2,Senior SWE,09/17,07/23,Junior SWE,06/17,07/21,N/A,N/A,N/A
