applicant_id,score
"3219","3.54"
"3220","3.01"
"3221","8.39"
"3222","2.34"
"3223","9.77"
"3224","9.29"
"3225","3.71"
"3226","3.34"
"3227","6.99"
"3228","9.94"
"3229","5.78"
"3230","1.33"
"3231","2.79"
"3232","1.64"
"3233","0.74"
"3234","1.85"
"3235","2.99"
"3236","8.46"
"3237","9.69"
"3238","9.06"
"3239","6.11"
"3240","1.73"
"3241","6.26"
"3242","9.38"
"3243","1.35"
"3244","2.6"
"3245","1.67"
"3246","5.52"
"3247","7.57"
"3248","2.76"
"3249","7.82"
"3250","9.93"
"3251","1.4"
"3252","6.27"
"3253","3.01"
"3254","8.92"
"3255","0.14"
"3256","1.81"
"3257","0.69"
"3258","0.05"
"3259","7.07"
"3260","1.27"
"3261","6.25"
"3262","5.31"
"3263","4.79"
"3264","2.09"
"3265","6.51"
"3266","8.56"
"3267","4.37"
"3268","7.2"
"3269","5.95"
"3270","4.55"
"3271","9.54"
"3272","4.72"
"3273","2.99"
"3274","9.4"
"3275","7.82"
"3276","6.69"
"3277","1.2"
"3278","4.59"
"3279","9.25"
"3280","0.11"
"3281","1.02"
"3282","8.76"
"3283","0.42"
"3284","8.52"
"3285","1.42"
"3286","7.33"
"3287","9.61"
"3288","9.25"
"3289","0.66"
"3290","5.6"
"3291","4.45"
"3292","7.56"
"3293","7.27"
"3294","8.28"
"3295","9.83"
"3296","4.17"
"3297","0.51"
"3298","6.63"
"3299","8.19"
"3300","0.86"
"3301","2.84"
"3302","1.29"
"3303","5.97"
"3304","8.0"
"3305","3.98"
"3306","6.13"
"3307","4.4"
"3308","4.81"
"3309","2.03"
"3310","9.02"
"3311","5.68"
"3312","8.3"
"3313","1.66"
"3314","5.44"
"3315","6.43"
"3316","2.14"
"3317","7.44"
"3318","8.49"
"3319","3.31"
"3320","0.6"
"3321","4.53"
"3322","8.62"
"3323","4.46"
"3324","8.1"
"3325","4.94"
"3326","8.35"
"3327","1.7"
"3328","9.49"
"3329","5.99"
"3330","3.19"
"3331","4.63"
"3332","8.55"
"3333","5.11"
"3334","9.72"
