Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score
1597,Yale University,2.61,Bachelors,Providence,M,0.0,1,0.0,4,ML Engineer,11/20,04/22,ML Engineer,07/16,03/21,Lawyer,12/14,05/17,3.26
1598,Providence University,1.7,PhD,Boston,F,0.0,1,0.0,1,ML Engineer,04/18,04/22,N/A,N/A,N/A,N/A,N/A,N/A,8.84
1599,Yale University,2.79,Masters,Charlottesville,F,0.0,0,0.0,3,Senior SWE,04/17,10/21,Lawyer,01/17,10/21,N/A,N/A,N/A,5.82
1600,Yale University,3.4,Bachelors,Miami,M,0.0,1,0.0,2,Data Scientist,10/19,04/22,N/A,N/A,N/A,N/A,N/A,N/A,1.71
1601,Harvard University,3.68,PhD,Miami,M,N/A,0,0.0,2,ML Engineer,11/19,10/23,Data Scientist,08/15,06/20,N/A,N/A,N/A,0.75
1602,Harvard University,1.77,Masters,Providence,F,0.0,1,0.0,2,Data Scientist,08/17,04/23,N/A,N/A,N/A,N/A,N/A,N/A,5.4
1603,Fordham University,3.69,Bachelors,Charlottesville,M,0.0,1,0.0,4,Senior SWE,04/19,10/22,N/A,N/A,N/A,N/A,N/A,N/A,7.68
1604,Harvard University,3.02,PhD,Waltham,M,0.0,0,0.0,1,ML Engineer,12/19,05/22,ML Engineer,07/18,03/21,N/A,N/A,N/A,7.99
1605,Fordham University,1.24,Masters,Boston,M,1.0,1,0.0,1,Senior SWE,08/17,03/23,ML Engineer,03/17,05/21,N/A,N/A,N/A,0.58
1606,Fordham University,3.85,Bachelors,Boston,F,0.0,1,0.0,1,Junior SWE,09/19,10/22,N/A,N/A,N/A,N/A,N/A,N/A,7.57
1607,Brandeis University,3.27,Bachelors,Miami,F,0.0,1,0.0,3,ML Engineer,08/18,04/23,Junior SWE,03/17,03/19,N/A,N/A,N/A,0.03
1608,Harvard University,3.81,Masters,Waltham,M,0.0,0,0.0,3,ML Engineer,04/20,10/21,Senior SWE,01/19,09/21,N/A,N/A,N/A,8.06
1609,Howard University,2.07,Bachelors,Waltham,M,0.0,1,0.0,3,Junior SWE,09/17,09/22,N/A,N/A,N/A,N/A,N/A,N/A,2.08
1610,Brandeis University,1.44,Masters,Providence,N/A,0.0,1,0.0,4,ML Engineer,03/18,01/22,N/A,N/A,N/A,N/A,N/A,N/A,3.81
1611,Yale University,1.69,Masters,New York City,M,0.0,1,0.0,0,Data Scientist,09/18,02/21,Junior SWE,01/15,01/21,Lawyer,02/17,06/17,0.54
1612,Providence University,3.7,Bachelors,Charlottesville,M,1.0,1,0.0,1,ML Engineer,03/18,04/22,N/A,N/A,N/A,N/A,N/A,N/A,1.19
1613,American University,1.37,Masters,Los Angeles,F,N/A,1,0.0,1,ML Engineer,09/19,06/22,N/A,N/A,N/A,N/A,N/A,N/A,7.15
1614,Providence University,2.74,Masters,Miami,F,N/A,1,0.0,0,ML Engineer,11/20,05/23,ML Engineer,04/18,12/19,N/A,N/A,N/A,8.54
1615,American University,3.86,Bachelors,Boston,F,1.0,1,0.0,1,Lawyer,10/20,12/22,N/A,N/A,N/A,N/A,N/A,N/A,3.72
1616,Fordham University,1.64,Bachelors,Chicago,M,N/A,1,0.0,0,Senior SWE,02/17,09/22,ML Engineer,01/17,01/21,Data Scientist,05/17,10/19,3.27
1617,American University,3.37,Bachelors,Charlottesville,F,1.0,1,0.0,4,Data Scientist,02/20,01/22,Junior SWE,09/18,03/20,Junior SWE,01/14,02/19,1.19
1618,Fordham University,3.31,Bachelors,Providence,F,0.0,0,0.0,4,Data Scientist,10/17,03/23,Junior SWE,09/18,04/21,N/A,N/A,N/A,8.57
1619,Howard University,1.11,Masters,Miami,M,0.0,1,0.0,1,Junior SWE,02/20,11/21,N/A,N/A,N/A,N/A,N/A,N/A,7.68
1620,Fordham University,3.75,Bachelors,Miami,M,0.0,1,0.0,1,ML Engineer,10/17,06/22,N/A,N/A,N/A,N/A,N/A,N/A,0.28
1621,Harvard University,1.44,Bachelors,Miami,M,0.0,1,0.0,1,Senior SWE,04/17,05/21,N/A,N/A,N/A,N/A,N/A,N/A,6.01
1622,Providence University,2.92,Masters,Waltham,M,0.0,1,0.0,3,ML Engineer,05/20,01/21,Senior SWE,03/16,05/21,Data Scientist,05/15,11/19,1.85
1623,American University,3.85,Bachelors,Charlottesville,M,0.0,1,0.0,2,Senior SWE,09/20,03/23,N/A,N/A,N/A,N/A,N/A,N/A,8.83
1624,American University,2.61,Masters,Boston,N/A,0.0,1,0.0,3,Junior SWE,07/18,10/22,Lawyer,03/18,06/21,Data Scientist,08/13,12/18,6.51
1625,Brandeis University,3.7,Bachelors,Boston,F,N/A,1,0.0,2,Data Scientist,01/19,06/21,N/A,N/A,N/A,N/A,N/A,N/A,3.41
1626,Yale University,3.72,Bachelors,Chicago,M,0.0,1,0.0,0,Data Scientist,05/17,07/23,N/A,N/A,N/A,N/A,N/A,N/A,3.79
1627,American University,1.09,Masters,Chicago,F,0.0,1,0.0,4,Data Scientist,05/18,07/22,N/A,N/A,N/A,N/A,N/A,N/A,8.66
1628,Yale University,3.7,Bachelors,Charlottesville,M,0.0,1,0.0,2,Senior SWE,04/19,06/23,Junior SWE,04/18,09/20,N/A,N/A,N/A,7.73
1629,Brandeis University,1.82,Bachelors,New York City,M,0.0,1,0.0,4,ML Engineer,05/19,04/22,Junior SWE,02/16,01/21,Junior SWE,05/17,03/17,8.5
1630,Brandeis University,3.54,Bachelors,Waltham,F,0.0,1,0.0,0,Lawyer,03/17,10/21,N/A,N/A,N/A,N/A,N/A,N/A,0.11
1631,American University,3.68,Bachelors,Los Angeles,F,0.0,1,0.0,0,Junior SWE,12/19,01/23,Data Scientist,11/17,01/19,N/A,N/A,N/A,0.88
1632,Providence University,1.11,Bachelors,Miami,F,0.0,1,0.0,0,Junior SWE,10/17,10/22,N/A,N/A,N/A,N/A,N/A,N/A,2.08
1633,Harvard University,1.52,Masters,Waltham,F,N/A,1,0.0,1,ML Engineer,03/19,01/22,N/A,N/A,N/A,N/A,N/A,N/A,8.68
1634,Brandeis University,2.85,Masters,Boston,M,0.0,1,0.0,0,Data Scientist,08/17,02/23,ML Engineer,01/16,09/20,Lawyer,05/17,05/17,1.09
1635,Howard University,1.93,Masters,Boston,M,N/A,1,0.0,4,ML Engineer,11/18,04/23,Senior SWE,05/19,09/20,N/A,N/A,N/A,8.32
1636,Yale University,1.35,Bachelors,Boston,M,0.0,1,0.0,3,Junior SWE,08/20,02/22,N/A,N/A,N/A,N/A,N/A,N/A,9.05
1637,Harvard University,1.14,Bachelors,Providence,F,N/A,1,0.0,4,Senior SWE,11/17,02/23,N/A,N/A,N/A,N/A,N/A,N/A,2.52
1638,American University,3.8,Bachelors,Charlottesville,M,0.0,1,0.0,3,Lawyer,11/17,05/22,Lawyer,01/16,07/19,N/A,N/A,N/A,3.85
1639,Howard University,2.1,PhD,Boston,M,0.0,1,0.0,4,ML Engineer,11/20,03/21,Junior SWE,09/18,05/21,N/A,N/A,N/A,2.36
1640,American University,2.54,PhD,Chicago,M,0.0,0,1.0,3,Data Scientist,06/20,03/22,N/A,N/A,N/A,N/A,N/A,N/A,6.45
1641,American University,2.76,Bachelors,Charlottesville,F,1.0,1,0.0,4,Data Scientist,05/17,01/22,Data Scientist,04/16,04/19,N/A,N/A,N/A,6.39
1642,Harvard University,1.76,PhD,Providence,F,0.0,1,0.0,2,Lawyer,07/18,09/23,Lawyer,07/17,05/19,N/A,N/A,N/A,7.02
1643,Fordham University,3.58,PhD,New York City,F,0.0,1,0.0,4,Junior SWE,06/17,12/22,Lawyer,07/15,07/19,N/A,N/A,N/A,8.5
1644,Howard University,3.42,Bachelors,Providence,N/A,0.0,1,0.0,0,Senior SWE,07/17,04/22,ML Engineer,08/16,09/19,N/A,N/A,N/A,5.18
1645,Brandeis University,2.9,Bachelors,Miami,F,N/A,1,0.0,0,Lawyer,07/17,06/21,Junior SWE,10/17,10/20,N/A,N/A,N/A,2.95
1646,Brandeis University,1.86,Bachelors,Waltham,N/A,0.0,1,1.0,2,Senior SWE,08/18,11/23,N/A,N/A,N/A,N/A,N/A,N/A,7.78
1647,Brandeis University,3.33,Masters,Miami,N/A,0.0,1,0.0,3,Junior SWE,07/18,02/22,N/A,N/A,N/A,N/A,N/A,N/A,9.63
1648,Yale University,1.91,Bachelors,Providence,M,0.0,1,N/A,0,Data Scientist,11/17,08/22,N/A,N/A,N/A,N/A,N/A,N/A,7.04
1649,Harvard University,2.14,Bachelors,Miami,F,0.0,1,N/A,3,ML Engineer,11/17,04/23,ML Engineer,10/19,09/21,N/A,N/A,N/A,8.12
1650,Brandeis University,2.43,Bachelors,Boston,M,N/A,1,0.0,2,ML Engineer,11/20,06/21,N/A,N/A,N/A,N/A,N/A,N/A,1.06
1651,Brandeis University,3.43,Bachelors,Los Angeles,F,0.0,1,0.0,3,ML Engineer,10/19,03/22,Lawyer,09/17,08/20,N/A,N/A,N/A,7.84
1652,Howard University,1.17,Masters,Los Angeles,N/A,0.0,1,0.0,3,Data Scientist,11/17,10/23,N/A,N/A,N/A,N/A,N/A,N/A,9.97
1653,Fordham University,2.27,Bachelors,Charlottesville,F,0.0,1,0.0,0,ML Engineer,07/18,12/22,Senior SWE,04/16,03/20,N/A,N/A,N/A,3.45
1654,Harvard University,3.98,Bachelors,Los Angeles,F,0.0,1,0.0,3,Data Scientist,09/18,04/22,N/A,N/A,N/A,N/A,N/A,N/A,5.73
1655,Harvard University,1.86,Bachelors,Chicago,F,1.0,1,0.0,4,Senior SWE,10/19,03/21,ML Engineer,10/16,01/20,N/A,N/A,N/A,0.02
1656,Fordham University,3.09,PhD,Chicago,M,0.0,1,0.0,3,Lawyer,08/18,09/23,N/A,N/A,N/A,N/A,N/A,N/A,5.52
1657,Brandeis University,2.85,Masters,Boston,F,0.0,1,0.0,0,ML Engineer,05/19,04/21,N/A,N/A,N/A,N/A,N/A,N/A,9.37
1658,Brandeis University,3.44,Bachelors,Miami,N/A,0.0,1,N/A,4,ML Engineer,07/17,03/23,Senior SWE,08/16,04/19,Junior SWE,11/18,07/17,4.93
1659,Yale University,3.66,Bachelors,Charlottesville,M,0.0,1,0.0,2,Data Scientist,06/17,10/23,Junior SWE,06/17,04/21,Lawyer,02/15,10/17,6.29
1660,Brandeis University,1.15,PhD,Charlottesville,N/A,0.0,1,0.0,2,ML Engineer,06/17,06/21,Lawyer,09/19,06/20,Junior SWE,08/13,03/18,2.03
1661,Brandeis University,3.53,Masters,Miami,F,0.0,1,1.0,4,Junior SWE,09/19,09/22,N/A,N/A,N/A,N/A,N/A,N/A,9.61
1662,American University,3.38,Bachelors,Chicago,F,N/A,0,0.0,2,Senior SWE,05/19,04/22,Junior SWE,01/18,03/19,N/A,N/A,N/A,4.46
1663,Yale University,1.14,Bachelors,Los Angeles,F,0.0,1,0.0,1,ML Engineer,05/17,08/21,N/A,N/A,N/A,N/A,N/A,N/A,1.21
1664,Howard University,2.65,Bachelors,New York City,M,N/A,1,0.0,4,Senior SWE,11/20,01/22,Data Scientist,10/17,09/19,N/A,N/A,N/A,4.43
1665,Howard University,1.72,Bachelors,Waltham,F,0.0,1,N/A,0,Data Scientist,06/17,04/22,Junior SWE,10/15,09/19,Lawyer,10/13,08/19,4.88
1666,Howard University,3.83,PhD,New York City,M,0.0,1,0.0,1,Junior SWE,09/19,10/22,ML Engineer,06/16,11/20,ML Engineer,04/16,04/17,6.02
1667,Brandeis University,1.39,Masters,Chicago,N/A,0.0,1,0.0,2,Junior SWE,08/17,12/21,N/A,N/A,N/A,N/A,N/A,N/A,7.83
1668,Harvard University,2.37,Bachelors,Charlottesville,F,0.0,1,0.0,0,Junior SWE,12/18,11/23,N/A,N/A,N/A,N/A,N/A,N/A,6.73
1669,American University,3.19,Masters,New York City,F,0.0,1,0.0,0,Data Scientist,02/18,06/22,N/A,N/A,N/A,N/A,N/A,N/A,5.23
1670,Providence University,1.48,PhD,New York City,F,0.0,1,0.0,0,Senior SWE,08/20,05/22,Senior SWE,11/15,04/20,N/A,N/A,N/A,5.41
1671,Brandeis University,3.16,Bachelors,Charlottesville,F,1.0,0,0.0,0,Lawyer,06/18,04/22,N/A,N/A,N/A,N/A,N/A,N/A,3.2
1672,Providence University,2.9,PhD,Providence,F,0.0,1,0.0,3,Junior SWE,07/20,02/22,N/A,N/A,N/A,N/A,N/A,N/A,1.48
1673,Harvard University,2.12,Bachelors,Waltham,F,0.0,1,0.0,4,Senior SWE,11/19,05/21,N/A,N/A,N/A,N/A,N/A,N/A,6.0
1674,Howard University,1.29,PhD,Charlottesville,M,0.0,0,0.0,1,Lawyer,02/17,12/22,Junior SWE,05/18,05/20,N/A,N/A,N/A,4.01
1675,Providence University,3.69,Masters,Waltham,M,0.0,0,0.0,2,Lawyer,06/19,05/22,N/A,N/A,N/A,N/A,N/A,N/A,8.18
1676,Fordham University,1.85,PhD,New York City,F,0.0,1,1.0,1,Data Scientist,09/17,05/21,Data Scientist,10/17,05/20,N/A,N/A,N/A,0.76
1677,American University,2.08,Masters,Chicago,M,0.0,1,0.0,4,ML Engineer,09/18,05/22,Senior SWE,04/18,01/21,Junior SWE,12/16,02/17,8.19
1678,Providence University,3.31,Bachelors,Waltham,F,0.0,1,0.0,1,Junior SWE,02/19,02/22,N/A,N/A,N/A,N/A,N/A,N/A,4.25
1679,Howard University,1.65,PhD,Providence,M,0.0,1,0.0,3,Senior SWE,06/18,01/23,N/A,N/A,N/A,N/A,N/A,N/A,6.49
1680,Fordham University,2.05,Bachelors,Los Angeles,M,0.0,1,0.0,1,Junior SWE,07/20,02/21,N/A,N/A,N/A,N/A,N/A,N/A,8.54
1681,Brandeis University,1.98,PhD,Los Angeles,F,0.0,1,0.0,1,Senior SWE,06/19,07/23,Senior SWE,05/15,05/19,N/A,N/A,N/A,1.02
1682,Yale University,3.9,Bachelors,Chicago,F,0.0,1,0.0,1,Lawyer,04/19,02/22,N/A,N/A,N/A,N/A,N/A,N/A,7.39
1683,Brandeis University,1.23,Masters,Providence,F,0.0,1,0.0,4,Senior SWE,09/19,07/21,Junior SWE,08/18,03/21,N/A,N/A,N/A,0.34
1684,Fordham University,1.64,Bachelors,Charlottesville,F,1.0,1,0.0,0,Junior SWE,11/17,11/21,N/A,N/A,N/A,N/A,N/A,N/A,3.44
1685,American University,1.68,Masters,Charlottesville,F,1.0,1,0.0,4,Junior SWE,09/19,10/23,Data Scientist,05/16,02/20,Senior SWE,11/14,04/17,4.08
1686,Providence University,1.64,Bachelors,Providence,M,0.0,1,0.0,4,ML Engineer,07/19,01/21,Junior SWE,06/19,04/19,Data Scientist,07/15,03/18,2.5
1687,Brandeis University,2.82,Bachelors,Charlottesville,N/A,0.0,1,0.0,2,Junior SWE,06/20,04/22,Lawyer,11/19,05/19,N/A,N/A,N/A,6.8
1688,American University,1.94,Bachelors,Los Angeles,F,1.0,1,0.0,3,ML Engineer,07/18,06/22,N/A,N/A,N/A,N/A,N/A,N/A,0.9
1689,Brandeis University,1.89,Masters,Boston,F,0.0,1,0.0,4,Junior SWE,03/17,05/23,Senior SWE,02/18,07/19,N/A,N/A,N/A,0.22
1690,Harvard University,2.5,Bachelors,New York City,F,0.0,1,N/A,4,Data Scientist,06/20,04/21,Data Scientist,11/17,11/20,Data Scientist,03/14,02/17,0.02
1691,Brandeis University,2.99,Bachelors,Chicago,M,0.0,1,0.0,1,Data Scientist,10/19,07/21,Senior SWE,08/19,12/19,N/A,N/A,N/A,7.63
1692,Harvard University,2.27,Bachelors,Los Angeles,F,0.0,1,0.0,4,Data Scientist,10/17,04/21,N/A,N/A,N/A,N/A,N/A,N/A,9.85
1693,Howard University,2.19,Bachelors,Providence,F,0.0,1,0.0,4,Senior SWE,08/18,07/23,ML Engineer,05/16,11/21,N/A,N/A,N/A,2.63
1694,Providence University,2.64,PhD,Boston,F,0.0,1,0.0,2,Senior SWE,03/17,11/22,Lawyer,12/18,06/19,N/A,N/A,N/A,2.27
1695,Harvard University,1.58,Bachelors,Charlottesville,F,0.0,1,1.0,2,Junior SWE,04/19,05/21,N/A,N/A,N/A,N/A,N/A,N/A,3.59
1696,Harvard University,3.39,Masters,Miami,F,N/A,1,0.0,2,Lawyer,12/17,11/21,N/A,N/A,N/A,N/A,N/A,N/A,3.93
1697,Brandeis University,2.0,Masters,Miami,F,0.0,1,0.0,2,ML Engineer,09/18,10/23,Junior SWE,09/16,01/20,N/A,N/A,N/A,2.98
1698,Fordham University,2.34,Masters,Miami,M,0.0,1,0.0,2,ML Engineer,03/19,04/21,N/A,N/A,N/A,N/A,N/A,N/A,4.42
1699,Brandeis University,1.82,Masters,Miami,F,0.0,1,0.0,2,ML Engineer,10/19,07/23,N/A,N/A,N/A,N/A,N/A,N/A,2.28
1700,Howard University,1.16,Bachelors,Charlottesville,F,0.0,1,0.0,2,Lawyer,03/17,08/23,N/A,N/A,N/A,N/A,N/A,N/A,8.31
1701,Yale University,1.04,Masters,Miami,M,0.0,1,0.0,4,Data Scientist,07/19,06/22,N/A,N/A,N/A,N/A,N/A,N/A,9.71
1702,Harvard University,3.09,Bachelors,New York City,N/A,0.0,0,0.0,0,Lawyer,02/18,08/22,Lawyer,11/18,11/21,N/A,N/A,N/A,5.08
1703,Providence University,2.89,Bachelors,Miami,M,0.0,1,0.0,0,ML Engineer,05/18,08/21,Senior SWE,08/18,05/21,N/A,N/A,N/A,7.51
1704,Howard University,2.97,Bachelors,Miami,F,1.0,0,0.0,2,Junior SWE,11/19,12/22,Lawyer,07/19,04/21,Data Scientist,08/15,08/19,5.24
1705,American University,1.02,Bachelors,Miami,F,0.0,1,0.0,3,Senior SWE,04/19,05/22,N/A,N/A,N/A,N/A,N/A,N/A,9.32
1706,Harvard University,2.88,PhD,Los Angeles,F,0.0,1,1.0,1,Junior SWE,12/19,08/23,Senior SWE,06/18,09/21,N/A,N/A,N/A,6.87
1707,Brandeis University,2.53,Masters,Charlottesville,F,0.0,1,N/A,4,Data Scientist,09/18,01/22,N/A,N/A,N/A,N/A,N/A,N/A,8.21
1708,Howard University,2.81,Bachelors,Miami,F,0.0,1,0.0,2,Lawyer,04/19,01/21,Data Scientist,06/18,11/20,N/A,N/A,N/A,5.86
1709,Brandeis University,3.64,Bachelors,Boston,F,0.0,1,0.0,3,Lawyer,10/19,08/23,Junior SWE,08/19,02/19,N/A,N/A,N/A,9.62
1710,American University,2.6,Bachelors,New York City,F,0.0,1,0.0,3,ML Engineer,12/19,09/21,Senior SWE,01/17,08/21,Senior SWE,04/15,04/17,7.65
1711,Providence University,2.14,Bachelors,New York City,M,0.0,1,0.0,3,Junior SWE,10/20,11/21,N/A,N/A,N/A,N/A,N/A,N/A,7.66
1712,Brandeis University,1.54,Masters,Waltham,F,0.0,1,0.0,0,Senior SWE,07/17,09/23,Lawyer,05/15,07/21,Lawyer,06/14,03/18,9.88
1713,Howard University,1.39,Bachelors,Chicago,N/A,0.0,0,0.0,2,Senior SWE,04/20,08/22,Junior SWE,05/18,06/21,N/A,N/A,N/A,2.23
1714,American University,2.11,PhD,New York City,M,0.0,1,N/A,0,Data Scientist,10/17,04/21,N/A,N/A,N/A,N/A,N/A,N/A,8.03
1715,Yale University,3.86,Bachelors,Chicago,F,0.0,1,0.0,1,Data Scientist,11/18,07/23,N/A,N/A,N/A,N/A,N/A,N/A,3.98
1716,American University,3.47,Bachelors,Waltham,F,0.0,1,0.0,1,Senior SWE,06/19,01/22,Lawyer,08/17,07/19,N/A,N/A,N/A,9.46
1717,Fordham University,1.62,Bachelors,Los Angeles,M,0.0,1,0.0,4,ML Engineer,09/19,07/22,Lawyer,01/19,09/21,N/A,N/A,N/A,4.53
1718,Providence University,3.79,Bachelors,Charlottesville,M,0.0,0,0.0,4,ML Engineer,11/17,03/22,N/A,N/A,N/A,N/A,N/A,N/A,4.6
1719,Brandeis University,1.86,Masters,New York City,F,0.0,0,0.0,3,Junior SWE,06/18,09/22,N/A,N/A,N/A,N/A,N/A,N/A,8.8
1720,Yale University,1.05,Bachelors,New York City,M,0.0,0,0.0,0,Data Scientist,03/17,03/22,N/A,N/A,N/A,N/A,N/A,N/A,8.04
1721,Howard University,1.89,Masters,Providence,M,1.0,0,0.0,4,Lawyer,12/19,06/23,Senior SWE,06/16,11/19,Data Scientist,02/16,01/18,9.02
1722,Yale University,2.76,Bachelors,Miami,M,0.0,1,0.0,2,Senior SWE,04/17,06/21,Senior SWE,09/16,04/21,Junior SWE,02/18,10/19,4.63
1723,Providence University,1.93,Bachelors,Los Angeles,F,0.0,1,0.0,0,ML Engineer,04/18,05/23,N/A,N/A,N/A,N/A,N/A,N/A,7.74
1724,Harvard University,3.61,Bachelors,Providence,M,0.0,1,0.0,3,Senior SWE,01/19,09/22,N/A,N/A,N/A,N/A,N/A,N/A,1.44
1725,Yale University,2.09,Bachelors,Boston,F,N/A,1,0.0,1,Senior SWE,11/20,05/21,N/A,N/A,N/A,N/A,N/A,N/A,5.8
1726,Harvard University,3.84,Bachelors,Los Angeles,F,0.0,1,0.0,1,Lawyer,09/20,09/21,Lawyer,03/17,08/19,N/A,N/A,N/A,5.95
1727,American University,3.81,Bachelors,Chicago,M,1.0,1,0.0,3,Senior SWE,01/19,03/22,ML Engineer,11/15,08/19,N/A,N/A,N/A,2.11
1728,Fordham University,1.44,PhD,Miami,F,0.0,1,0.0,4,Data Scientist,05/19,10/22,N/A,N/A,N/A,N/A,N/A,N/A,3.7
1729,Brandeis University,1.24,Bachelors,Chicago,M,N/A,1,0.0,1,Senior SWE,01/19,07/21,Data Scientist,09/19,01/20,N/A,N/A,N/A,4.57
1730,Howard University,3.59,Masters,New York City,M,1.0,0,0.0,3,Lawyer,10/18,06/23,Lawyer,04/16,07/21,N/A,N/A,N/A,7.82
1731,Howard University,3.74,Bachelors,Chicago,M,0.0,1,0.0,4,Lawyer,05/17,07/23,Senior SWE,08/16,12/20,N/A,N/A,N/A,7.71
1732,American University,2.23,Masters,Charlottesville,M,0.0,1,0.0,0,ML Engineer,10/17,09/23,N/A,N/A,N/A,N/A,N/A,N/A,3.33
1733,American University,3.89,PhD,Los Angeles,F,0.0,1,0.0,3,ML Engineer,07/17,10/23,N/A,N/A,N/A,N/A,N/A,N/A,6.62
1734,Harvard University,2.57,Masters,Charlottesville,F,0.0,1,0.0,2,Junior SWE,03/20,12/22,N/A,N/A,N/A,N/A,N/A,N/A,7.79
1735,Brandeis University,3.89,Bachelors,New York City,M,0.0,1,0.0,1,ML Engineer,11/17,10/23,N/A,N/A,N/A,N/A,N/A,N/A,8.82
1736,Brandeis University,2.91,Bachelors,Boston,F,1.0,1,0.0,1,Data Scientist,02/18,02/23,ML Engineer,07/19,03/21,N/A,N/A,N/A,3.46
1737,American University,1.2,Bachelors,Miami,M,0.0,1,N/A,4,Junior SWE,08/17,07/22,N/A,N/A,N/A,N/A,N/A,N/A,7.28
1738,Brandeis University,3.89,Masters,Chicago,F,0.0,0,0.0,2,Data Scientist,08/18,11/23,N/A,N/A,N/A,N/A,N/A,N/A,3.5
1739,Howard University,2.43,Bachelors,Chicago,F,N/A,1,0.0,3,Senior SWE,10/19,09/21,Senior SWE,04/18,05/19,Data Scientist,07/14,07/19,9.12
1740,American University,3.38,Masters,Providence,N/A,0.0,1,1.0,4,Senior SWE,12/19,02/21,Lawyer,07/16,11/21,ML Engineer,06/16,07/17,7.5
1741,Yale University,3.93,Masters,Los Angeles,F,0.0,1,0.0,2,Senior SWE,08/17,08/21,Junior SWE,08/16,02/19,Junior SWE,03/14,02/17,2.12
1742,Brandeis University,3.61,Bachelors,Los Angeles,F,0.0,1,0.0,4,Lawyer,01/17,05/21,Data Scientist,07/19,03/21,N/A,N/A,N/A,0.56
1743,Yale University,3.88,Bachelors,Boston,M,0.0,1,0.0,3,Senior SWE,12/18,11/21,N/A,N/A,N/A,N/A,N/A,N/A,1.77
1744,American University,2.15,Bachelors,New York City,M,0.0,1,0.0,4,Junior SWE,02/19,08/23,Data Scientist,07/19,04/19,N/A,N/A,N/A,1.68
1745,Howard University,1.37,PhD,Chicago,F,0.0,1,N/A,0,Junior SWE,12/19,08/21,Data Scientist,01/17,11/20,N/A,N/A,N/A,6.19
1746,Harvard University,1.45,Bachelors,Charlottesville,F,1.0,1,0.0,2,Senior SWE,08/20,12/21,N/A,N/A,N/A,N/A,N/A,N/A,3.38
1747,Providence University,2.87,Bachelors,Waltham,M,N/A,1,0.0,2,Junior SWE,12/17,06/23,N/A,N/A,N/A,N/A,N/A,N/A,3.42
1748,Harvard University,3.86,Bachelors,Charlottesville,N/A,N/A,1,0.0,4,ML Engineer,08/19,08/22,N/A,N/A,N/A,N/A,N/A,N/A,2.93
1749,Fordham University,2.89,Bachelors,Boston,M,N/A,1,0.0,2,Data Scientist,11/20,01/22,N/A,N/A,N/A,N/A,N/A,N/A,6.56
1750,Harvard University,3.33,PhD,Los Angeles,M,0.0,1,0.0,2,Lawyer,10/17,02/21,N/A,N/A,N/A,N/A,N/A,N/A,6.01
1751,American University,3.29,PhD,Charlottesville,M,0.0,1,0.0,2,Data Scientist,12/17,09/21,N/A,N/A,N/A,N/A,N/A,N/A,0.98
1752,Yale University,1.24,Bachelors,Los Angeles,M,0.0,1,0.0,0,Data Scientist,03/18,12/21,N/A,N/A,N/A,N/A,N/A,N/A,3.66
1753,American University,3.6,Masters,Miami,F,N/A,0,0.0,2,Junior SWE,05/20,07/23,N/A,N/A,N/A,N/A,N/A,N/A,7.58
1754,Providence University,2.62,Bachelors,Boston,F,1.0,1,1.0,0,Senior SWE,10/20,06/21,N/A,N/A,N/A,N/A,N/A,N/A,1.98
1755,Yale University,3.49,Bachelors,New York City,M,1.0,1,0.0,4,Lawyer,04/19,11/23,N/A,N/A,N/A,N/A,N/A,N/A,0.24
1756,Howard University,2.23,PhD,Miami,F,0.0,0,0.0,0,ML Engineer,01/17,03/21,N/A,N/A,N/A,N/A,N/A,N/A,9.02
1757,Harvard University,2.35,Bachelors,Boston,F,1.0,1,0.0,0,Lawyer,04/17,11/21,N/A,N/A,N/A,N/A,N/A,N/A,4.41
1758,Fordham University,3.33,Masters,New York City,F,N/A,0,0.0,1,Data Scientist,05/20,08/23,N/A,N/A,N/A,N/A,N/A,N/A,7.44
1759,Providence University,1.71,Bachelors,Boston,F,0.0,1,0.0,1,Lawyer,11/19,06/23,Lawyer,07/18,04/21,N/A,N/A,N/A,4.63
1760,Harvard University,1.71,Bachelors,Boston,M,1.0,1,0.0,2,ML Engineer,04/20,07/22,N/A,N/A,N/A,N/A,N/A,N/A,0.86
1761,Brandeis University,2.11,Masters,Waltham,F,0.0,1,0.0,0,Lawyer,07/17,05/22,N/A,N/A,N/A,N/A,N/A,N/A,1.33
1762,Brandeis University,1.38,Masters,Boston,F,0.0,0,0.0,3,ML Engineer,03/18,08/23,N/A,N/A,N/A,N/A,N/A,N/A,4.34
1763,Howard University,1.78,Bachelors,Providence,M,0.0,0,0.0,1,ML Engineer,01/20,12/21,N/A,N/A,N/A,N/A,N/A,N/A,0.55
1764,Brandeis University,3.89,Bachelors,Waltham,F,0.0,1,0.0,1,Senior SWE,02/20,10/21,Data Scientist,03/18,08/21,Lawyer,05/18,01/17,0.83
1765,American University,1.36,Bachelors,Boston,N/A,0.0,1,1.0,3,Data Scientist,08/20,08/22,N/A,N/A,N/A,N/A,N/A,N/A,7.51
1766,Howard University,2.26,PhD,Boston,M,0.0,1,0.0,3,Senior SWE,06/17,09/23,Junior SWE,10/19,02/19,Lawyer,12/15,01/17,7.9
1767,Yale University,3.53,Masters,Chicago,M,1.0,1,0.0,0,Junior SWE,02/19,10/22,Senior SWE,05/18,06/20,N/A,N/A,N/A,0.8
